code,entry_date,exit_date,entry_price,exit_price,pnl_pct,hold_days,exit_reason,entry_score,concurrent_positions,market_state_at_entry
159825,2026-01-14,2026-01-15,0.84,0.842,0.001379761904761907,20,到期,1.0,1,trend
159825,2026-02-12,2026-02-13,0.841,0.839,-0.003376932223543403,20,到期,1.0,1,trend
159825,2026-03-25,2026-03-26,0.835,0.833,-0.0033940119760479063,20,到期,1.0,1,range
159825,2026-05-15,2026-05-18,0.797,0.792,-0.007270388958594736,20,到期,1.0,1,range
159857,2021-10-14,2021-10-15,1.418,1.412,-0.005229196050775745,20,到期,1.0,1,trend
159857,2021-11-12,2021-11-15,1.515,1.516,-0.0003402640264025664,20,到期,1.0,1,trend
159857,2021-12-20,2021-12-21,1.382,1.375,-0.0060625904486251055,20,到期,1.0,1,range
159857,2022-03-29,2022-03-30,1.18,1.189,0.006623305084745864,20,到期,1.0,1,range
159857,2022-06-21,2022-06-22,1.316,1.316,-0.0009999999999999998,20,到期,1.0,1,trend
159857,2022-07-20,2022-07-21,1.446,1.445,-0.001691217150760643,20,到期,1.0,1,trend
159857,2022-08-19,2022-08-22,1.526,1.51,-0.011479685452162524,20,到期,1.0,1,trend
159857,2022-09-01,2022-09-02,1.347,1.346,-0.0017420193021528507,7,止损,1.0,1,range
159857,2022-12-05,2022-12-06,1.211,1.209,-0.002650701899256814,20,到期,1.0,1,range
159857,2023-02-14,2023-02-15,1.22,1.22,-0.001,20,到期,1.0,1,trend
159857,2023-04-03,2023-04-04,1.137,1.138,-0.0001209322779244593,20,到期,1.0,1,range
159857,2023-07-28,2023-07-31,0.986,0.99,0.003054766734279922,20,到期,1.0,1,range
159857,2024-01-31,2024-02-01,0.638,0.638,-0.001,13,止损,1.0,1,range
159857,2024-03-28,2024-03-29,0.701,0.7,-0.0024258202567760357,20,到期,1.0,1,range
159857,2024-11-06,2024-11-07,0.756,0.732,-0.032730158730158755,20,到期,1.0,1,trend
159857,2024-12-06,2024-12-09,0.699,0.696,-0.005289699570815455,20,到期,1.0,1,trend
159857,2025-04-07,2025-04-08,0.539,0.53,-0.017689239332096488,17,止损,1.0,1,range
159857,2025-07-25,2025-07-28,0.63,0.625,-0.00893253968253969,20,到期,1.0,1,trend
159857,2025-08-26,2025-08-27,0.692,0.692,-0.001,20,到期,1.0,1,trend
159857,2025-09-25,2025-09-26,0.791,0.788,-0.004790771175726931,20,到期,1.0,1,trend
159857,2025-11-03,2025-11-04,0.873,0.875,0.0012898052691867144,20,到期,1.0,1,trend
159857,2025-11-21,2025-11-24,0.786,0.788,0.001543256997455473,9,止损,1.0,1,range
159857,2026-01-13,2026-01-14,0.875,0.88,0.0047114285714285765,20,到期,1.0,1,trend
159857,2026-02-12,2026-02-13,0.958,0.95,-0.009346555323590822,20,到期,1.0,1,trend
159857,2026-03-24,2026-03-25,0.96,0.95,-0.011411458333333343,20,到期,1.0,1,trend
159857,2026-04-03,2026-04-07,0.836,0.832,-0.005782296650717707,7,止损,1.0,1,range
159857,2026-05-08,2026-06-01,0.929,0.925,-0.005303552206673847,17,期末平仓,1.0,1,trend
159867,2021-11-04,2021-11-05,0.856,0.851,-0.006838200934579444,20,到期,1.0,1,trend
159867,2021-12-03,2021-12-06,0.821,0.817,-0.005869671132764926,20,到期,1.0,1,trend
159867,2022-01-07,2022-01-10,0.897,0.892,-0.006571348940914163,20,到期,1.0,1,trend
159867,2022-02-14,2022-02-15,0.868,0.867,-0.002151497695852536,20,到期,1.0,1,trend
159867,2022-03-18,2022-03-21,0.818,0.812,-0.008331295843520653,20,到期,1.0,1,range
159867,2022-04-26,2022-04-27,0.738,0.73,-0.01183468834688348,18,止损,1.0,1,range
159867,2022-07-19,2022-07-20,0.871,0.868,-0.004442594718714124,20,到期,1.0,1,trend
159867,2022-09-14,2022-09-15,0.858,0.859,0.00016491841491841604,20,到期,1.0,1,range
159867,2022-10-28,2022-10-31,0.74,0.734,-0.009104054054054062,11,止损,1.0,1,range
159867,2023-01-03,2023-01-04,0.778,0.774,-0.0061388174807197994,20,到期,1.0,1,range
159867,2023-02-15,2023-02-16,0.805,0.805,-0.0009999999999999998,20,到期,1.0,1,trend
159867,2023-03-21,2023-03-22,0.778,0.779,0.00028470437017994983,20,到期,1.0,1,range
159867,2023-05-04,2023-05-05,0.75,0.75,-0.001,20,到期,1.0,1,range
159867,2023-08-15,2023-08-16,0.69,0.69,-0.0009999999999999998,20,到期,1.0,1,range
159867,2023-12-18,2023-12-19,0.663,0.661,-0.00401508295625943,20,到期,1.0,1,trend
159867,2024-01-25,2024-01-26,0.607,0.607,-0.0009999999999999998,20,到期,1.0,1,range
159867,2024-04-23,2024-04-24,0.62,0.62,-0.001,20,到期,1.0,1,trend
159867,2024-05-27,2024-05-28,0.68,0.68,-0.001,20,到期,1.0,1,trend
159867,2024-11-06,2024-11-07,0.608,0.605,-0.005931743421052637,20,到期,1.0,1,trend
159867,2024-12-06,2024-12-09,0.6,0.599,-0.002665833333333335,20,到期,1.0,1,trend
159867,2025-01-08,2025-01-09,0.548,0.55,0.002647810218978105,20,到期,1.0,1,range
159867,2025-04-10,2025-04-11,0.625,0.619,-0.010595200000000008,20,到期,1.0,1,trend
159867,2025-05-15,2025-05-16,0.601,0.601,-0.001,20,到期,1.0,1,trend
159867,2025-06-16,2025-06-17,0.612,0.613,0.0006331699346405245,20,到期,1.0,1,trend
159867,2025-07-30,2025-07-31,0.643,0.643,-0.001,20,到期,1.0,1,trend
159867,2025-09-02,2025-09-03,0.658,0.658,-0.0009999999999999998,20,到期,1.0,1,trend
159867,2025-10-14,2025-10-15,0.675,0.674,-0.002480740740740742,20,到期,1.0,1,trend
159867,2025-11-12,2025-11-13,0.673,0.673,-0.001,20,到期,1.0,1,trend
159867,2025-12-11,2025-12-12,0.636,0.636,-0.001,20,到期,1.0,1,range
159867,2026-03-09,2026-03-10,0.658,0.651,-0.011632978723404264,20,到期,1.0,1,trend
159867,2026-04-08,2026-04-09,0.628,0.623,-0.008957802547770708,20,到期,1.0,1,range
159867,2026-05-15,2026-05-18,0.603,0.601,-0.004315091210613601,20,到期,1.0,1,range
159915,2024-03-26,2024-03-27,1.792,1.787,-0.0037887834821429215,20,到期,1.0,1,trend
159915,2024-05-06,2024-05-07,1.853,1.851,-0.0020787911494873183,20,到期,1.0,1,trend
159915,2024-06-04,2024-06-05,1.806,1.805,-0.0015534330011074816,20,到期,1.0,1,trend
159915,2024-07-04,2024-07-05,1.616,1.615,-0.0016185024752475938,20,到期,1.0,1,range
159915,2024-11-06,2024-11-07,2.223,2.202,-0.010441970310391322,20,到期,1.0,1,trend
159915,2024-12-06,2024-12-09,2.224,2.219,-0.0032470773381296477,20,到期,1.0,1,trend
159915,2025-01-02,2025-01-03,2.019,2.02,-0.0005049529470035216,17,止损,1.0,1,range
159915,2025-03-10,2025-03-11,2.159,2.135,-0.012110699397869394,20,到期,1.0,1,trend
159915,2025-04-07,2025-04-08,1.775,1.792,0.008572676056338099,15,止损,1.0,1,range
159915,2025-07-03,2025-07-04,2.141,2.141,-0.0009999999999999998,20,到期,1.0,1,trend
159915,2025-08-05,2025-08-06,2.32,2.314,-0.003584913793103355,20,到期,1.0,1,trend
159915,2025-09-04,2025-09-05,2.751,2.75,-0.0013633224282078844,20,到期,1.0,1,trend
159915,2025-10-13,2025-10-14,3.054,3.093,0.011763752455795726,20,到期,1.0,1,trend
159915,2025-11-21,2025-11-24,2.904,2.925,0.006227789256198315,20,到期,1.0,1,range
159915,2025-12-29,2025-12-30,3.205,3.19,-0.005677847113884593,20,到期,1.0,1,trend
159915,2026-01-29,2026-01-30,3.292,3.286,-0.0028216889428917934,20,到期,1.0,1,trend
159915,2026-03-09,2026-03-10,3.201,3.267,0.019608247422680358,20,到期,1.0,1,range
159915,2026-04-08,2026-04-09,3.345,3.316,-0.009665321375186952,20,到期,1.0,1,trend
159915,2026-05-12,2026-05-13,3.94,3.91,-0.00861040609137051,20,到期,1.0,1,trend
159915,2026-05-15,2026-06-01,3.961,4.04,0.018934486240848317,12,期末平仓,1.0,1,trend
159919,2024-03-18,2024-03-19,3.553,3.549,-0.0021252462707571076,20,到期,1.0,1,trend
159919,2024-04-19,2024-04-22,3.486,3.486,-0.001,20,到期,1.0,1,trend
159919,2024-05-29,2024-05-30,3.57,3.562,-0.0032397759103641476,20,到期,1.0,1,trend
159919,2024-08-19,2024-08-20,3.367,3.37,-0.00010944460944457553,20,到期,1.0,1,range
159919,2024-10-29,2024-10-30,3.971,3.961,-0.003516998237219902,20,到期,1.0,1,trend
159919,2024-12-02,2024-12-03,3.993,3.993,-0.001,20,到期,1.0,1,trend
159919,2025-01-06,2025-01-07,3.811,3.812,-0.0007377328785096065,20,到期,1.0,1,range
159919,2025-03-12,2025-03-13,3.986,3.986,-0.001,20,到期,1.0,1,trend
159919,2025-04-15,2025-04-16,3.809,3.802,-0.002836833814649545,20,到期,1.0,1,range
159919,2025-06-13,2025-06-16,3.942,3.939,-0.0017606544901065735,20,到期,1.0,1,trend
159919,2025-07-14,2025-07-15,4.137,4.145,0.0009328015470147469,20,到期,1.0,1,trend
159919,2025-08-12,2025-08-13,4.288,4.291,-0.0003007229477611675,20,到期,1.0,1,trend
159919,2025-09-10,2025-09-11,4.607,4.602,-0.0020847623182113943,20,到期,1.0,1,trend
159919,2025-10-20,2025-10-21,4.713,4.723,0.001120729896032206,20,到期,1.0,1,trend
159919,2025-11-18,2025-11-19,4.759,4.758,-0.001210023114099671,20,到期,1.0,1,trend
159919,2026-01-06,2026-01-07,4.996,4.995,-0.0012000600480384974,20,到期,1.0,1,trend
159919,2026-02-05,2026-02-06,4.877,4.84,-0.008582837810129161,20,到期,1.0,1,trend
159919,2026-03-17,2026-03-18,4.846,4.851,3.126289723481097e-05,20,到期,1.0,1,range
159919,2026-05-15,2026-05-18,5.087,5.067,-0.004929624533123565,20,到期,1.0,1,trend
159919,2026-05-20,2026-06-01,5.043,5.12,0.014261054927622438,9,期末平仓,1.0,1,trend
159920,2024-03-20,2024-03-21,0.987,0.999,0.011151975683890588,20,到期,1.0,1,trend
159920,2024-04-22,2024-04-23,0.988,0.995,0.006081477732793528,20,到期,1.0,1,trend
159920,2024-05-24,2024-05-27,1.114,1.117,0.0016916517055654322,20,到期,1.0,1,trend
159920,2024-07-17,2024-07-18,1.094,1.089,-0.005568098720292609,20,到期,1.0,1,range
159920,2024-09-26,2024-09-27,1.186,1.218,0.025967959527824647,20,到期,1.0,1,trend
159920,2024-11-06,2024-11-07,1.25,1.248,-0.002599200000000001,20,到期,1.0,1,trend
159920,2024-12-05,2024-12-06,1.207,1.211,0.002312344656172331,20,到期,1.0,1,trend
159920,2025-01-06,2025-01-07,1.226,1.219,-0.006706769983686701,20,到期,1.0,1,range
159920,2025-02-25,2025-02-26,1.417,1.432,0.00958045165843324,20,到期,1.0,1,trend
159920,2025-03-26,2025-03-27,1.451,1.458,0.0038218470020674675,20,到期,1.0,1,trend
159920,2025-06-04,2025-06-05,1.448,1.459,0.006592886740331576,20,到期,1.0,1,trend
159920,2025-07-03,2025-07-04,1.476,1.469,-0.005740176151761447,20,到期,1.0,1,trend
159920,2025-08-05,2025-08-06,1.53,1.529,-0.0016532679738562822,20,到期,1.0,1,trend
159920,2025-09-04,2025-09-05,1.542,1.547,0.0022409208819713965,20,到期,1.0,1,trend
159920,2025-10-13,2025-10-14,1.589,1.6,0.005919131529263764,20,到期,1.0,1,trend
159920,2025-11-21,2025-11-24,1.559,1.568,0.004770044900577369,20,到期,1.0,1,range
159920,2026-02-02,2026-02-03,1.596,1.619,0.013403822055137786,20,到期,1.0,1,range
159920,2026-03-17,2026-03-18,1.538,1.54,0.00029973992197659407,20,到期,1.0,1,range
159920,2026-05-21,2026-05-22,1.496,1.508,0.0070173796791443924,20,到期,1.0,1,range
159928,2024-03-21,2024-03-22,0.885,0.885,-0.001,20,到期,1.0,1,trend
159928,2024-04-23,2024-04-24,0.865,0.863,-0.0033109826589595394,20,到期,1.0,1,trend
159928,2024-05-27,2024-05-28,0.888,0.888,-0.0009999999999999998,20,到期,1.0,1,trend
159928,2024-11-18,2024-11-19,0.839,0.839,-0.001,20,到期,1.0,1,trend
159928,2025-01-08,2025-01-09,0.781,0.78,-0.0022797695262484004,20,到期,1.0,1,range
159928,2025-04-03,2025-04-07,0.826,0.81,-0.02036077481840182,20,到期,1.0,1,trend
159928,2025-05-09,2025-05-12,0.823,0.825,0.0014289185905224813,20,到期,1.0,1,trend
159928,2025-06-12,2025-06-13,0.814,0.813,-0.002227886977886979,20,到期,1.0,1,range
159928,2025-08-22,2025-08-25,0.852,0.858,0.0060387323943662035,20,到期,1.0,1,trend
159928,2025-09-24,2025-09-25,0.847,0.846,-0.002180047225501772,20,到期,1.0,1,trend
159928,2025-12-08,2025-12-09,0.802,0.803,0.0002462593516209487,20,到期,1.0,1,range
159928,2026-03-13,2026-03-16,0.781,0.78,-0.0022797695262484004,20,到期,1.0,1,range
159928,2026-04-14,2026-04-15,0.751,0.75,-0.0023308921438082567,20,到期,1.0,1,range
159934,2024-01-24,2024-01-25,4.827,4.819,-0.0026565154340169894,20,到期,1.0,1,trend
159934,2024-03-06,2024-03-07,5.029,5.051,0.0033724398488765646,20,到期,1.0,1,trend
159934,2024-04-11,2024-04-12,5.587,5.688,0.01706864148917129,20,到期,1.0,1,trend
159934,2024-05-15,2024-05-16,5.602,5.674,0.011846126383434498,20,到期,1.0,1,trend
159934,2024-06-17,2024-06-18,5.51,5.514,-0.0002744101633393017,20,到期,1.0,1,trend
159934,2024-07-18,2024-07-19,5.813,5.69,-0.022148890418028443,20,到期,1.0,1,trend
159934,2024-08-19,2024-08-20,5.754,5.752,-0.0013474104970454953,20,到期,1.0,1,trend
159934,2024-09-20,2024-09-23,5.91,5.938,0.003735363790186054,20,到期,1.0,1,trend
159934,2024-10-31,2024-11-01,6.375,6.289,-0.014483450980392203,20,到期,1.0,1,trend
159934,2024-12-03,2024-12-04,6.193,6.179,-0.0032594865170352573,20,到期,1.0,1,trend
159934,2025-01-03,2025-01-06,6.292,6.286,-0.0019531150667514666,20,到期,1.0,1,trend
159934,2025-02-11,2025-02-12,6.875,6.835,-0.006815272727272732,20,到期,1.0,1,trend
159934,2025-03-12,2025-03-13,6.815,6.866,0.006479750550256678,20,到期,1.0,1,trend
159934,2025-04-11,2025-04-14,7.589,7.612,0.0020291869811568963,20,到期,1.0,1,trend
159934,2025-05-16,2025-05-19,7.495,7.531,0.0038008005336890712,20,到期,1.0,1,trend
159934,2025-06-20,2025-06-23,7.768,7.783,0.0009300334706488888,20,到期,1.0,1,trend
159934,2025-07-31,2025-08-01,7.677,7.673,-0.0015207763449263463,20,到期,1.0,1,range
159934,2025-09-01,2025-09-02,7.976,8.032,0.006017552657973928,20,到期,1.0,1,trend
159934,2025-10-16,2025-10-17,9.65,9.889,0.02375445595854912,20,到期,1.0,1,trend
159934,2025-11-17,2025-11-18,9.276,9.22,-0.0070340664079343645,20,到期,1.0,1,trend
159934,2025-12-23,2025-12-24,10.07,10.154,0.007337437934458752,20,到期,1.0,1,trend
159934,2026-01-26,2026-01-27,11.391,11.376,-0.002316170661048246,20,到期,1.0,1,trend
159934,2026-03-09,2026-03-10,11.355,11.44,0.00648194627917209,20,到期,1.0,1,trend
159934,2026-03-23,2026-03-24,9.351,9.61,0.026683723665917928,9,止损,1.0,1,range
159995,2021-12-01,2021-12-02,1.677,1.672,-0.003980023852116944,20,到期,1.0,1,trend
159995,2021-12-31,2022-01-04,1.628,1.632,0.0014557739557739583,20,到期,1.0,1,trend
159995,2022-07-04,2022-07-05,1.247,1.241,-0.0058091419406575825,20,到期,1.0,1,trend
159995,2022-08-02,2022-08-03,1.159,1.165,0.004174288179465061,20,到期,1.0,1,range
159995,2022-08-31,2022-09-01,1.148,1.157,0.006835801393728327,20,到期,1.0,1,range
159995,2022-12-14,2022-12-15,1.06,1.059,-0.001942924528301992,20,到期,1.0,1,trend
159995,2023-01-13,2023-01-16,1.014,1.005,-0.009871301775148045,20,到期,1.0,1,range
159995,2023-02-27,2023-02-28,1.027,1.03,0.0019196689386563914,20,到期,1.0,1,range
159995,2023-04-12,2023-04-13,1.264,1.255,-0.008116693037974777,20,到期,1.0,1,trend
159995,2023-04-26,2023-04-27,1.104,1.097,-0.00733740942028996,8,止损,1.0,1,range
159995,2023-11-28,2023-11-29,0.973,0.974,2.723535457348496e-05,20,到期,1.0,1,trend
159995,2024-03-28,2024-03-29,0.847,0.844,-0.004540141676505316,20,到期,1.0,1,trend
159995,2024-05-30,2024-05-31,0.83,0.83,-0.001,20,到期,1.0,1,range
159995,2024-07-03,2024-07-04,0.84,0.841,0.00018988095238095374,20,到期,1.0,1,trend
159995,2024-08-06,2024-08-07,0.849,0.847,-0.003354534746760897,20,到期,1.0,1,range
159995,2024-11-08,2024-11-11,1.274,1.288,0.009983516483516494,20,到期,1.0,1,trend
159995,2024-12-10,2024-12-11,1.201,1.198,-0.0034966694421316516,20,到期,1.0,1,trend
159995,2025-01-10,2025-01-13,1.195,1.18,-0.013546025104602614,20,到期,1.0,1,range
159995,2025-02-19,2025-02-20,1.318,1.318,-0.0009999999999999998,20,到期,1.0,1,trend
159995,2025-03-25,2025-03-26,1.251,1.251,-0.001,20,到期,1.0,1,range
159995,2025-07-25,2025-07-28,1.278,1.28,0.0005641627543036007,20,到期,1.0,1,trend
159995,2025-08-27,2025-08-28,1.58,1.581,-0.00036740506329120876,20,到期,1.0,1,trend
159995,2025-09-26,2025-09-29,1.837,1.833,-0.0031763745236799146,20,到期,1.0,1,trend
159995,2025-11-04,2025-11-05,1.739,1.696,-0.025714491086831597,20,到期,1.0,1,trend
159995,2025-12-04,2025-12-05,1.685,1.677,-0.0057454005934718146,20,到期,1.0,1,range
159995,2026-01-23,2026-01-26,2.043,2.045,-2.1536955457767976e-05,20,到期,1.0,1,trend
159995,2026-03-04,2026-03-05,1.816,1.861,0.023767345814977935,19,止损,1.0,1,range
159995,2026-05-21,2026-05-22,2.477,2.495,0.006263221639079629,20,到期,1.0,1,trend
159995,2026-05-25,2026-06-01,2.537,2.436,-0.040790894757587695,6,期末平仓,1.0,1,trend
159997,2021-12-06,2021-12-07,1.344,1.347,0.0012310267857142052,20,到期,1.0,1,trend
159997,2022-01-06,2022-01-07,1.309,1.309,-0.001,20,到期,1.0,1,range
159997,2022-07-01,2022-07-04,1.031,1.025,-0.006816682832201751,20,到期,1.0,1,trend
159997,2022-08-04,2022-08-05,1.001,1.005,0.0029940059940059983,20,到期,1.0,1,trend
159997,2022-09-07,2022-09-08,0.97,0.969,-0.0020304123711340216,20,到期,1.0,1,range
159997,2022-12-14,2022-12-15,0.895,0.894,-0.0021167597765363137,20,到期,1.0,1,trend
159997,2023-01-13,2023-01-16,0.873,0.87,-0.004434707903780071,20,到期,1.0,1,range
159997,2023-02-28,2023-03-01,0.939,0.937,-0.0031288604898827383,20,到期,1.0,1,trend
159997,2023-03-31,2023-04-03,1.024,1.033,0.007784667968749899,20,到期,1.0,1,trend
159997,2023-05-08,2023-05-09,0.949,0.953,0.0032128556375131756,20,到期,1.0,1,range
159997,2023-07-05,2023-07-06,1.003,1.001,-0.002993020937188437,20,到期,1.0,1,trend
159997,2023-08-03,2023-08-04,0.987,0.991,0.0030506585612968627,20,到期,1.0,1,trend
159997,2023-08-25,2023-08-28,0.875,0.915,0.04469142857142861,15,止损,1.0,1,range
159997,2023-11-27,2023-11-28,0.926,0.925,-0.0020793736501079924,20,到期,1.0,1,trend
159997,2024-03-26,2024-03-27,0.859,0.858,-0.002163562281722935,20,到期,1.0,1,trend
159997,2024-05-29,2024-05-30,0.828,0.827,-0.0022071256038647354,20,到期,1.0,1,range
159997,2024-07-03,2024-07-04,0.866,0.864,-0.0033083140877598173,20,到期,1.0,1,trend
159997,2024-08-06,2024-08-07,0.83,0.835,0.005021084337349403,20,到期,1.0,1,range
159997,2024-11-07,2024-11-08,1.16,1.177,0.013647844827586316,20,到期,1.0,1,trend
159997,2024-12-10,2024-12-11,1.114,1.111,-0.0036916517055656317,20,到期,1.0,1,trend
159997,2025-01-09,2025-01-10,1.082,1.078,-0.0046950092421441806,20,到期,1.0,1,range
159997,2025-02-25,2025-02-26,1.252,1.255,0.0013949680511181246,20,到期,1.0,1,trend
159997,2025-03-26,2025-03-27,1.148,1.145,-0.0036119337979093136,20,到期,1.0,1,range
159997,2025-07-16,2025-07-17,1.15,1.147,-0.003607391304347732,20,到期,1.0,1,trend
159997,2025-08-15,2025-08-18,1.293,1.3,0.0044110595514308725,20,到期,1.0,1,trend
159997,2025-09-16,2025-09-17,1.59,1.59,-0.001,20,到期,1.0,1,trend
159997,2025-10-23,2025-10-24,1.625,1.648,0.013146769230769175,20,到期,1.0,1,trend
159997,2025-11-21,2025-11-24,1.479,1.486,0.0037305611899931673,20,止损,1.0,1,range
159997,2026-01-08,2026-01-09,1.717,1.708,-0.0062390797903320435,20,到期,1.0,1,trend
159997,2026-02-09,2026-02-10,1.7,1.701,-0.00041205882352934593,20,到期,1.0,1,trend
159997,2026-03-24,2026-03-25,1.564,1.574,0.005390664961636833,20,到期,1.0,1,range
159997,2026-05-13,2026-05-14,2.21,2.222,0.004427149321266973,20,到期,1.0,1,trend
159997,2026-05-15,2026-06-01,2.124,2.231,0.0493514595103577,12,期末平仓,1.0,1,trend
510050,2024-03-04,2024-03-05,2.316,2.307,-0.004884067357512909,20,到期,1.0,1,trend
510050,2024-04-03,2024-04-08,2.328,2.321,-0.00400536941580742,20,到期,1.0,1,trend
510050,2024-05-16,2024-05-17,2.388,2.388,-0.001,20,到期,1.0,1,trend
510050,2024-06-17,2024-06-18,2.319,2.318,-0.0014310047434238423,20,到期,1.0,1,range
510050,2024-08-19,2024-08-20,2.31,2.314,0.0007307359307359323,20,到期,1.0,1,range
510050,2024-10-29,2024-10-30,2.644,2.634,-0.0047802571860817815,20,到期,1.0,1,trend
510050,2024-12-03,2024-12-04,2.622,2.619,-0.002143592677345412,20,到期,1.0,1,trend
510050,2025-01-06,2025-01-07,2.55,2.549,-0.0013919607843136824,20,到期,1.0,1,range
510050,2025-03-17,2025-03-18,2.718,2.727,0.0023096026490065846,20,到期,1.0,1,trend
510050,2025-04-16,2025-04-17,2.635,2.622,-0.005931119544591993,20,到期,1.0,1,trend
510050,2025-05-20,2025-05-21,2.7,2.7,-0.001,20,到期,1.0,1,trend
510050,2025-06-20,2025-06-23,2.669,2.663,-0.0032469089546647532,20,到期,1.0,1,trend
510050,2025-07-21,2025-07-22,2.81,2.812,-0.00028861209964420667,20,到期,1.0,1,trend
510050,2025-08-22,2025-08-25,2.986,2.999,0.003351473543201574,20,到期,1.0,1,trend
510050,2025-09-24,2025-09-25,2.992,2.994,-0.0003318850267378931,20,到期,1.0,1,trend
510050,2025-10-31,2025-11-03,3.08,3.073,-0.003271590909090947,20,到期,1.0,1,trend
510050,2025-12-01,2025-12-02,3.057,3.057,-0.001,20,到期,1.0,1,trend
510050,2026-01-06,2026-01-07,3.235,3.236,-0.0006910355486861411,20,到期,1.0,1,trend
510050,2026-02-05,2026-02-06,3.137,3.11,-0.00960264583997454,20,到期,1.0,1,trend
510050,2026-03-17,2026-03-18,3.039,3.045,0.0009733464955576782,20,到期,1.0,1,range
510050,2026-04-30,2026-06-01,3.042,2.99,-0.018085470085469957,20,期末平仓,1.0,1,trend
510100,2024-03-04,2024-03-05,2.234,2.232,-0.0018948075201431422,20,到期,1.0,1,trend
510100,2024-04-03,2024-04-08,2.25,2.246,-0.0027768888888888904,20,到期,1.0,1,trend
510100,2024-05-16,2024-05-17,2.309,2.307,-0.0018657427457774898,20,到期,1.0,1,trend
510100,2024-06-17,2024-06-18,2.236,2.236,-0.001,20,到期,1.0,1,range
510100,2024-08-19,2024-08-20,2.236,2.238,-0.00010599284436503596,20,到期,1.0,1,range
510100,2024-10-29,2024-10-30,2.564,2.558,-0.003338923556942366,20,到期,1.0,1,trend
510100,2024-12-03,2024-12-04,2.546,2.544,-0.001785153181461029,20,到期,1.0,1,trend
510100,2025-01-06,2025-01-07,2.475,2.473,-0.0018076767676768579,20,到期,1.0,1,range
510100,2025-03-17,2025-03-18,2.639,2.652,0.003923645320197175,20,到期,1.0,1,trend
510100,2025-04-16,2025-04-17,2.559,2.553,-0.0033434935521689047,20,到期,1.0,1,trend
510100,2025-05-20,2025-05-21,2.621,2.62,-0.0013813429988553565,20,到期,1.0,1,trend
510100,2025-06-20,2025-06-23,2.591,2.589,-0.0017715167888846866,20,到期,1.0,1,trend
510100,2025-07-21,2025-07-22,2.73,2.73,-0.001,20,到期,1.0,1,trend
510100,2025-08-22,2025-08-25,2.899,2.903,0.0003790962400827885,20,到期,1.0,1,trend
510100,2025-09-24,2025-09-25,2.905,2.905,-0.001,20,到期,1.0,1,trend
510100,2025-10-31,2025-11-03,2.992,2.991,-0.0013340574866309793,20,到期,1.0,1,trend
510100,2025-12-01,2025-12-02,2.973,2.974,-0.0006638076017489627,20,到期,1.0,1,trend
510100,2026-01-06,2026-01-07,3.152,3.15,-0.001634200507614284,20,到期,1.0,1,trend
510100,2026-02-05,2026-02-06,3.055,3.033,-0.008197708674304497,20,到期,1.0,1,trend
510100,2026-03-17,2026-03-18,2.962,2.965,1.2322754895229384e-05,20,到期,1.0,1,range
510100,2026-04-30,2026-06-01,2.973,2.93,-0.015456273124789676,20,期末平仓,1.0,1,trend
510300,2024-03-18,2024-03-19,3.381,3.375,-0.002773735581188933,20,到期,1.0,1,trend
510300,2024-04-19,2024-04-22,3.32,3.319,-0.0013010542168674366,20,到期,1.0,1,trend
510300,2024-05-29,2024-05-30,3.399,3.392,-0.00305839952927335,20,到期,1.0,1,trend
510300,2024-08-19,2024-08-20,3.208,3.213,0.0005578241895261512,20,到期,1.0,1,range
510300,2024-10-29,2024-10-30,3.802,3.79,-0.0041546554445028964,20,到期,1.0,1,trend
510300,2024-12-02,2024-12-03,3.82,3.819,-0.0012616492146596571,20,到期,1.0,1,trend
510300,2025-01-06,2025-01-07,3.642,3.634,-0.0031954969796814956,20,到期,1.0,1,range
510300,2025-03-12,2025-03-13,3.814,3.813,-0.0012620608285264525,20,到期,1.0,1,trend
510300,2025-04-15,2025-04-16,3.64,3.63,-0.0037458791208791844,20,到期,1.0,1,range
510300,2025-06-13,2025-06-16,3.769,3.763,-0.0025911382329530984,20,到期,1.0,1,trend
510300,2025-07-14,2025-07-15,3.955,3.959,1.0872313527181526e-05,20,到期,1.0,1,trend
510300,2025-08-12,2025-08-13,4.105,4.111,0.0004609013398293154,20,到期,1.0,1,trend
510300,2025-09-10,2025-09-11,4.415,4.404,-0.0034902604756512166,20,到期,1.0,1,trend
510300,2025-10-20,2025-10-21,4.517,4.533,0.0025404029222935607,20,到期,1.0,1,trend
510300,2025-11-18,2025-11-19,4.56,4.555,-0.0020959429824561173,20,到期,1.0,1,trend
510300,2026-01-06,2026-01-07,4.796,4.797,-0.0007915971643037017,20,到期,1.0,1,trend
510300,2026-02-05,2026-02-06,4.679,4.643,-0.00869010472323156,20,到期,1.0,1,trend
510300,2026-03-17,2026-03-18,4.646,4.652,0.00029078777442966583,20,到期,1.0,1,range
510300,2026-05-15,2026-05-18,4.878,4.855,-0.005712689626896205,20,到期,1.0,1,trend
510300,2026-05-21,2026-06-01,4.897,4.92,0.0036944047375943815,8,期末平仓,1.0,1,trend
510500,2024-03-26,2024-03-27,5.12,5.118,-0.001390429687499957,20,到期,1.0,1,trend
510500,2024-05-06,2024-05-07,5.374,5.37,-0.0017439523632302866,20,到期,1.0,1,trend
510500,2024-06-04,2024-06-05,5.212,5.212,-0.001,20,到期,1.0,1,range
510500,2024-11-06,2024-11-07,6.07,6.037,-0.006433855024711756,20,到期,1.0,1,trend
