date,close,v7_vwap_dist,future_return_5d
2023-10-16,0.417,,-0.05755395683453235
2023-10-17,0.415,,-0.04819277108433728
2023-10-18,0.407,,-0.04422604422604415
2023-10-19,0.403,,-0.027295285359801524
2023-10-20,0.397,,0.025188916876574208
2023-10-23,0.393,,0.06870229007633588
2023-10-24,0.395,,0.05569620253164542
2023-10-25,0.389,,0.06426735218508983
2023-10-26,0.392,,0.04591836734693877
2023-10-27,0.407,,0.019656019656019597
2023-10-30,0.42,,0.011904761904761862
2023-10-31,0.417,,0.016786570743405393
2023-11-01,0.414,,0.03140096618357502
2023-11-02,0.41,,0.029268292682926855
2023-11-03,0.415,,0.014457831325301207
2023-11-06,0.425,,-0.018823529411764683
2023-11-07,0.424,,-0.009433962264150941
2023-11-08,0.427,,-0.011709601873536313
2023-11-09,0.422,,-0.016587677725118488
2023-11-10,0.421,0.029815061790223033,-0.009501187648456089
2023-11-13,0.417,0.020256495726755704,0.00959232613908867
2023-11-14,0.42,0.02756070970766871,-0.0023809523809523725
2023-11-15,0.422,0.0313650605390318,-0.018957345971563955
2023-11-16,0.415,0.013026412085317962,0.0
2023-11-17,0.417,0.015811826188152807,-0.00959232613908878
2023-11-20,0.421,0.022600303092970012,-0.026128266033254133
2023-11-21,0.419,0.014738107695656784,-0.004773269689737458
2023-11-22,0.414,-0.004043304521129099,-0.0024154589371980784
2023-11-23,0.415,-0.004589751919108904,-0.002409638554216831
2023-11-24,0.413,-0.013652857616363336,0.004842615012106588
2023-11-27,0.41,-0.02113744047585653,-0.019512195121951126
2023-11-28,0.417,-0.004135935854851891,-0.050359712230215736
2023-11-29,0.413,-0.01384372782491503,-0.03874092009685215
2023-11-30,0.414,-0.011673440264912826,-0.04347826086956508
2023-12-01,0.415,-0.00929226439869619,-0.036144578313252906
2023-12-04,0.402,-0.03694872295726569,0.0
2023-12-05,0.396,-0.04701872651139331,0.007575757575757569
2023-12-06,0.397,-0.040339515370980766,-0.007556675062972307
2023-12-07,0.396,-0.03928450417132682,-0.010101010101010055
2023-12-08,0.4,-0.026934484350255982,-0.02749999999999997
2023-12-11,0.402,-0.01977538687021434,-0.02985074626865669
2023-12-12,0.399,-0.02500305379112473,-0.03258145363408527
2023-12-13,0.394,-0.0340143063693811,-0.022842639593908642
2023-12-14,0.392,-0.03603724583938076,-0.017857142857142905
2023-12-15,0.389,-0.039764934424880244,-0.020565552699228773
2023-12-18,0.39,-0.03365480751255936,-0.015384615384615441
2023-12-19,0.386,-0.039566683602932334,-0.020725388601036232
2023-12-20,0.385,-0.039405797819593864,-0.012987012987012991
2023-12-21,0.385,-0.03576224746371119,0.01558441558441559
2023-12-22,0.381,-0.04215591324181856,0.026246719160105014
2023-12-25,0.384,-0.03233974603845103,0.005208333333333259
2023-12-26,0.378,-0.043605608228663724,0.015873015873015817
2023-12-27,0.38,-0.035100600935459046,0.0
2023-12-28,0.391,-0.00384922526033223,-0.04603580562659848
2023-12-29,0.391,-0.0014240883573583935,-0.05882352941176472
2024-01-02,0.386,-0.01110019692066081,-0.04663212435233166
2024-01-03,0.384,-0.014250254570254275,-0.03645833333333337
2024-01-04,0.38,-0.022561745903920655,-0.013157894736842146
2024-01-05,0.373,-0.03784869506176639,-0.008042895442359255
2024-01-08,0.368,-0.04741107506147185,0.0027173913043478937
2024-01-09,0.368,-0.04387204971347505,0.0027173913043478937
2024-01-10,0.37,-0.03543251474968497,-0.02972972972972976
2024-01-11,0.375,-0.019648797146565023,-0.034666666666666734
2024-01-12,0.37,-0.030188409045091333,-0.024324324324324298
2024-01-15,0.369,-0.030200478522640864,-0.05962059620596216
2024-01-16,0.369,-0.026867914027138874,-0.04878048780487809
2024-01-17,0.359,-0.04989137172537676,-0.00835654596100277
2024-01-18,0.362,-0.03786714880205677,-0.0055248618784530246
2024-01-19,0.361,-0.03739599154888203,-0.04432132963988922
2024-01-22,0.347,-0.06941126410173293,-0.02881844380403442
2024-01-23,0.351,-0.05461767352905613,-0.05982905982905973
2024-01-24,0.356,-0.03728038426250895,-0.09550561797752799
2024-01-25,0.36,-0.02344799962114048,-0.09722222222222221
2024-01-26,0.345,-0.05636819636903626,-0.09275362318840574
2024-01-29,0.337,-0.07093727012302148,-0.06231454005934722
2024-01-30,0.33,-0.08419298108742888,0.027272727272727337
2024-01-31,0.322,-0.09926486085836285,0.09316770186335388
2024-02-01,0.325,-0.08404480300856047,0.07692307692307687
2024-02-02,0.313,-0.10830910022333726,0.10543130990415328
2024-02-05,0.316,-0.09049272502478926,0.10443037974683533
2024-02-06,0.339,-0.018189466750049572,0.041297935103244754
2024-02-07,0.352,0.0214315650314885,-0.0028409090909090606
2024-02-08,0.35,0.017957003733626225,0.0
2024-02-19,0.346,0.008128440991908006,0.020231213872832443
2024-02-20,0.349,0.018396166113112043,0.02005730659025784
2024-02-21,0.353,0.03155315877349067,-0.005665722379603388
2024-02-22,0.351,0.026860237938793607,0.019943019943019946
2024-02-23,0.35,0.025805650046433246,0.017142857142857126
2024-02-26,0.353,0.03551401010793844,0.028328611898017053
2024-02-27,0.356,0.04440346563173228,0.008426966292134797
2024-02-28,0.351,0.028302992796459814,0.02279202279202286
2024-02-29,0.358,0.04856730731947558,-0.03631284916201116
2024-03-01,0.356,0.043409813449042066,-0.030898876404494402
2024-03-04,0.363,0.062321644736886825,-0.019283746556473802
2024-03-05,0.359,0.04839698388820152,0.008356545961002881
2024-03-06,0.359,0.04542398471872456,-0.0027855153203342198
2024-03-07,0.345,0.0009054956447119609,0.04057971014492767
2024-03-08,0.345,-0.0018252695189309553,0.034782608695652195
2024-03-11,0.356,0.02300328934018465,0.016853932584269593
2024-03-12,0.362,0.03034087474466952,-0.011049723756906049
2024-03-13,0.358,0.013315940957342743,-0.0027932960893854997
2024-03-14,0.359,0.013759860192589485,-0.01671309192200554
2024-03-15,0.357,0.007446146983131318,-0.03081232492997199
2024-03-18,0.362,0.0198293144608518,-0.05248618784530379
2024-03-19,0.358,0.007530862865677641,-0.05027932960893844
2024-03-20,0.357,0.003997373453534231,-0.05882352941176461
2024-03-21,0.353,-0.007725980842059622,-0.050991501416430496
2024-03-22,0.346,-0.026915644722915123,-0.03179190751445071
2024-03-25,0.343,-0.03473214231070429,-0.008746355685131157
2024-03-26,0.34,-0.0413560533578082,-0.0117647058823529
2024-03-27,0.336,-0.050370955572980276,-0.005952380952380931
2024-03-28,0.335,-0.05026568365162788,-0.032835820895522394
2024-03-29,0.335,-0.04821721949791569,-0.011940298507462699
2024-04-01,0.34,-0.030324379116503104,-0.044117647058823595
2024-04-02,0.336,-0.03923807015437502,-0.038690476190476275
2024-04-03,0.334,-0.042481493689776245,-0.041916167664670656
2024-04-08,0.324,-0.06763366603464138,-0.012345679012345734
2024-04-09,0.331,-0.04486884982302655,-0.05438066465256797
2024-04-10,0.325,-0.058653647568163096,-0.024615384615384595
2024-04-11,0.323,-0.05739596373580245,-0.01547987616099078
2024-04-12,0.32,-0.06132672252565348,-0.021874999999999978
2024-04-15,0.32,-0.05424600049715872,-0.009375000000000022
2024-04-16,0.313,-0.068046335862031,0.022364217252396124
2024-04-17,0.317,-0.049257291571271636,0.009463722397476282
2024-04-18,0.318,-0.04136593093052827,0.012578616352201255
2024-04-19,0.313,-0.05071017241970889,0.0543130990415337
2024-04-22,0.317,-0.033925951071208195,0.0725552050473186
2024-04-23,0.32,-0.019902534236003692,0.050000000000000044
2024-04-24,0.32,-0.016800667231230828,0.08749999999999991
2024-04-25,0.322,-0.007711095595412928,0.08074534161490665
2024-04-26,0.33,0.018180281966757996,0.045454545454545414
2024-04-29,0.34,0.04785139904626832,0.0235294117647058
2024-04-30,0.336,0.03466331982728931,0.02678571428571419
2024-05-06,0.348,0.06860370241473897,-0.011494252873563204
2024-05-07,0.348,0.06686398550212154,0.0
2024-05-08,0.345,0.05527103367597698,-0.014492753623188248
2024-05-09,0.348,0.061255276244055315,-0.02011494252873547
2024-05-10,0.345,0.04955210269862486,-0.014492753623188248
2024-05-13,0.344,0.0440157056622198,-0.005813953488371992
2024-05-14,0.348,0.05257408116666901,-0.028735632183907955
2024-05-15,0.34,0.02567668561772645,-0.008823529411764675
2024-05-16,0.341,0.025995470609782915,-0.02346041055718473
2024-05-17,0.34,0.018966263939357745,-0.032352941176470584
2024-05-20,0.342,0.02099794796294956,-0.040935672514619936
2024-05-21,0.338,0.006110254240198415,-0.03846153846153855
2024-05-22,0.337,-0.00023361970064420087,-0.035608308605341255
2024-05-23,0.333,-0.013972995446307451,-0.024024024024024038
2024-05-24,0.329,-0.028174046047144245,-0.015197568389057725
2024-05-27,0.328,-0.031659823909923786,-0.021341463414634165
2024-05-28,0.325,-0.04107727205785,0.006153846153846176
2024-05-29,0.325,-0.04192772928639419,0.003076923076922977
2024-05-30,0.325,-0.040898011568223515,-0.012307692307692353
2024-05-31,0.324,-0.04228428231497612,-0.012345679012345734
2024-06-03,0.321,-0.04712594693438919,0.0031152647975078995
2024-06-04,0.327,-0.02595393581635291,-0.00917431192660556
2024-06-05,0.326,-0.02576232192063095,-0.018404907975460127
2024-06-06,0.321,-0.03677554789189844,-0.009345794392523366
2024-06-07,0.32,-0.035928904357352416,-0.015625
