date,close,v7_vwap_dist,future_return_5d
2023-10-16,0.952,,-0.05567226890756294
2023-10-17,0.953,,-0.039874081846799525
2023-10-18,0.937,,-0.01707577374599789
2023-10-19,0.92,,0.003260869565217428
2023-10-20,0.925,,0.01729729729729712
2023-10-23,0.899,,0.05339265850945485
2023-10-24,0.915,,0.030601092896174853
2023-10-25,0.921,,0.01845819761129186
2023-10-26,0.923,,0.003250270855904569
2023-10-27,0.941,,-0.011689691817215575
2023-10-30,0.947,,-0.009503695881731833
2023-10-31,0.943,,-0.014846235418875864
2023-11-01,0.938,,-0.018123667377398567
2023-11-02,0.926,,-0.002159827213822907
2023-11-03,0.93,,-0.012903225806451646
2023-11-06,0.938,,-0.015991471215351716
2023-11-07,0.929,,-0.008611410118406937
2023-11-08,0.921,,0.019543973941367865
2023-11-09,0.924,,0.0021645021645022577
2023-11-10,0.918,-0.01207445032085976,0.01089324618736387
2023-11-13,0.923,-0.0049061821761027915,0.007583965330444142
2023-11-14,0.921,-0.0058021202344342125,0.011943539630836053
2023-11-15,0.939,0.013065425862689894,-0.02768903088391894
2023-11-16,0.926,-0.0012531251808685718,-0.009719222462203025
2023-11-17,0.928,0.0009381226138673247,-0.0237068965517242
2023-11-20,0.93,0.0018877931299186364,-0.032258064516129115
2023-11-21,0.932,0.002383642768348035,-0.0311158798283262
2023-11-22,0.913,-0.01752460476756718,-0.009857612267250793
2023-11-23,0.917,-0.012551307425605193,-0.02071973827699025
2023-11-24,0.906,-0.023332468345642086,-0.008830022075055233
2023-11-27,0.9,-0.02797485998961914,0.007777777777777883
2023-11-28,0.903,-0.02347517338052794,-0.01218161683277963
2023-11-29,0.904,-0.021453321157557877,0.005530973451327359
2023-11-30,0.898,-0.02661658527157705,0.006681514476614803
2023-12-01,0.898,-0.025220454516051156,-0.00111358574610243
2023-12-04,0.907,-0.013361063625150802,-0.02094818081587657
2023-12-05,0.892,-0.027568949599724318,-0.005605381165919243
2023-12-06,0.909,-0.007901740515985021,-0.04290429042904298
2023-12-07,0.904,-0.012254648285657374,-0.03761061946902655
2023-12-08,0.897,-0.019243956760040117,-0.024526198439241975
2023-12-11,0.888,-0.027508445431214053,-0.029279279279279313
2023-12-12,0.887,-0.027513010822414623,-0.03269447576099216
2023-12-13,0.87,-0.04159715584844357,-0.01379310344827589
2023-12-14,0.87,-0.038172234102487185,-0.0045977011494252595
2023-12-15,0.875,-0.030444344757845538,0.010285714285714231
2023-12-18,0.862,-0.04195340604770092,0.03248259860788871
2023-12-19,0.858,-0.043138041568016657,0.034965034965035
2023-12-20,0.858,-0.03946676510825333,0.03962703962703973
2023-12-21,0.866,-0.026856788322632417,0.06004618937644346
2023-12-22,0.884,-0.004694267342188044,0.040723981900452566
2023-12-25,0.89,0.002819443348642746,0.03370786516853941
2023-12-26,0.888,0.000976660606052346,0.03828828828828823
2023-12-27,0.892,0.006200618644749548,0.02130044843049328
2023-12-28,0.918,0.034062088650088765,-0.013071895424836666
2023-12-29,0.92,0.0345752488780432,-0.02826086956521745
2024-01-02,0.92,0.0342582914186914,-0.016304347826086918
2024-01-03,0.922,0.03465095275976599,-0.02386117136659438
2024-01-04,0.911,0.022324489798599998,0.005488474204171201
2024-01-05,0.906,0.015979466963395233,0.0055187637969094094
2024-01-08,0.894,0.0025741950395778788,0.007829977628635243
2024-01-09,0.905,0.013987565163347503,-0.0044198895027623974
2024-01-10,0.9,0.0076030428647016835,-0.03222222222222226
2024-01-11,0.916,0.023396081434582407,-0.04912663755458524
2024-01-12,0.911,0.015484151864269016,-0.04939626783754125
2024-01-15,0.901,0.002963822147923661,-0.08435072142064381
2024-01-16,0.901,0.0015654936598930688,-0.07214206437291903
2024-01-17,0.871,-0.03192303387962414,-0.027554535017221604
2024-01-18,0.871,-0.03105491257705362,0.0011481056257176547
2024-01-19,0.866,-0.0367448925255288,0.010392609699769073
2024-01-22,0.825,-0.07882634531361576,0.040000000000000036
2024-01-23,0.836,-0.0623946404229001,0.0071770334928229484
2024-01-24,0.847,-0.04680485572283505,-0.0365997638724912
2024-01-25,0.872,-0.0169617621355667,-0.06307339449541294
2024-01-26,0.875,-0.011493534390110863,-0.09028571428571419
2024-01-29,0.858,-0.027766213614537214,-0.09673659673659674
2024-01-30,0.842,-0.042478446876665535,-0.029691211401425166
2024-01-31,0.816,-0.06695385643484832,0.04289215686274517
2024-02-01,0.817,-0.0622050392499643,0.05263157894736836
2024-02-02,0.796,-0.07875441170468574,0.0879396984924623
2024-02-05,0.775,-0.09655207295100332,0.1238709677419354
2024-02-06,0.817,-0.042102317883552044,0.07711138310893517
2024-02-07,0.851,0.0008684333580449758,0.04347826086956519
2024-02-08,0.86,0.014045630507965218,0.04418604651162794
2024-02-19,0.866,0.023896031860927407,0.026558891454965483
2024-02-20,0.871,0.032152851263833264,0.029850746268656803
2024-02-21,0.88,0.043370906801091146,0.007954545454545547
2024-02-22,0.888,0.05272462092497843,0.024774774774774855
2024-02-23,0.898,0.06367502817047926,0.024498886414253906
2024-02-26,0.889,0.05219338762374245,0.04049493813273353
2024-02-27,0.897,0.05887311807898467,0.030100334448160515
2024-02-28,0.887,0.042668307884607196,0.04735062006764368
2024-02-29,0.91,0.06488811698813698,0.05274725274725256
2024-03-01,0.92,0.07276790039732484,0.04456521739130426
2024-03-04,0.925,0.07556710040997482,0.051891891891891806
2024-03-05,0.924,0.069795197323104,0.031385281385281294
2024-03-06,0.929,0.07193805435871005,0.03336921420882666
2024-03-07,0.958,0.0831609244198415,0.01565762004175375
2024-03-08,0.961,0.07613046824175675,0.048907388137356955
2024-03-11,0.973,0.07510428835565261,0.038026721479959
2024-03-12,0.953,0.04247636457317322,0.05246589716684147
2024-03-13,0.96,0.04130008091525746,0.043749999999999956
2024-03-14,0.973,0.04497163969486964,0.033915724563206684
2024-03-15,1.008,0.06984807493365337,-0.02777777777777779
2024-03-18,1.01,0.06153837444360026,-0.023762376237623783
2024-03-19,1.003,0.04766378277901373,-0.018943170488534333
2024-03-20,1.002,0.04148078025500817,-0.031936127744511045
2024-03-21,1.006,0.040669143106942855,-0.017892644135188873
2024-03-22,0.98,0.01065919579891441,0.04285714285714293
2024-03-25,0.986,0.014021552397110374,0.05679513184584173
2024-03-26,0.984,0.01018511922320899,0.07012195121951215
2024-03-27,0.97,-0.005889293021114732,0.12268041237113403
2024-03-28,0.988,0.010351086230744377,0.09919028340080982
2024-03-29,1.022,0.04104181140325998,0.066536203522505
2024-04-01,1.042,0.05593852952233745,0.052783109404990425
2024-04-02,1.053,0.06218803234432964,0.03893637226970581
2024-04-03,1.089,0.08915525863656706,0.01469237832874204
2024-04-08,1.086,0.07020127337112285,0.016574585635359185
2024-04-09,1.09,0.06541765731815632,-0.03211009174311941
2024-04-10,1.097,0.06618232987535198,-0.01731996353691878
2024-04-11,1.094,0.05688809574202286,-0.000914076782449813
2024-04-12,1.105,0.06233066471768045,-0.017194570135746545
2024-04-15,1.104,0.057134731698905344,-0.03894927536231896
2024-04-16,1.055,0.005775155533825131,-0.040758293838862536
2024-04-17,1.078,0.024479602045426183,-0.051948051948051965
2024-04-18,1.093,0.03583578921198715,-0.055809698078682524
2024-04-19,1.086,0.02619474056806605,-0.023941068139963217
2024-04-22,1.061,0.00047939427489564456,-0.006597549481621057
2024-04-23,1.012,-0.04744891621902637,0.031620553359683834
2024-04-24,1.022,-0.03944416777427314,0.02935420743639927
2024-04-25,1.032,-0.03148237149599287,0.027131782945736482
2024-04-26,1.06,-0.006635021685864873,-0.007547169811320753
2024-04-29,1.054,-0.014146330980307978,0.022770398481973375
2024-04-30,1.044,-0.025552172788825465,0.04022988505747138
2024-05-06,1.052,-0.01865279104969233,0.019011406844106515
2024-05-07,1.06,-0.011894447283830972,0.017924528301886733
2024-05-08,1.052,-0.018227024391918752,0.014258555133079831
2024-05-09,1.078,0.009344187903688048,-0.01576994434137302
2024-05-10,1.086,0.01806561545134402,-0.009208103130755041
2024-05-13,1.072,0.006521470165030372,0.041977611940298365
2024-05-14,1.079,0.015057747422284343,0.002780352177942591
2024-05-15,1.067,0.0053824688185623295,0.004686035613870709
2024-05-16,1.061,0.0010137995405580004,-0.022620169651272448
2024-05-17,1.076,0.015570898763147914,-0.036245353159851446
2024-05-20,1.117,0.049554279490605375,-0.058191584601611446
2024-05-21,1.082,0.015642902448510465,-0.02957486136783738
2024-05-22,1.072,0.00707827615930319,0.004664179104477473
2024-05-23,1.037,-0.023868691821400577,0.0077145612343298975
2024-05-24,1.037,-0.025730890409013503,0.002892960462873795
2024-05-27,1.052,-0.012667681601829234,-0.03136882129277585
2024-05-28,1.05,-0.015588413135763656,-0.018095238095238164
2024-05-29,1.077,0.008858251381447704,-0.06499535747446616
2024-05-30,1.045,-0.02120559574302093,-0.026794258373205815
2024-05-31,1.04,-0.025805736553388282,-0.020192307692307843
2024-06-03,1.019,-0.0444480873396807,-0.02257114818449446
2024-06-04,1.031,-0.03210291488004883,-0.02521823472356932
2024-06-05,1.007,-0.05286325195534468,-0.01886792452830177
2024-06-06,1.017,-0.04140414191859799,-0.025565388397246758
2024-06-07,1.019,-0.03707236614159632,-0.04023552502453376
2024-06-11,0.996,-0.05588638058946437,-0.011044176706827336
2024-06-12,1.005,-0.045439869682983865,-0.015920398009950154
2024-06-13,0.988,-0.05839323203309147,-0.006072874493927127
2024-06-14,0.991,-0.05344223307145176,-0.014127144298688221
2024-06-17,0.978,-0.06331568176518507,-0.023517382413087984
2024-06-18,0.985,-0.046715725755120854,-0.029441624365482255
2024-06-19,0.989,-0.03697090198861428,-0.023255813953488413
2024-06-20,0.982,-0.03917428362770022,-0.03971486761710796
2024-06-21,0.977,-0.04159635856316122,-0.015353121801433
2024-06-24,0.955,-0.06048582143789115,0.03141361256544495
2024-06-25,0.956,-0.05580407560978227,0.01778242677824271
2024-06-26,0.966,-0.040634891653756285,0.007246376811594235
2024-06-27,0.943,-0.05468333680107482,0.024390243902439046
2024-06-28,0.962,-0.030360686328885614,0.031185031185031242
2024-07-01,0.985,-0.004870448564103703,-0.004060913705583813
2024-07-02,0.973,-0.014488854958367258,0.029804727646454365
2024-07-03,0.973,-0.01205501940762096,0.014388489208633004
2024-07-04,0.966,-0.016904295295952994,0.06107660455486541
2024-07-05,0.992,0.01219608766241613,0.014112903225806495
2024-07-08,0.981,0.002968899440648228,0.03261977573904162
2024-07-09,1.002,0.024349969184568783,0.019960079840319445
2024-07-10,0.987,0.008827912324112798,0.008105369807497542
2024-07-11,1.025,0.04519143260693499,-0.030243902439024306
2024-07-12,1.006,0.023649122915203522,-0.02882703777335982
2024-07-15,1.013,0.029363258899860533,-0.047384007897334546
2024-07-16,1.022,0.03685311542079895,-0.10078277886497067
2024-07-17,0.995,0.008562859470172369,-0.08442211055276383
2024-07-18,0.994,0.007615997384451619,-0.10663983903420526
2024-07-19,0.977,-0.009072553135305847,-0.06857727737973385
2024-07-22,0.965,-0.02150578267155168,-0.059067357512953333
2024-07-23,0.919,-0.06637952986910728,-0.020674646354733373
2024-07-24,0.911,-0.07304102532622188,0.027442371020856227
2024-07-25,0.888,-0.09362960278110166,0.05067567567567566
2024-07-26,0.91,-0.0680848058745643,0.007692307692307665
2024-07-29,0.908,-0.06810854551972681,-0.01541850220264318
2024-07-30,0.9,-0.07370677325305745,-0.00666666666666671
2024-07-31,0.936,-0.03438642622377492,-0.04166666666666674
2024-08-01,0.933,-0.03606792459292135,-0.048231511254019366
2024-08-02,0.917,-0.05053181975845531,-0.026172300981461283
2024-08-05,0.894,-0.07129647940861823,-0.0011185682326622093
2024-08-06,0.894,-0.06747315766789586,0.003355704697986628
2024-08-07,0.897,-0.05965953043480435,-0.01449275362318847
2024-08-08,0.888,-0.061336350754596126,0.005630630630630629
2024-08-09,0.893,-0.04819939366662444,0.0011198208286673506
2024-08-12,0.893,-0.04244317770278436,0.01791713325867872
2024-08-13,0.897,-0.03243238874071381,0.0011148272017837968
2024-08-14,0.884,-0.038746632265199824,0.02714932126696845
2024-08-15,0.893,-0.022029980422436493,0.002239641657334923
2024-08-16,0.894,-0.01600547832983678,-0.0022371364653244186
2024-08-19,0.909,0.003537681438933669,-0.005500550055005493
2024-08-20,0.898,-0.005832827968754035,-0.007795100222717122
2024-08-21,0.908,0.005843078801939093,-0.02753303964757714
2024-08-22,0.895,-0.009158187038236112,-0.005586592178770999
2024-08-23,0.892,-0.01191433077475089,0.004484304932735439
2024-08-26,0.904,0.0018543002632592095,-0.03207964601769919
2024-08-27,0.891,-0.012353396454554468,-0.014590347923681302
2024-08-28,0.883,-0.018628152331193703,-0.029445073612684003
2024-08-29,0.89,-0.007778624866340283,-0.03707865168539326
2024-08-30,0.896,-6.542888812312628e-05,-0.049107142857142905
2024-09-02,0.875,-0.0220751968408647,-0.04342857142857148
2024-09-03,0.878,-0.017953484577756522,-0.05125284738041003
2024-09-04,0.857,-0.03953504122248407,-0.017502917152858788
2024-09-05,0.857,-0.037396076391033754,-0.018669778296382722
2024-09-06,0.852,-0.04119443672978057,-0.016431924882629123
2024-09-09,0.837,-0.054592410594798524,0.009557945041815952
2024-09-10,0.833,-0.05630917448811376,0.04681872749099636
2024-09-11,0.842,-0.044047459583162245,0.04869358669833734
2024-09-12,0.841,-0.04263711245571279,0.04875148632580273
2024-09-13,0.838,-0.043700354371145944,0.09546539379474939
2024-09-18,0.845,-0.03183272280715344,0.09704142011834338
2024-09-19,0.872,0.003072732263579093,0.10550458715596323
2024-09-20,0.883,0.018703669351377933,0.14156285390713474
2024-09-23,0.882,0.01780010241847919,0.25056689342403615
2024-09-24,0.918,0.057162466850702094,0.22875816993464038
2024-09-25,0.927,0.06228741574435171,0.09385113268608403
2024-09-26,0.964,0.09853433438165217,0.06950207468879666
2024-09-27,1.008,0.1438269946281997,0.0
2024-09-30,1.103,0.20777548459374612,-0.05802357207615594
2024-10-08,1.128,0.16179850950881425,-0.11081560283687941
2024-10-09,1.014,0.03359427302872536,-0.0019723865877712132
2024-10-10,1.031,0.0437110683090987,-0.033947623666343296
2024-10-11,1.008,0.01560553690902988,0.012896825396825351
2024-10-14,1.039,0.039834769318330625,0.00673724735322434
2024-10-15,1.003,0.0006030038118638331,0.04985044865403787
2024-10-16,1.012,0.0041752565015799005,0.042490118577074965
2024-10-17,0.996,-0.015153196350816371,0.04417670682730934
2024-10-18,1.021,0.006207681089838854,0.022526934378060748
2024-10-21,1.046,0.0250365573117774,0.007648183556405286
2024-10-22,1.053,0.027775934543255675,-0.015194681861348536
2024-10-23,1.055,0.02495602676431759,-0.028436018957346043
2024-10-24,1.04,0.004542389264803166,-0.018269230769230926
2024-10-25,1.044,0.0046185551263365,0.015325670498084198
2024-10-28,1.054,0.010493796165364912,0.006641366223908873
2024-10-29,1.037,-0.009149328810850158,0.055930568948891146
2024-10-30,1.025,-0.02375818420291171,0.07804878048780495
2024-10-31,1.021,-0.029967381620919664,0.08031341821743387
2024-11-01,1.06,0.006351310508554257,0.027358490566037563
2024-11-04,1.061,0.00899514230450409,0.029217719132893727
2024-11-05,1.095,0.05438776931409355,-0.017351598173515947
2024-11-06,1.105,0.05839395848229428,-0.018099547511312264
2024-11-07,1.103,0.05192586328627003,-0.04895738893925661
2024-11-08,1.089,0.03314584541052722,-0.053259871441689643
2024-11-11,1.092,0.03361877558262832,-0.07326007326007333
2024-11-12,1.076,0.015683518256415317,-0.0269516728624537
2024-11-13,1.085,0.020816209999499357,-0.029493087557603714
2024-11-14,1.049,-0.014355280126341853,0.0057197330791229906
2024-11-15,1.031,-0.03280787530954264,-0.0038797284190106307
2024-11-18,1.012,-0.05009384046737699,0.01086956521739113
2024-11-19,1.047,-0.017023896573427805,-0.0372492836676217
2024-11-20,1.053,-0.011452624854140087,-0.03228869895536568
2024-11-21,1.055,-0.009984115159698425,-0.048341232227488096
2024-11-22,1.027,-0.036466787846606945,-0.010710808179162479
2024-11-25,1.023,-0.03996908521344032,0.0029325513196483133
2024-11-26,1.008,-0.054221000786262734,0.016865079365079305
2024-11-27,1.019,-0.043534118813663876,0.006869479882237517
2024-11-28,1.004,-0.057709152577243086,0.014940239043824688
2024-11-29,1.016,-0.046479344483855184,0.012795275590551158
2024-12-02,1.026,-0.036418952560262896,0.0019493177387914784
2024-12-03,1.025,-0.03420957619183066,0.007804878048780495
2024-12-04,1.026,-0.027646721605866054,0.01949317738791434
2024-12-05,1.019,-0.029833805658332584,0.03238469087340534
2024-12-06,1.029,-0.01296383876742874,-0.006802721088435271
2024-12-09,1.028,-0.010298816896312731,-0.021400778210116767
2024-12-10,1.033,-0.0020770476900709325,-0.03291384317521773
2024-12-11,1.046,0.013198807275896283,-0.0497131931166348
2024-12-12,1.052,0.020460349834429906,-0.05893536121673004
2024-12-13,1.022,-0.008012608815780309,-0.03718199608610573
2024-12-16,1.006,-0.02367074515523924,-0.0248508946322068
2024-12-17,0.999,-0.029265848241182807,-0.010010010010010006
2024-12-18,0.994,-0.031138887782462155,-0.015090543259557387
