date,open,high,low,close,volume
2024-11-20,0.566,0.569,0.574,0.561,759694.0
2024-11-21,0.568,0.572,0.575,0.564,606866.0
2024-11-22,0.571,0.552,0.571,0.551,606518.0
2024-11-25,0.558,0.561,0.566,0.551,758705.0
2024-11-26,0.556,0.542,0.556,0.541,654291.0
2024-11-27,0.537,0.552,0.552,0.53,759622.0
2024-11-28,0.553,0.543,0.553,0.542,505074.0
2024-11-29,0.543,0.551,0.559,0.539,820985.0
2024-12-02,0.551,0.56,0.562,0.548,587968.0
2024-12-03,0.56,0.556,0.562,0.551,547960.0
2024-12-04,0.555,0.548,0.559,0.546,698434.0
2024-12-05,0.546,0.546,0.55,0.542,330619.0
2024-12-06,0.545,0.553,0.558,0.539,749395.0
2024-12-09,0.553,0.554,0.558,0.55,578348.0
2024-12-10,0.57,0.554,0.575,0.551,615275.0
2024-12-11,0.554,0.551,0.555,0.547,387076.0
2024-12-12,0.549,0.554,0.556,0.547,287418.0
2024-12-13,0.553,0.542,0.553,0.541,373723.0
2024-12-16,0.541,0.533,0.541,0.53,358426.0
2024-12-17,0.533,0.534,0.541,0.53,503612.0
2024-12-18,0.534,0.533,0.537,0.531,335612.0
2024-12-19,0.528,0.533,0.534,0.524,477994.0
2024-12-20,0.533,0.532,0.536,0.529,254083.0
2024-12-23,0.532,0.524,0.534,0.524,560770.0
2024-12-24,0.526,0.532,0.534,0.524,386855.0
2024-12-25,0.535,0.527,0.535,0.523,262067.0
2024-12-26,0.529,0.527,0.531,0.526,132147.0
2024-12-27,0.529,0.527,0.534,0.524,333337.0
2024-12-30,0.528,0.53,0.532,0.526,448128.0
2024-12-31,0.531,0.519,0.531,0.517,468489.0
2025-01-02,0.518,0.5,0.519,0.496,566346.0
2025-01-03,0.504,0.491,0.504,0.49,375511.0
2025-01-06,0.492,0.494,0.499,0.49,398937.0
2025-01-07,0.49,0.499,0.499,0.489,372066.0
2025-01-08,0.497,0.494,0.498,0.482,367418.0
2025-01-09,0.491,0.499,0.502,0.491,415908.0
2025-01-10,0.498,0.497,0.506,0.496,273622.0
2025-01-13,0.493,0.498,0.505,0.492,303430.0
2025-01-14,0.497,0.519,0.52,0.497,637817.0
2025-01-15,0.518,0.515,0.52,0.513,191952.0
2025-01-16,0.517,0.515,0.523,0.509,258879.0
2025-01-17,0.516,0.519,0.522,0.513,271652.0
2025-01-20,0.52,0.526,0.529,0.52,491456.0
2025-01-21,0.526,0.525,0.529,0.52,381195.0
2025-01-22,0.524,0.519,0.524,0.515,245334.0
2025-01-23,0.523,0.516,0.527,0.514,286137.0
2025-01-24,0.515,0.524,0.526,0.513,413222.0
2025-01-27,0.526,0.515,0.526,0.515,216092.0
2025-02-05,0.522,0.522,0.524,0.517,428635.0
2025-02-06,0.52,0.544,0.545,0.518,853458.0
2025-02-07,0.545,0.553,0.559,0.543,713735.0
2025-02-10,0.553,0.551,0.555,0.543,521235.0
2025-02-11,0.552,0.545,0.555,0.543,321287.0
2025-02-12,0.545,0.555,0.559,0.539,504607.0
2025-02-13,0.557,0.55,0.561,0.55,476453.0
2025-02-14,0.55,0.561,0.564,0.55,525922.0
2025-02-17,0.563,0.556,0.563,0.551,721598.0
2025-02-18,0.558,0.56,0.568,0.555,572291.0
2025-02-19,0.559,0.572,0.572,0.554,539049.0
2025-02-20,0.57,0.569,0.573,0.563,346465.0
2025-02-21,0.569,0.583,0.585,0.569,673560.0
2025-02-24,0.586,0.582,0.588,0.575,417063.0
2025-02-25,0.573,0.579,0.587,0.572,495054.0
2025-02-26,0.579,0.589,0.595,0.579,435712.0
2025-02-27,0.592,0.591,0.596,0.583,501315.0
2025-02-28,0.592,0.575,0.593,0.571,462390.0
2025-03-03,0.573,0.592,0.601,0.573,627312.0
2025-03-04,0.58,0.582,0.584,0.572,499485.0
2025-03-05,0.582,0.581,0.584,0.577,356732.0
2025-03-06,0.583,0.59,0.593,0.583,330273.0
2025-03-07,0.586,0.584,0.592,0.581,198943.0
2025-03-10,0.586,0.586,0.591,0.58,236055.0
2025-03-11,0.579,0.585,0.587,0.578,181046.0
2025-03-12,0.587,0.582,0.589,0.581,189376.0
2025-03-13,0.582,0.575,0.585,0.572,342550.0
2025-03-14,0.573,0.589,0.591,0.573,410534.0
2025-03-17,0.59,0.586,0.591,0.583,237334.0
2025-03-18,0.589,0.587,0.592,0.585,193182.0
2025-03-19,0.585,0.589,0.593,0.581,491597.0
2025-03-20,0.591,0.586,0.591,0.584,235223.0
2025-03-21,0.582,0.568,0.585,0.566,190661.0
2025-03-24,0.568,0.568,0.57,0.559,174657.0
2025-03-25,0.568,0.565,0.572,0.563,98251.0
2025-03-26,0.563,0.567,0.572,0.563,151231.0
2025-03-27,0.567,0.568,0.575,0.561,214493.0
2025-03-28,0.568,0.562,0.569,0.561,190162.0
2025-03-31,0.563,0.552,0.563,0.549,290576.0
2025-04-01,0.553,0.551,0.556,0.549,171418.0
2025-04-02,0.554,0.552,0.555,0.548,117387.0
2025-04-03,0.55,0.545,0.552,0.543,149716.0
2025-04-07,0.52,0.491,0.52,0.491,306317.0
2025-04-08,0.48,0.481,0.49,0.473,436433.0
2025-04-09,0.47,0.483,0.485,0.46,271911.0
2025-04-10,0.495,0.496,0.506,0.493,228878.0
2025-04-11,0.497,0.505,0.508,0.492,247925.0
2025-04-14,0.516,0.507,0.519,0.507,189839.0
2025-04-15,0.51,0.507,0.512,0.505,248275.0
2025-04-16,0.506,0.5,0.507,0.494,324630.0
2025-04-17,0.497,0.499,0.503,0.496,256394.0
2025-04-18,0.499,0.501,0.502,0.495,183162.0
2025-04-21,0.501,0.511,0.512,0.497,193235.0
2025-04-22,0.511,0.509,0.512,0.507,173970.0
2025-04-23,0.516,0.519,0.522,0.513,234719.0
2025-04-24,0.52,0.517,0.524,0.514,175283.0
2025-04-25,0.517,0.52,0.522,0.516,101554.0
2025-04-28,0.52,0.512,0.52,0.51,122739.0
2025-04-29,0.512,0.514,0.517,0.512,78376.0
2025-04-30,0.515,0.52,0.523,0.514,140030.0
2025-05-06,0.522,0.531,0.531,0.522,177052.0
2025-05-07,0.535,0.529,0.539,0.526,110740.0
2025-05-08,0.53,0.535,0.538,0.526,230269.0
2025-05-09,0.534,0.534,0.535,0.528,142559.0
2025-05-12,0.536,0.546,0.546,0.536,126971.0
2025-05-13,0.55,0.544,0.552,0.542,206178.0
2025-05-14,0.546,0.546,0.55,0.541,224588.0
2025-05-15,0.546,0.539,0.546,0.538,259671.0
2025-05-16,0.536,0.544,0.547,0.536,247940.0
2025-05-19,0.545,0.54,0.545,0.534,232242.0
2025-05-20,0.539,0.546,0.548,0.539,163134.0
2025-05-21,0.545,0.555,0.559,0.545,436280.0
2025-05-22,0.554,0.549,0.554,0.547,202428.0
2025-05-23,0.549,0.546,0.557,0.545,217519.0
2025-05-26,0.54,0.533,0.545,0.532,179706.0
2025-05-27,0.533,0.53,0.534,0.526,149423.0
2025-05-28,0.53,0.525,0.532,0.524,66481.0
2025-05-29,0.523,0.53,0.533,0.523,121427.0
2025-05-30,0.528,0.522,0.528,0.52,94458.0
2025-06-03,0.521,0.522,0.523,0.518,75637.0
2025-06-04,0.525,0.528,0.53,0.522,218423.0
2025-06-05,0.527,0.529,0.53,0.524,78446.0
2025-06-06,0.529,0.526,0.531,0.526,152428.0
2025-06-09,0.526,0.527,0.531,0.525,103542.0
2025-06-10,0.527,0.523,0.531,0.519,331161.0
2025-06-11,0.523,0.532,0.537,0.523,232947.0
2025-06-12,0.533,0.532,0.533,0.528,127381.0
2025-06-13,0.532,0.524,0.532,0.523,258349.0
2025-06-16,0.524,0.523,0.524,0.52,124253.0
2025-06-17,0.523,0.526,0.528,0.521,200333.0
2025-06-18,0.525,0.525,0.526,0.52,85917.0
2025-06-19,0.521,0.521,0.532,0.519,279920.0
2025-06-20,0.522,0.517,0.526,0.517,92544.0
2025-06-23,0.515,0.525,0.526,0.515,137028.0
2025-06-24,0.527,0.543,0.543,0.526,395088.0
2025-06-25,0.543,0.551,0.553,0.543,537712.0
2025-06-26,0.551,0.548,0.557,0.547,344610.0
2025-06-27,0.549,0.547,0.557,0.545,252050.0
2025-06-30,0.547,0.549,0.549,0.544,131620.0
2025-07-01,0.549,0.546,0.549,0.54,450596.0
2025-07-02,0.547,0.545,0.547,0.541,178421.0
2025-07-03,0.545,0.553,0.555,0.543,287575.0
2025-07-04,0.551,0.546,0.553,0.544,180281.0
2025-07-07,0.545,0.541,0.545,0.539,107881.0
2025-07-08,0.54,0.548,0.551,0.54,191369.0
2025-07-09,0.55,0.546,0.553,0.545,171480.0
2025-07-10,0.544,0.545,0.548,0.542,156722.0
2025-07-11,0.546,0.548,0.554,0.543,224751.0
2025-07-14,0.548,0.55,0.554,0.548,78276.0
2025-07-15,0.549,0.546,0.552,0.541,203387.0
2025-07-16,0.546,0.547,0.55,0.546,186992.0
2025-07-17,0.548,0.556,0.556,0.547,206706.0
2025-07-18,0.557,0.564,0.566,0.557,406265.0
2025-07-21,0.566,0.568,0.569,0.562,289590.0
2025-07-22,0.568,0.577,0.578,0.566,472090.0
2025-07-23,0.577,0.57,0.581,0.57,322653.0
2025-07-24,0.57,0.589,0.59,0.57,525678.0
2025-07-25,0.589,0.587,0.59,0.584,210892.0
2025-07-28,0.584,0.589,0.592,0.582,230224.0
2025-07-29,0.59,0.59,0.592,0.586,241563.0
2025-07-30,0.59,0.576,0.59,0.573,409801.0
2025-07-31,0.576,0.564,0.576,0.56,368862.0
2025-08-01,0.568,0.561,0.569,0.558,401284.0
2025-08-04,0.561,0.563,0.563,0.555,201934.0
2025-08-05,0.563,0.566,0.566,0.562,170221.0
2025-08-06,0.565,0.57,0.57,0.562,134286.0
2025-08-07,0.57,0.569,0.572,0.563,250177.0
2025-08-08,0.569,0.568,0.571,0.565,134931.0
2025-08-11,0.574,0.588,0.589,0.574,501242.0
2025-08-12,0.587,0.586,0.587,0.579,252194.0
2025-08-13,0.587,0.592,0.594,0.584,315433.0
2025-08-14,0.593,0.584,0.594,0.581,375024.0
2025-08-15,0.583,0.597,0.598,0.582,308404.0
2025-08-18,0.599,0.606,0.611,0.599,480375.0
2025-08-19,0.608,0.606,0.613,0.596,402564.0
2025-08-20,0.602,0.609,0.61,0.598,352674.0
2025-08-21,0.61,0.606,0.612,0.602,318122.0
2025-08-22,0.606,0.615,0.615,0.604,387813.0
2025-08-25,0.618,0.626,0.63,0.618,627266.0
2025-08-26,0.626,0.623,0.629,0.619,410198.0
2025-08-27,0.626,0.617,0.639,0.616,642932.0
2025-08-28,0.615,0.622,0.623,0.605,700562.0
2025-08-29,0.622,0.653,0.663,0.622,910196.0
2025-09-01,0.655,0.657,0.659,0.647,994393.0
2025-09-02,0.657,0.656,0.665,0.645,551536.0
2025-09-03,0.659,0.653,0.67,0.648,542350.0
2025-09-04,0.653,0.648,0.676,0.638,798526.0
2025-09-05,0.644,0.704,0.706,0.643,1139241.0
2025-09-08,0.709,0.727,0.735,0.701,704215.0
2025-09-09,0.727,0.721,0.73,0.715,784776.0
2025-09-10,0.718,0.711,0.718,0.701,761749.0
2025-09-11,0.706,0.721,0.723,0.701,561811.0
2025-09-12,0.721,0.719,0.728,0.712,347446.0
2025-09-15,0.728,0.734,0.754,0.725,671627.0
2025-09-16,0.736,0.74,0.742,0.722,402479.0
2025-09-17,0.74,0.754,0.759,0.737,455106.0
2025-09-18,0.754,0.75,0.765,0.736,457270.0
2025-09-19,0.749,0.745,0.76,0.742,666275.0
2025-09-22,0.754,0.749,0.756,0.737,276541.0
2025-09-23,0.749,0.754,0.765,0.737,708375.0
2025-09-24,0.749,0.775,0.777,0.745,491926.0
2025-09-25,0.776,0.784,0.797,0.775,591730.0
2025-09-26,0.786,0.77,0.792,0.768,426766.0
2025-09-29,0.772,0.804,0.807,0.772,426562.0
2025-09-30,0.804,0.831,0.832,0.803,425964.0
2025-10-09,0.84,0.85,0.86,0.831,673301.0
2025-10-10,0.852,0.797,0.852,0.791,1094191.0
2025-10-13,0.772,0.803,0.805,0.75,504547.0
2025-10-14,0.806,0.766,0.81,0.762,773123.0
2025-10-15,0.766,0.783,0.785,0.758,456703.0
2025-10-16,0.786,0.784,0.795,0.775,600722.0
2025-10-17,0.776,0.754,0.788,0.752,359010.0
2025-10-20,0.762,0.762,0.775,0.756,353989.0
2025-10-21,0.765,0.773,0.776,0.76,401794.0
2025-10-22,0.77,0.765,0.771,0.756,272917.0
2025-10-23,0.763,0.773,0.776,0.752,401784.0
2025-10-24,0.774,0.784,0.786,0.773,413663.0
2025-10-27,0.789,0.79,0.81,0.78,335071.0
2025-10-28,0.789,0.794,0.802,0.786,411537.0
2025-10-29,0.793,0.821,0.823,0.791,431207.0
2025-10-30,0.821,0.826,0.841,0.818,602609.0
2025-10-31,0.825,0.826,0.856,0.824,539075.0
2025-11-03,0.819,0.812,0.825,0.794,441474.0
2025-11-04,0.811,0.789,0.812,0.783,400350.0
2025-11-05,0.775,0.801,0.809,0.77,486264.0
2025-11-06,0.803,0.818,0.82,0.802,407161.0
2025-11-07,0.816,0.832,0.841,0.809,958321.0
2025-11-10,0.839,0.824,0.847,0.817,336647.0
2025-11-11,0.825,0.818,0.831,0.813,287840.0
2025-11-12,0.82,0.806,0.82,0.793,381590.0
2025-11-13,0.805,0.856,0.862,0.805,671033.0
2025-11-14,0.846,0.837,0.85,0.837,255960.0
2025-11-17,0.832,0.853,0.856,0.832,349825.0
2025-11-18,0.852,0.824,0.86,0.817,413880.0
2025-11-19,0.823,0.829,0.839,0.821,322798.0
2025-11-20,0.83,0.817,0.844,0.814,327057.0
2025-11-21,0.8,0.767,0.805,0.767,509553.0
2025-11-24,0.765,0.757,0.769,0.747,376691.0
2025-11-25,0.761,0.772,0.775,0.76,437964.0
2025-11-26,0.775,0.772,0.78,0.766,237964.0
2025-11-27,0.769,0.77,0.787,0.768,236252.0
2025-11-28,0.768,0.785,0.788,0.766,290683.0
2025-12-01,0.786,0.788,0.799,0.786,290344.0
2025-12-02,0.789,0.779,0.789,0.774,186753.0
2025-12-03,0.778,0.763,0.78,0.759,244992.0
2025-12-04,0.763,0.771,0.774,0.76,221161.0
2025-12-05,0.77,0.774,0.777,0.762,190645.0
2025-12-08,0.776,0.792,0.793,0.775,211315.0
2025-12-09,0.796,0.78,0.796,0.776,140486.0
2025-12-10,0.781,0.784,0.788,0.77,186304.0
2025-12-11,0.784,0.778,0.797,0.778,186999.0
2025-12-12,0.777,0.774,0.783,0.763,141689.0
2025-12-15,0.767,0.76,0.776,0.756,159063.0
2025-12-16,0.76,0.748,0.76,0.741,227471.0
2025-12-17,0.751,0.77,0.773,0.751,360070.0
2025-12-18,0.767,0.759,0.773,0.757,236428.0
2025-12-19,0.763,0.766,0.769,0.756,142281.0
2025-12-22,0.768,0.777,0.781,0.768,205024.0
2025-12-23,0.777,0.793,0.801,0.777,334537.0
2025-12-24,0.794,0.799,0.803,0.793,114717.0
2025-12-25,0.796,0.802,0.805,0.789,211763.0
2025-12-26,0.807,0.819,0.828,0.807,309957.0
2025-12-29,0.819,0.805,0.82,0.803,350754.0
2025-12-30,0.804,0.819,0.825,0.793,256383.0
2025-12-31,0.819,0.815,0.828,0.811,266250.0
2026-01-05,0.816,0.834,0.837,0.815,393355.0
2026-01-06,0.839,0.85,0.854,0.839,436725.0
2026-01-07,0.85,0.848,0.861,0.838,246528.0
2026-01-08,0.842,0.833,0.852,0.828,241388.0
2026-01-09,0.831,0.842,0.851,0.828,375402.0
2026-01-12,0.84,0.844,0.85,0.826,403047.0
2026-01-13,0.848,0.842,0.861,0.839,618423.0
2026-01-14,0.84,0.833,0.857,0.825,405282.0
2026-01-15,0.833,0.848,0.855,0.832,317516.0
2026-01-16,0.849,0.848,0.86,0.844,278987.0
2026-01-19,0.856,0.845,0.856,0.842,262456.0
2026-01-20,0.85,0.834,0.854,0.827,286883.0
2026-01-21,0.831,0.846,0.854,0.828,197223.0
2026-01-22,0.853,0.838,0.858,0.835,208240.0
2026-01-23,0.838,0.86,0.861,0.833,353734.0
2026-01-26,0.865,0.845,0.871,0.843,309452.0
2026-01-27,0.84,0.833,0.849,0.813,273294.0
2026-01-28,0.83,0.83,0.833,0.816,245404.0
2026-01-29,0.823,0.815,0.83,0.814,245596.0
2026-01-30,0.815,0.8,0.815,0.781,544457.0
2026-02-02,0.797,0.78,0.803,0.779,258606.0
2026-02-03,0.788,0.798,0.799,0.781,370471.0
2026-02-04,0.798,0.807,0.807,0.793,273684.0
2026-02-05,0.805,0.788,0.805,0.783,220522.0
2026-02-06,0.788,0.802,0.811,0.774,244169.0
2026-02-09,0.809,0.81,0.813,0.803,109978.0
2026-02-10,0.808,0.807,0.81,0.804,150334.0
2026-02-11,0.807,0.818,0.821,0.806,203960.0
2026-02-12,0.823,0.827,0.828,0.817,109256.0
2026-02-13,0.824,0.82,0.829,0.816,151199.0
2026-02-24,0.84,0.826,0.84,0.82,139857.0
2026-02-25,0.826,0.84,0.848,0.825,280040.0
2026-02-26,0.849,0.827,0.849,0.825,174140.0
2026-02-27,0.822,0.828,0.829,0.821,67816.0
2026-03-02,0.83,0.819,0.83,0.808,196511.0
2026-03-03,0.819,0.791,0.826,0.791,457339.0
2026-03-04,0.79,0.786,0.798,0.781,164326.0
2026-03-05,0.797,0.795,0.803,0.789,199652.0
2026-03-06,0.795,0.795,0.8,0.788,88388.0
2026-03-09,0.791,0.8,0.803,0.769,705502.0
2026-03-10,0.803,0.814,0.818,0.803,118971.0
2026-03-11,0.815,0.834,0.841,0.81,287061.0
2026-03-12,0.833,0.83,0.836,0.822,153719.0
2026-03-13,0.829,0.833,0.852,0.829,486997.0
2026-03-16,0.824,0.834,0.838,0.82,428310.0
2026-03-17,0.833,0.816,0.842,0.815,245475.0
2026-03-18,0.817,0.809,0.818,0.797,224405.0
2026-03-19,0.804,0.785,0.805,0.781,356307.0
2026-03-20,0.785,0.795,0.819,0.785,700982.0
2026-03-23,0.795,0.785,0.812,0.778,416316.0
2026-03-24,0.791,0.79,0.797,0.76,385755.0
2026-03-25,0.791,0.802,0.806,0.788,560256.0
2026-03-26,0.802,0.808,0.824,0.797,538971.0
2026-03-27,0.8,0.831,0.837,0.8,393706.0
2026-03-30,0.83,0.83,0.835,0.814,260299.0
2026-03-31,0.83,0.806,0.83,0.806,265745.0
2026-04-01,0.815,0.809,0.818,0.802,243376.0
2026-04-02,0.809,0.799,0.818,0.793,328153.0
2026-04-03,0.799,0.783,0.804,0.78,275104.0
2026-04-07,0.782,0.783,0.793,0.777,284421.0
2026-04-08,0.793,0.814,0.814,0.793,276341.0
2026-04-09,0.815,0.81,0.82,0.8,223327.0
2026-04-10,0.814,0.838,0.844,0.813,443439.0
2026-04-13,0.837,0.854,0.859,0.835,311842.0
2026-04-14,0.858,0.874,0.875,0.85,352756.0
2026-04-15,0.879,0.856,0.882,0.854,297990.0
2026-04-16,0.865,0.882,0.891,0.865,391083.0
2026-04-17,0.885,0.883,0.892,0.878,340872.0
2026-04-20,0.881,0.878,0.884,0.871,245651.0
2026-04-21,0.883,0.894,0.897,0.87,450119.0
2026-04-22,0.886,0.895,0.904,0.885,254173.0
2026-04-23,0.893,0.876,0.897,0.87,379727.0
2026-04-24,0.874,0.902,0.908,0.871,528095.0
2026-04-27,0.903,0.91,0.913,0.9,357876.0
2026-04-28,0.915,0.89,0.915,0.886,376649.0
2026-04-29,0.881,0.935,0.937,0.881,515880.0
2026-04-30,0.928,0.936,0.944,0.927,343286.0
2026-05-06,0.942,0.963,0.968,0.935,847653.0
2026-05-07,0.961,0.957,0.965,0.944,356966.0
2026-05-08,0.952,0.933,0.964,0.932,465977.0
2026-05-11,0.938,0.939,0.944,0.925,423187.0
2026-05-12,0.937,0.921,0.94,0.912,452189.0
2026-05-13,0.912,0.921,0.924,0.91,441746.0
2026-05-14,0.921,0.894,0.925,0.893,458680.0
2026-05-15,0.894,0.89,0.909,0.886,267926.0
2026-05-18,0.89,0.892,0.901,0.878,334686.0
2026-05-19,0.892,0.886,0.892,0.871,224559.0
2026-05-20,0.885,0.902,0.91,0.877,337123.0
2026-05-21,0.904,0.921,0.886,0.888,428423.0
2026-05-22,0.891,0.904,0.88,0.904,384892.0
2026-05-25,0.904,0.905,0.879,0.885,321010.0
2026-05-26,0.886,0.896,0.876,0.887,830332.0
2026-05-27,0.883,0.903,0.874,0.878,509062.0
