date,open,high,low,close,volume
2024-11-19,5.811,5.858,5.86,5.809,4128956.0
2024-11-20,5.9,5.857,5.9,5.855,3933263.0
2024-11-21,5.914,5.933,5.934,5.909,3471025.0
2024-11-22,5.968,6.01,6.011,5.967,4794501.0
2024-11-25,6.009,5.916,6.013,5.893,7735648.0
2024-11-26,5.835,5.844,5.856,5.825,3675693.0
2024-11-27,5.86,5.899,5.904,5.856,3544560.0
2024-11-28,5.831,5.869,5.877,5.823,3513385.0
2024-11-29,5.879,5.923,5.927,5.878,3726694.0
2024-12-02,5.85,5.872,5.885,5.848,3002256.0
2024-12-03,5.917,5.931,5.942,5.911,2904022.0
2024-12-04,5.915,5.929,5.938,5.913,2169824.0
2024-12-05,5.937,5.927,5.943,5.923,2238436.0
2024-12-06,5.866,5.903,5.91,5.861,2917620.0
2024-12-09,5.941,5.936,5.946,5.925,2406329.0
2024-12-10,5.97,5.961,5.972,5.949,3022870.0
2024-12-11,6.028,6.011,6.03,5.977,3684896.0
2024-12-12,6.038,6.052,6.054,6.025,2850292.0
2024-12-13,6.016,6.001,6.018,5.991,2686424.0
2024-12-16,5.945,5.947,5.95,5.933,2513897.0
2024-12-17,5.957,5.94,5.97,5.936,2538572.0
2024-12-18,5.942,5.932,5.948,5.929,1835436.0
2024-12-19,5.867,5.885,5.906,5.867,3622339.0
2024-12-20,5.877,5.892,5.894,5.866,2433829.0
2024-12-23,5.919,5.951,5.953,5.918,2797678.0
2024-12-24,5.928,5.921,5.931,5.916,2279641.0
2024-12-25,5.932,5.936,5.939,5.929,1445139.0
2024-12-26,5.955,5.94,5.957,5.937,1837517.0
2024-12-27,5.95,5.945,5.952,5.939,1765068.0
2024-12-30,5.934,5.923,5.939,5.92,1660249.0
2024-12-31,5.914,5.928,5.932,5.9,1648335.0
2025-01-02,5.975,5.977,5.981,5.96,2330729.0
2025-01-03,6.02,6.029,6.034,6.012,2759129.0
2025-01-06,6.023,5.99,6.025,5.984,2980850.0
2025-01-07,5.992,6.0,6.009,5.987,2177729.0
2025-01-08,6.01,6.03,6.031,6.01,1604733.0
2025-01-09,6.038,6.065,6.066,6.032,1566054.0
2025-01-10,6.078,6.105,6.109,6.075,2414847.0
2025-01-13,6.105,6.12,6.133,6.104,3530893.0
2025-01-14,6.07,6.068,6.075,6.062,2869200.0
2025-01-15,6.075,6.102,6.109,6.07,2386864.0
2025-01-16,6.139,6.122,6.141,6.11,2413133.0
2025-01-17,6.146,6.139,6.162,6.136,2479820.0
2025-01-20,6.091,6.127,6.131,6.089,1982195.0
2025-01-21,6.102,6.127,6.131,6.102,1954421.0
2025-01-22,6.17,6.181,6.215,6.169,2967705.0
2025-01-23,6.183,6.187,6.194,6.18,1923679.0
2025-01-24,6.209,6.218,6.225,6.199,2274922.0
2025-01-27,6.218,6.202,6.218,6.181,2288187.0
2025-02-05,6.4,6.439,6.441,6.385,3670161.0
2025-02-06,6.441,6.402,6.454,6.4,3053181.0
2025-02-07,6.43,6.42,6.435,6.414,2021942.0
2025-02-10,6.46,6.518,6.519,6.46,3156432.0
2025-02-11,6.628,6.584,6.645,6.531,6889828.0
2025-02-12,6.542,6.538,6.548,6.511,3426371.0
2025-02-13,6.564,6.57,6.587,6.559,2840252.0
2025-02-14,6.599,6.605,6.607,6.585,2466761.0
2025-02-17,6.477,6.494,6.505,6.47,3969727.0
2025-02-18,6.5,6.555,6.56,6.497,2928301.0
2025-02-19,6.595,6.598,6.624,6.576,3156105.0
2025-02-20,6.61,6.619,6.621,6.598,2082200.0
2025-02-21,6.608,6.568,6.608,6.544,4119839.0
2025-02-24,6.549,6.581,6.586,6.539,2466793.0
2025-02-25,6.605,6.582,6.611,6.575,2647299.0
2025-02-26,6.562,6.519,6.564,6.515,2949586.0
2025-02-27,6.533,6.492,6.541,6.484,3039010.0
2025-02-28,6.479,6.444,6.487,6.435,2808644.0
2025-03-03,6.445,6.451,6.455,6.435,2587499.0
2025-03-04,6.49,6.499,6.507,6.487,2657438.0
2025-03-05,6.523,6.547,6.551,6.521,2218841.0
2025-03-06,6.53,6.535,6.546,6.527,1876230.0
2025-03-07,6.506,6.526,6.529,6.503,2122387.0
2025-03-10,6.531,6.544,6.545,6.526,1681356.0
2025-03-11,6.491,6.505,6.506,6.488,2170708.0
2025-03-12,6.518,6.526,6.534,6.512,1335725.0
2025-03-13,6.573,6.575,6.583,6.57,1806218.0
2025-03-14,6.693,6.673,6.693,6.662,3370643.0
2025-03-17,6.674,6.677,6.678,6.659,2612271.0
2025-03-18,6.688,6.727,6.73,6.688,2476183.0
2025-03-19,6.757,6.8,6.806,6.754,3326467.0
2025-03-20,6.82,6.807,6.825,6.799,2885806.0
2025-03-21,6.808,6.774,6.81,6.762,2599056.0
2025-03-24,6.77,6.78,6.782,6.758,1528904.0
2025-03-25,6.758,6.774,6.778,6.751,1881733.0
2025-03-26,6.78,6.795,6.797,6.775,1928881.0
2025-03-27,6.797,6.812,6.817,6.791,2245290.0
2025-03-28,6.912,6.938,6.939,6.894,4236335.0
2025-03-31,6.942,7.012,7.045,6.942,6746864.0
2025-04-01,7.065,7.056,7.098,7.041,7182597.0
2025-04-02,7.07,7.029,7.083,7.019,4185809.0
2025-04-03,7.135,7.094,7.173,7.068,7260741.0
2025-04-07,6.801,6.877,7.06,6.8,12757845.0
2025-04-08,6.878,6.925,6.938,6.852,6236428.0
2025-04-09,6.89,7.012,7.02,6.888,7833600.0
2025-04-10,7.134,7.164,7.166,7.071,9312016.0
2025-04-11,7.34,7.273,7.34,7.225,9690465.0
2025-04-14,7.301,7.327,7.354,7.301,7882789.0
2025-04-15,7.327,7.325,7.334,7.315,4205902.0
2025-04-16,7.44,7.503,7.506,7.421,7498510.0
2025-04-17,7.655,7.565,7.66,7.541,10076525.0
2025-04-18,7.564,7.583,7.589,7.533,4780541.0
2025-04-21,7.684,7.724,7.727,7.677,7511946.0
2025-04-22,7.871,7.982,8.033,7.86,15195021.0
2025-04-23,7.759,7.5,7.759,7.486,25646888.0
2025-04-24,7.67,7.582,7.707,7.55,13034734.0
2025-04-25,7.641,7.53,7.656,7.486,9985943.0
2025-04-28,7.499,7.465,7.511,7.443,8073010.0
2025-04-29,7.561,7.517,7.586,7.485,6304713.0
2025-04-30,7.525,7.471,7.529,7.467,4372928.0
2025-05-06,7.596,7.612,7.659,7.57,9845270.0
2025-05-07,7.614,7.671,7.678,7.588,7518649.0
2025-05-08,7.679,7.557,7.732,7.538,11128511.0
2025-05-09,7.502,7.531,7.555,7.427,8873009.0
2025-05-12,7.341,7.376,7.399,7.341,6681992.0
2025-05-13,7.291,7.332,7.339,7.224,9052166.0
2025-05-14,7.309,7.277,7.322,7.265,5481793.0
2025-05-15,7.165,7.062,7.169,7.01,12901239.0
2025-05-16,7.195,7.177,7.204,7.157,8552748.0
2025-05-19,7.206,7.222,7.231,7.193,6332771.0
2025-05-20,7.217,7.209,7.238,7.196,4608628.0
2025-05-21,7.381,7.439,7.44,7.376,7543865.0
2025-05-22,7.478,7.45,7.505,7.448,7270548.0
2025-05-23,7.405,7.454,7.457,7.373,6059359.0
2025-05-26,7.438,7.425,7.472,7.423,4423087.0
2025-05-27,7.434,7.366,7.456,7.356,6034573.0
2025-05-28,7.369,7.375,7.389,7.341,3049976.0
2025-05-29,7.263,7.3,7.31,7.26,4232817.0
2025-05-30,7.39,7.369,7.391,7.335,3635737.0
2025-06-03,7.501,7.478,7.519,7.461,6061707.0
2025-06-04,7.488,7.474,7.503,7.459,4161572.0
2025-06-05,7.499,7.483,7.504,7.469,3385336.0
2025-06-06,7.477,7.481,7.492,7.469,3753551.0
2025-06-09,7.364,7.4,7.401,7.331,5058251.0
2025-06-10,7.366,7.405,7.42,7.353,5177959.0
2025-06-11,7.42,7.428,7.436,7.404,3606998.0
2025-06-12,7.505,7.497,7.512,7.474,3894631.0
2025-06-13,7.616,7.588,7.653,7.57,8880624.0
2025-06-16,7.629,7.563,7.634,7.548,6637312.0
2025-06-17,7.525,7.499,7.528,7.47,5031522.0
2025-06-18,7.499,7.503,7.527,7.476,3848653.0
2025-06-19,7.5,7.465,7.506,7.444,3668574.0
2025-06-20,7.46,7.436,7.464,7.423,3652503.0
2025-06-23,7.452,7.464,7.485,7.441,3685197.0
2025-06-24,7.431,7.372,7.44,7.354,5816473.0
2025-06-25,7.378,7.392,7.398,7.376,2847107.0
2025-06-26,7.39,7.405,7.406,7.385,2771479.0
2025-06-27,7.365,7.326,7.375,7.311,4558534.0
2025-06-30,7.3,7.314,7.321,7.274,3366574.0
2025-07-01,7.359,7.397,7.4,7.346,3478679.0
