date,close,v8_cmf,future_return_5d
2023-10-16,0.417,,-0.05755395683453235
2023-10-17,0.415,,-0.04819277108433728
2023-10-18,0.407,,-0.04422604422604415
2023-10-19,0.403,,-0.027295285359801524
2023-10-20,0.397,,0.025188916876574208
2023-10-23,0.393,,0.06870229007633588
2023-10-24,0.395,,0.05569620253164542
2023-10-25,0.389,,0.06426735218508983
2023-10-26,0.392,,0.04591836734693877
2023-10-27,0.407,,0.019656019656019597
2023-10-30,0.42,,0.011904761904761862
2023-10-31,0.417,,0.016786570743405393
2023-11-01,0.414,,0.03140096618357502
2023-11-02,0.41,,0.029268292682926855
2023-11-03,0.415,,0.014457831325301207
2023-11-06,0.425,,-0.018823529411764683
2023-11-07,0.424,,-0.009433962264150941
2023-11-08,0.427,,-0.011709601873536313
2023-11-09,0.422,,-0.016587677725118488
2023-11-10,0.421,-0.04480514309667,-0.009501187648456089
2023-11-13,0.417,-0.04369444971634588,0.00959232613908867
2023-11-14,0.42,-0.03401988567668416,-0.0023809523809523725
2023-11-15,0.422,-0.011673131748683821,-0.018957345971563955
2023-11-16,0.415,-0.020502436405666246,0.0
2023-11-17,0.417,0.05024915804176155,-0.00959232613908878
2023-11-20,0.421,0.09864400204111727,-0.026128266033254133
2023-11-21,0.419,0.043162074499030596,-0.004773269689737458
2023-11-22,0.414,0.10140723305266887,-0.0024154589371980784
2023-11-23,0.415,0.08457755250630936,-0.002409638554216831
2023-11-24,0.413,-0.030476106782850322,0.004842615012106588
2023-11-27,0.41,-0.17469321044564975,-0.019512195121951126
2023-11-28,0.417,-0.13230790271611323,-0.050359712230215736
2023-11-29,0.413,-0.15732803918186303,-0.03874092009685215
2023-11-30,0.414,-0.10952527298778342,-0.04347826086956508
2023-12-01,0.415,-0.08678396549175654,-0.036144578313252906
2023-12-04,0.402,-0.21934153638962697,0.0
2023-12-05,0.396,-0.26471942526893044,0.007575757575757569
2023-12-06,0.397,-0.28966463909993856,-0.007556675062972307
2023-12-07,0.396,-0.2235435865906173,-0.010101010101010055
2023-12-08,0.4,-0.1850877861393043,-0.02749999999999997
2023-12-11,0.402,-0.10903038076986922,-0.02985074626865669
2023-12-12,0.399,-0.10833236132732876,-0.03258145363408527
2023-12-13,0.394,-0.11314156077119912,-0.022842639593908642
2023-12-14,0.392,-0.10955139163267202,-0.017857142857142905
2023-12-15,0.389,-0.1856687270246243,-0.020565552699228773
2023-12-18,0.39,-0.21374236244950937,-0.015384615384615441
2023-12-19,0.386,-0.1787501783648716,-0.020725388601036232
2023-12-20,0.385,-0.1758328086174157,-0.012987012987012991
2023-12-21,0.385,-0.17162686834073676,0.01558441558441559
2023-12-22,0.381,-0.1843049258512909,0.026246719160105014
2023-12-25,0.384,-0.1453417292989475,0.005208333333333259
2023-12-26,0.378,-0.22579482922135471,0.015873015873015817
2023-12-27,0.38,-0.1750568093287256,0.0
2023-12-28,0.391,-0.09665092227172481,-0.04603580562659848
2023-12-29,0.391,-0.12381888400107281,-0.05882352941176472
2024-01-02,0.386,-0.0749780247823503,-0.04663212435233166
2024-01-03,0.384,-0.03195276142134702,-0.03645833333333337
2024-01-04,0.38,-0.04126520622451522,-0.013157894736842146
2024-01-05,0.373,-0.10216754617502977,-0.008042895442359255
2024-01-08,0.368,-0.17952826206813413,0.0027173913043478937
2024-01-09,0.368,-0.24679819448642282,0.0027173913043478937
2024-01-10,0.37,-0.23406675634062923,-0.02972972972972976
2024-01-11,0.375,-0.17814342397996147,-0.034666666666666734
2024-01-12,0.37,-0.17590676163328808,-0.024324324324324298
2024-01-15,0.369,-0.1617458012803312,-0.05962059620596216
2024-01-16,0.369,-0.1240986770057387,-0.04878048780487809
2024-01-17,0.359,-0.15572432039452463,-0.00835654596100277
2024-01-18,0.362,-0.07015297537008612,-0.0055248618784530246
2024-01-19,0.361,-0.12206783245185447,-0.04432132963988922
2024-01-22,0.347,-0.14405529135874476,-0.02881844380403442
2024-01-23,0.351,-0.14406752274697587,-0.05982905982905973
2024-01-24,0.356,-0.051030053666211966,-0.09550561797752799
2024-01-25,0.36,-0.02348347101387087,-0.09722222222222221
2024-01-26,0.345,-0.15913697803327187,-0.09275362318840574
2024-01-29,0.337,-0.21314563215357307,-0.06231454005934722
2024-01-30,0.33,-0.24069061023601593,0.027272727272727337
2024-01-31,0.322,-0.26974178087207906,0.09316770186335388
2024-02-01,0.325,-0.24835923796162165,0.07692307692307687
2024-02-02,0.313,-0.22544738458374794,0.10543130990415328
2024-02-05,0.316,-0.15555622600127952,0.10443037974683533
2024-02-06,0.339,-0.04833761804803071,0.041297935103244754
2024-02-07,0.352,0.01273355771565783,-0.0028409090909090606
2024-02-08,0.35,-0.037621456357575564,0.0
2024-02-19,0.346,-0.025528444010610673,0.020231213872832443
2024-02-20,0.349,-0.0015902835314375204,0.02005730659025784
2024-02-21,0.353,-0.017721290544240487,-0.005665722379603388
2024-02-22,0.351,0.011796267752919719,0.019943019943019946
2024-02-23,0.35,-0.022855612585912278,0.017142857142857126
2024-02-26,0.353,0.00330509311049899,0.028328611898017053
2024-02-27,0.356,0.08174084636400403,0.008426966292134797
2024-02-28,0.351,0.01690880044822557,0.02279202279202286
2024-02-29,0.358,0.006569635937399075,-0.03631284916201116
2024-03-01,0.356,-0.02475924296725049,-0.030898876404494402
2024-03-04,0.363,0.04543459179483283,-0.019283746556473802
2024-03-05,0.359,0.08228128670716356,0.008356545961002881
2024-03-06,0.359,0.1298261880339191,-0.0027855153203342198
2024-03-07,0.345,0.11554891598444915,0.04057971014492767
2024-03-08,0.345,0.11255997584308416,0.034782608695652195
2024-03-11,0.356,0.1824429094084589,0.016853932584269593
2024-03-12,0.362,0.18822556991051573,-0.011049723756906049
2024-03-13,0.358,0.1054189075316281,-0.0027932960893854997
2024-03-14,0.359,0.0038295115462258847,-0.01671309192200554
2024-03-15,0.357,0.028265739797584535,-0.03081232492997199
2024-03-18,0.362,0.0901945725326387,-0.05248618784530379
2024-03-19,0.358,0.060581037015619954,-0.05027932960893844
2024-03-20,0.357,0.04848218517997425,-0.05882352941176461
2024-03-21,0.353,0.02472840336057007,-0.050991501416430496
2024-03-22,0.346,-0.006300925903761081,-0.03179190751445071
2024-03-25,0.343,-0.03782868996567259,-0.008746355685131157
2024-03-26,0.34,-0.0759001855477139,-0.0117647058823529
2024-03-27,0.336,-0.04194994695716358,-0.005952380952380931
2024-03-28,0.335,-0.09253928984125262,-0.032835820895522394
2024-03-29,0.335,-0.08698228913374488,-0.011940298507462699
2024-04-01,0.34,-0.07890521151643101,-0.044117647058823595
2024-04-02,0.336,-0.08876754501669099,-0.038690476190476275
2024-04-03,0.334,-0.11290495247122413,-0.041916167664670656
2024-04-08,0.324,-0.10764420789113592,-0.012345679012345734
2024-04-09,0.331,-0.06235757571695605,-0.05438066465256797
2024-04-10,0.325,-0.1579193875493151,-0.024615384615384595
2024-04-11,0.323,-0.20786813974007576,-0.01547987616099078
2024-04-12,0.32,-0.21305398459496477,-0.021874999999999978
2024-04-15,0.32,-0.19937962633815232,-0.009375000000000022
2024-04-16,0.313,-0.22961045646745726,0.022364217252396124
2024-04-17,0.317,-0.2537961253796225,0.009463722397476282
2024-04-18,0.318,-0.23157616660719232,0.012578616352201255
2024-04-19,0.313,-0.2367387111032988,0.0543130990415337
2024-04-22,0.317,-0.18863016760968374,0.0725552050473186
2024-04-23,0.32,-0.12706454990288346,0.050000000000000044
2024-04-24,0.32,-0.07500420837627483,0.08749999999999991
2024-04-25,0.322,-0.06786090435510962,0.08074534161490665
2024-04-26,0.33,0.025935026649756814,0.045454545454545414
2024-04-29,0.34,0.08411441517422662,0.0235294117647058
2024-04-30,0.336,0.020047527074504804,0.02678571428571419
2024-05-06,0.348,0.04131778564550275,-0.011494252873563204
2024-05-07,0.348,0.08549083532247474,0.0
2024-05-08,0.345,0.06602029200984251,-0.014492753623188248
2024-05-09,0.348,0.1528370282913981,-0.02011494252873547
2024-05-10,0.345,0.09822650865304189,-0.014492753623188248
2024-05-13,0.344,0.10166800421481431,-0.005813953488371992
2024-05-14,0.348,0.14632576805975772,-0.028735632183907955
2024-05-15,0.34,0.12164740075274307,-0.008823529411764675
2024-05-16,0.341,0.13798483155412192,-0.02346041055718473
2024-05-17,0.34,0.1832827756362562,-0.032352941176470584
2024-05-20,0.342,0.1765230115881279,-0.040935672514619936
2024-05-21,0.338,0.15823650304986497,-0.03846153846153855
2024-05-22,0.337,0.15352653024002028,-0.035608308605341255
2024-05-23,0.333,0.1172313401466779,-0.024024024024024038
2024-05-24,0.329,0.05760057510399177,-0.015197568389057725
2024-05-27,0.328,0.05892024664015413,-0.021341463414634165
2024-05-28,0.325,0.028970283449142698,0.006153846153846176
2024-05-29,0.325,-0.02933938646176578,0.003076923076922977
2024-05-30,0.325,-0.0663475293620079,-0.012307692307692353
2024-05-31,0.324,-0.06366330449517914,-0.012345679012345734
2024-06-03,0.321,-0.15596629379944754,0.0031152647975078995
2024-06-04,0.327,-0.12621554725189335,-0.00917431192660556
2024-06-05,0.326,-0.10618631208775758,-0.018404907975460127
2024-06-06,0.321,-0.1876363482968327,-0.009345794392523366
2024-06-07,0.32,-0.18743007395481862,-0.015625
