date,close,v8_cmf,future_return_5d
2023-10-16,0.952,,-0.05567226890756294
2023-10-17,0.953,,-0.039874081846799525
2023-10-18,0.937,,-0.01707577374599789
2023-10-19,0.92,,0.003260869565217428
2023-10-20,0.925,,0.01729729729729712
2023-10-23,0.899,,0.05339265850945485
2023-10-24,0.915,,0.030601092896174853
2023-10-25,0.921,,0.01845819761129186
2023-10-26,0.923,,0.003250270855904569
2023-10-27,0.941,,-0.011689691817215575
2023-10-30,0.947,,-0.009503695881731833
2023-10-31,0.943,,-0.014846235418875864
2023-11-01,0.938,,-0.018123667377398567
2023-11-02,0.926,,-0.002159827213822907
2023-11-03,0.93,,-0.012903225806451646
2023-11-06,0.938,,-0.015991471215351716
2023-11-07,0.929,,-0.008611410118406937
2023-11-08,0.921,,0.019543973941367865
2023-11-09,0.924,,0.0021645021645022577
2023-11-10,0.918,-0.04983700897827909,0.01089324618736387
2023-11-13,0.923,0.015547795227659467,0.007583965330444142
2023-11-14,0.921,-0.015398262137869673,0.011943539630836053
2023-11-15,0.939,0.04860903168207115,-0.02768903088391894
2023-11-16,0.926,0.09980169594898741,-0.009719222462203025
2023-11-17,0.928,0.14601786573846937,-0.0237068965517242
2023-11-20,0.93,0.2122390706454413,-0.032258064516129115
2023-11-21,0.932,0.11908142124311641,-0.0311158798283262
2023-11-22,0.913,0.1059525872788419,-0.009857612267250793
2023-11-23,0.917,0.13554978888254401,-0.02071973827699025
2023-11-24,0.906,0.0723610685800332,-0.008830022075055233
2023-11-27,0.9,0.05971462602998916,0.007777777777777883
2023-11-28,0.903,0.07843529140280826,-0.01218161683277963
2023-11-29,0.904,0.06721983529386302,0.005530973451327359
2023-11-30,0.898,0.10734933350378456,0.006681514476614803
2023-12-01,0.898,0.12250766213215002,-0.00111358574610243
2023-12-04,0.907,0.06335701418171673,-0.02094818081587657
2023-12-05,0.892,0.02547897303061408,-0.005605381165919243
2023-12-06,0.909,0.059048163667711144,-0.04290429042904298
2023-12-07,0.904,0.06057588194373062,-0.03761061946902655
2023-12-08,0.897,0.03369504566401194,-0.024526198439241975
2023-12-11,0.888,0.0272102573762933,-0.029279279279279313
2023-12-12,0.887,0.04680706380138345,-0.03269447576099216
2023-12-13,0.87,-0.016636204698501727,-0.01379310344827589
2023-12-14,0.87,-0.009819102483730423,-0.0045977011494252595
2023-12-15,0.875,-0.06741272537821313,0.010285714285714231
2023-12-18,0.862,-0.13889281367334616,0.03248259860788871
2023-12-19,0.858,-0.10932297713444362,0.034965034965035
2023-12-20,0.858,-0.07414589906538441,0.03962703962703973
2023-12-21,0.866,-0.11871339751817532,0.06004618937644346
2023-12-22,0.884,-0.03900799966052672,0.040723981900452566
2023-12-25,0.89,0.01763186500553822,0.03370786516853941
2023-12-26,0.888,-0.005748336708007693,0.03828828828828823
2023-12-27,0.892,0.052169252162033004,0.02130044843049328
2023-12-28,0.918,0.10999437932467858,-0.013071895424836666
2023-12-29,0.92,0.12186653543000817,-0.02826086956521745
2024-01-02,0.92,0.12238889247185869,-0.016304347826086918
2024-01-03,0.922,0.18044828085977488,-0.02386117136659438
2024-01-04,0.911,0.13796408788089212,0.005488474204171201
2024-01-05,0.906,0.07138686146038184,0.0055187637969094094
2024-01-08,0.894,0.06514506362140622,0.007829977628635243
2024-01-09,0.905,0.0812331195991184,-0.0044198895027623974
2024-01-10,0.9,0.03817605944096857,-0.03222222222222226
2024-01-11,0.916,0.11499051498994818,-0.04912663755458524
2024-01-12,0.911,0.12801785430119567,-0.04939626783754125
2024-01-15,0.901,0.10025204302169849,-0.08435072142064381
2024-01-16,0.901,0.134718140317118,-0.07214206437291903
2024-01-17,0.871,0.08633280515013791,-0.027554535017221604
2024-01-18,0.871,0.16699414717117808,0.0011481056257176547
2024-01-19,0.866,0.07417854936533329,0.010392609699769073
2024-01-22,0.825,-0.022367142114211563,0.040000000000000036
2024-01-23,0.836,-0.012772529978207148,0.0071770334928229484
2024-01-24,0.847,0.02763664040844271,-0.0365997638724912
2024-01-25,0.872,0.04726927694262588,-0.06307339449541294
2024-01-26,0.875,-0.006609081649889389,-0.09028571428571419
2024-01-29,0.858,-0.07501599400015686,-0.09673659673659674
2024-01-30,0.842,-0.09346078584340194,-0.029691211401425166
2024-01-31,0.816,-0.1628249555887954,0.04289215686274517
2024-02-01,0.817,-0.15804047994284418,0.05263157894736836
2024-02-02,0.796,-0.12632100445002548,0.0879396984924623
2024-02-05,0.775,-0.08480952063457098,0.1238709677419354
2024-02-06,0.817,-0.07006467162484838,0.07711138310893517
2024-02-07,0.851,0.018092105198654333,0.04347826086956519
2024-02-08,0.86,-0.029729495173534588,0.04418604651162794
2024-02-19,0.866,0.01298537142742883,0.026558891454965483
2024-02-20,0.871,0.07882420232466339,0.029850746268656803
2024-02-21,0.88,0.06455713250722342,0.007954545454545547
2024-02-22,0.888,0.13639150501285338,0.024774774774774855
2024-02-23,0.898,0.11555769694768224,0.024498886414253906
2024-02-26,0.889,0.1419705271157623,0.04049493813273353
2024-02-27,0.897,0.23539334341961327,0.030100334448160515
2024-02-28,0.887,0.1510248667767502,0.04735062006764368
2024-02-29,0.91,0.14624172292343593,0.05274725274725256
2024-03-01,0.92,0.12783236102440665,0.04456521739130426
2024-03-04,0.925,0.12164059966101887,0.051891891891891806
2024-03-05,0.924,0.13745215142743006,0.031385281385281294
2024-03-06,0.929,0.17495245229766573,0.03336921420882666
2024-03-07,0.958,0.2482963531397902,0.01565762004175375
2024-03-08,0.961,0.32717960161137083,0.048907388137356955
2024-03-11,0.973,0.40084862763110707,0.038026721479959
2024-03-12,0.953,0.34633767877676946,0.05246589716684147
2024-03-13,0.96,0.34178898007817565,0.043749999999999956
2024-03-14,0.973,0.2273662333091845,0.033915724563206684
2024-03-15,1.008,0.34639661843949937,-0.02777777777777779
2024-03-18,1.01,0.36968027932213177,-0.023762376237623783
2024-03-19,1.003,0.26500408386346047,-0.018943170488534333
2024-03-20,1.002,0.284123736471734,-0.031936127744511045
2024-03-21,1.006,0.22581190259608283,-0.017892644135188873
2024-03-22,0.98,0.14408978812553963,0.04285714285714293
2024-03-25,0.986,0.1263660868973015,0.05679513184584173
2024-03-26,0.984,0.12227876657362931,0.07012195121951215
2024-03-27,0.97,0.10753099146774191,0.12268041237113403
2024-03-28,0.988,0.1091603412689736,0.09919028340080982
2024-03-29,1.022,0.1595112077330489,0.066536203522505
2024-04-01,1.042,0.16169070766408297,0.052783109404990425
2024-04-02,1.053,0.2123063080639328,0.03893637226970581
2024-04-03,1.089,0.25982747544144047,0.01469237832874204
2024-04-08,1.086,0.1417628734248414,0.016574585635359185
2024-04-09,1.09,0.12204697171266264,-0.03211009174311941
2024-04-10,1.097,0.10683710877254916,-0.01731996353691878
2024-04-11,1.094,0.11452333737471855,-0.000914076782449813
2024-04-12,1.105,0.10742114792664084,-0.017194570135746545
2024-04-15,1.104,0.1642436212013417,-0.03894927536231896
2024-04-16,1.055,0.060608521609794165,-0.040758293838862536
2024-04-17,1.078,0.05837307944534607,-0.051948051948051965
2024-04-18,1.093,0.12610638308310437,-0.055809698078682524
2024-04-19,1.086,0.091104891635891,-0.023941068139963217
2024-04-22,1.061,0.07775216710672427,-0.006597549481621057
2024-04-23,1.012,0.05374028887093474,0.031620553359683834
2024-04-24,1.022,0.09613376430175267,0.02935420743639927
2024-04-25,1.032,0.10366932915936743,0.027131782945736482
2024-04-26,1.06,0.15336307464569918,-0.007547169811320753
2024-04-29,1.054,0.1558344181887018,0.022770398481973375
2024-04-30,1.044,0.08752422183726559,0.04022988505747138
2024-05-06,1.052,0.11840210492178657,0.019011406844106515
2024-05-07,1.06,0.06501682849544253,0.017924528301886733
2024-05-08,1.052,0.01121626594597243,0.014258555133079831
2024-05-09,1.078,0.13369769704224913,-0.01576994434137302
2024-05-10,1.086,0.12611774988799168,-0.009208103130755041
2024-05-13,1.072,0.12279667115573295,0.041977611940298365
2024-05-14,1.079,0.13006054847925888,0.002780352177942591
2024-05-15,1.067,0.06910359823785749,0.004686035613870709
2024-05-16,1.061,-0.014978762313033947,-0.022620169651272448
2024-05-17,1.076,0.09121343976451153,-0.036245353159851446
2024-05-20,1.117,0.10271508669032081,-0.058191584601611446
2024-05-21,1.082,0.0027639233301228945,-0.02957486136783738
2024-05-22,1.072,-0.00036616401482515135,0.004664179104477473
2024-05-23,1.037,0.041958921889210195,0.0077145612343298975
2024-05-24,1.037,0.11911363711464854,0.002892960462873795
2024-05-27,1.052,0.13159308013873297,-0.03136882129277585
2024-05-28,1.05,0.05868236647529264,-0.018095238095238164
2024-05-29,1.077,0.07458137759995484,-0.06499535747446616
2024-05-30,1.045,0.016577776711260307,-0.026794258373205815
2024-05-31,1.04,0.04044061584348245,-0.020192307692307843
2024-06-03,1.019,-0.012169985832108144,-0.02257114818449446
2024-06-04,1.031,0.020975991583458333,-0.02521823472356932
2024-06-05,1.007,-0.019697133927786187,-0.01886792452830177
2024-06-06,1.017,-0.08098129073720835,-0.025565388397246758
2024-06-07,1.019,-0.09078675342955753,-0.04023552502453376
2024-06-11,0.996,-0.07836011188491845,-0.011044176706827336
2024-06-12,1.005,-0.06246829161874899,-0.015920398009950154
2024-06-13,0.988,-0.03526617269210024,-0.006072874493927127
2024-06-14,0.991,0.012011730118729176,-0.014127144298688221
2024-06-17,0.978,-0.05492776753376127,-0.023517382413087984
2024-06-18,0.985,-0.08326711679595654,-0.029441624365482255
2024-06-19,0.989,-0.04779185045879183,-0.023255813953488413
2024-06-20,0.982,-0.05585993788041643,-0.03971486761710796
2024-06-21,0.977,-0.08182675794568797,-0.015353121801433
2024-06-24,0.955,-0.09958650934325274,0.03141361256544495
2024-06-25,0.956,-0.16882064588986198,0.01778242677824271
2024-06-26,0.966,-0.06647296635505125,0.007246376811594235
2024-06-27,0.943,-0.17338526286515502,0.024390243902439046
2024-06-28,0.962,-0.10722729892362914,0.031185031185031242
2024-07-01,0.985,-0.06738487721098936,-0.004060913705583813
2024-07-02,0.973,-0.06982093574488414,0.029804727646454365
2024-07-03,0.973,-0.07637931670644157,0.014388489208633004
2024-07-04,0.966,-0.07114153049191009,0.06107660455486541
2024-07-05,0.992,0.02849534725365732,0.014112903225806495
2024-07-08,0.981,-0.016264196636397093,0.03261977573904162
2024-07-09,1.002,-0.008737812777084044,0.019960079840319445
2024-07-10,0.987,-0.06997247396115029,0.008105369807497542
2024-07-11,1.025,0.01842464474849067,-0.030243902439024306
2024-07-12,1.006,-0.049297668384720335,-0.02882703777335982
2024-07-15,1.013,-0.004112533430260455,-0.047384007897334546
2024-07-16,1.022,-0.0162227548380935,-0.10078277886497067
2024-07-17,0.995,-0.0426197921387679,-0.08442211055276383
2024-07-18,0.994,0.060380467548624035,-0.10663983903420526
2024-07-19,0.977,0.12453205577575391,-0.06857727737973385
2024-07-22,0.965,0.1427539021785133,-0.059067357512953333
2024-07-23,0.919,0.09505531572667276,-0.020674646354733373
2024-07-24,0.911,0.02342662197640487,0.027442371020856227
2024-07-25,0.888,0.023483704529539504,0.05067567567567566
2024-07-26,0.91,0.03654575203343917,0.007692307692307665
2024-07-29,0.908,-0.016766332219415057,-0.01541850220264318
2024-07-30,0.9,0.01345552765989265,-0.00666666666666671
2024-07-31,0.936,0.047852266795801894,-0.04166666666666674
2024-08-01,0.933,0.06507816157234698,-0.048231511254019366
2024-08-02,0.917,0.003854713238653579,-0.026172300981461283
2024-08-05,0.894,0.005836459479016267,-0.0011185682326622093
2024-08-06,0.894,-0.044424079798170465,0.003355704697986628
2024-08-07,0.897,0.009225459122561501,-0.01449275362318847
2024-08-08,0.888,-0.05255654432917979,0.005630630630630629
2024-08-09,0.893,-0.041881800363889235,0.0011198208286673506
2024-08-12,0.893,-0.045080561120504584,0.01791713325867872
2024-08-13,0.897,-0.06477784624059317,0.0011148272017837968
2024-08-14,0.884,-0.03732046726331832,0.02714932126696845
2024-08-15,0.893,-0.08343120258888961,0.002239641657334923
2024-08-16,0.894,-0.16045944444836083,-0.0022371364653244186
2024-08-19,0.909,-0.14508546272765568,-0.005500550055005493
2024-08-20,0.898,-0.11812746201942127,-0.007795100222717122
2024-08-21,0.908,-0.03628484799747256,-0.02753303964757714
2024-08-22,0.895,-0.025399757624929426,-0.005586592178770999
2024-08-23,0.892,-0.05730778337871332,0.004484304932735439
2024-08-26,0.904,0.002786772013047876,-0.03207964601769919
2024-08-27,0.891,-0.021132518943508153,-0.014590347923681302
2024-08-28,0.883,-0.12546000029476537,-0.029445073612684003
2024-08-29,0.89,-0.0714169802953232,-0.03707865168539326
2024-08-30,0.896,-0.05224572511583839,-0.049107142857142905
2024-09-02,0.875,-0.04226229210163585,-0.04342857142857148
2024-09-03,0.878,-0.03376711090207482,-0.05125284738041003
2024-09-04,0.857,-0.08621460437203145,-0.017502917152858788
2024-09-05,0.857,-0.12893640756732647,-0.018669778296382722
2024-09-06,0.852,-0.10656573319200041,-0.016431924882629123
2024-09-09,0.837,-0.11828981953266365,0.009557945041815952
2024-09-10,0.833,-0.11977587778712528,0.04681872749099636
2024-09-11,0.842,-0.049705935397427604,0.04869358669833734
2024-09-12,0.841,-0.10668872777257124,0.04875148632580273
2024-09-13,0.838,-0.11615468641678574,0.09546539379474939
2024-09-18,0.845,-0.10953777921750507,0.09704142011834338
2024-09-19,0.872,0.02050470163988098,0.10550458715596323
2024-09-20,0.883,0.01806887320942326,0.14156285390713474
2024-09-23,0.882,0.023428141992690915,0.25056689342403615
2024-09-24,0.918,0.07060355969448923,0.22875816993464038
2024-09-25,0.927,-0.04066368484658543,0.09385113268608403
2024-09-26,0.964,0.03548770410213299,0.06950207468879666
2024-09-27,1.008,0.09091623477301486,0.0
2024-09-30,1.103,0.21061514010737367,-0.05802357207615594
2024-10-08,1.128,0.14338486681597687,-0.11081560283687941
2024-10-09,1.014,0.04822115477800144,-0.0019723865877712132
2024-10-10,1.031,0.04411536894937408,-0.033947623666343296
2024-10-11,1.008,0.039780811195313404,0.012896825396825351
2024-10-14,1.039,0.09417386202772361,0.00673724735322434
2024-10-15,1.003,0.06458161743806201,0.04985044865403787
2024-10-16,1.012,0.09209620834293511,0.042490118577074965
2024-10-17,0.996,0.05786701175181647,0.04417670682730934
2024-10-18,1.021,0.054904332077427134,0.022526934378060748
2024-10-21,1.046,0.08294012099216176,0.007648183556405286
2024-10-22,1.053,0.1310383067864064,-0.015194681861348536
2024-10-23,1.055,0.12689530739576108,-0.028436018957346043
2024-10-24,1.04,0.10747743705850932,-0.018269230769230926
2024-10-25,1.044,0.08355305768943938,0.015325670498084198
2024-10-28,1.054,0.12444611860427132,0.006641366223908873
2024-10-29,1.037,0.06766593377586934,0.055930568948891146
2024-10-30,1.025,0.09349086159103114,0.07804878048780495
2024-10-31,1.021,0.05733835792072192,0.08031341821743387
2024-11-01,1.06,0.06936220458121549,0.027358490566037563
2024-11-04,1.061,0.00928672888659122,0.029217719132893727
2024-11-05,1.095,0.08529853669261667,-0.017351598173515947
2024-11-06,1.105,0.1654567364753841,-0.018099547511312264
2024-11-07,1.103,0.23812784398231857,-0.04895738893925661
2024-11-08,1.089,0.18551585954698016,-0.053259871441689643
2024-11-11,1.092,0.19444570904791258,-0.07326007326007333
2024-11-12,1.076,0.19988741008518665,-0.0269516728624537
2024-11-13,1.085,0.1843241232816718,-0.029493087557603714
2024-11-14,1.049,0.17046781498011274,0.0057197330791229906
2024-11-15,1.031,0.12913126470437536,-0.0038797284190106307
2024-11-18,1.012,0.09551219943067418,0.01086956521739113
2024-11-19,1.047,0.09188411864519998,-0.0372492836676217
2024-11-20,1.053,0.10127210200675446,-0.03228869895536568
2024-11-21,1.055,0.11311214482223603,-0.048341232227488096
2024-11-22,1.027,0.09752703141821001,-0.010710808179162479
2024-11-25,1.023,0.056936290315703846,0.0029325513196483133
2024-11-26,1.008,0.08068011630853995,0.016865079365079305
2024-11-27,1.019,0.12009269183390825,0.006869479882237517
2024-11-28,1.004,0.1110724169600076,0.014940239043824688
2024-11-29,1.016,0.09442417104193147,0.012795275590551158
2024-12-02,1.026,0.09825352337943585,0.0019493177387914784
2024-12-03,1.025,0.049146468867422834,0.007804878048780495
2024-12-04,1.026,0.035407260211826726,0.01949317738791434
2024-12-05,1.019,-0.0708306969457299,0.03238469087340534
2024-12-06,1.029,0.07707141712933355,-0.006802721088435271
2024-12-09,1.028,-0.014559117540560069,-0.021400778210116767
2024-12-10,1.033,-0.016889755693221695,-0.03291384317521773
2024-12-11,1.046,-0.01592738410759125,-0.0497131931166348
2024-12-12,1.052,0.07576444832478248,-0.05893536121673004
2024-12-13,1.022,0.09679368560891137,-0.03718199608610573
2024-12-16,1.006,0.11805845154799227,-0.0248508946322068
2024-12-17,0.999,0.03852065440127134,-0.010010010010010006
2024-12-18,0.994,-0.027060700184747474,-0.015090543259557387
2024-12-19,0.99,-0.048752152589586345,-0.007070707070707116
2024-12-20,0.984,-0.02720148318665588,-0.0060975609756097615
2024-12-23,0.981,-0.04021473957775163,0.0
