date,close,v8_cmf,future_return_5d
2023-10-16,3.413,,-0.043656607090536204
2023-10-17,3.425,,-0.045547445255474384
2023-10-18,3.397,,-0.03179275831616124
2023-10-19,3.32,,-0.005421686746987842
2023-10-20,3.302,,0.016353725015142206
2023-10-23,3.264,,0.03308823529411775
2023-10-24,3.269,,0.02906087488528586
2023-10-25,3.289,,0.022195196108239612
2023-10-26,3.302,,0.01302241066020593
2023-10-27,3.356,,0.005065554231227676
2023-10-30,3.372,,0.014531435349940613
2023-10-31,3.364,,0.013674197384066611
2023-11-01,3.362,,0.011005353955978459
2023-11-02,3.345,,0.01704035874439458
2023-11-03,3.373,,0.0005929439667951009
2023-11-06,3.421,,-0.014907921660333168
2023-11-07,3.41,,-0.011730205278592365
2023-11-08,3.399,,-0.0011768167107972793
2023-11-09,3.402,,-0.012639623750734907
2023-11-10,3.375,-0.007788688652859274,-0.00622222222222224
2023-11-13,3.37,0.02461496802801004,-0.0014836795252225476
2023-11-14,3.37,0.005566942326184142,0.0
2023-11-15,3.395,0.02894385439216203,-0.018851251840942607
2023-11-16,3.359,0.05835785568691383,-0.002679368859779707
2023-11-17,3.354,0.09932207754594914,-0.008646392367322564
2023-11-20,3.365,0.11519574419399345,-0.019019316493313565
2023-11-21,3.37,0.06503051727337071,-0.01928783382789312
2023-11-22,3.331,0.09373984224134593,-0.015911137796457475
2023-11-23,3.35,0.08431710028385535,-0.020298507462686577
2023-11-24,3.325,0.0034957173634248234,-0.017142857142857237
2023-11-27,3.301,-0.022052687342161096,-0.017267494698576136
2023-11-28,3.305,-0.025344429233937985,-0.03842662632375193
2023-11-29,3.278,-0.016120661732223773,-0.028981086028065928
2023-11-30,3.282,0.051267597994645864,-0.03290676416819016
2023-12-01,3.268,0.04930032845524135,-0.026621787025703725
2023-12-04,3.244,-0.041691492280780035,-0.012022194821208476
2023-12-05,3.178,-0.10361533537377535,0.011013215859030812
2023-12-06,3.183,-0.11315473067480689,-0.00879673264216152
2023-12-07,3.174,-0.09883105975384054,-0.011027095148078203
2023-12-08,3.181,-0.09924264451347534,-0.015403961018547574
2023-12-11,3.205,-0.06030546340696663,-0.027145085803432223
2023-12-12,3.213,-0.02336753150508319,-0.028944911297852483
2023-12-13,3.155,-0.053104161370227686,-0.02091917591125192
2023-12-14,3.139,-0.04219060131560298,-0.006052883083784599
2023-12-15,3.132,-0.1338764106374744,-0.0019157088122606636
2023-12-18,3.118,-0.16394698916759604,0.005452212957023805
2023-12-19,3.12,-0.11822153239750764,-0.0016025641025640969
2023-12-20,3.089,-0.12390599441836994,0.011654257041113558
2023-12-21,3.12,-0.10047346989444898,0.028525641025640924
2023-12-22,3.126,-0.07286065138159946,0.029750479846449185
2023-12-25,3.135,-0.04782835134021852,0.0121212121212122
2023-12-26,3.115,-0.08162821084184901,0.015409309791332149
2023-12-27,3.125,-0.03725504025297369,0.0025599999999998957
2023-12-28,3.209,0.05272887664538548,-0.02898099096291684
2023-12-29,3.219,0.09440626949062438,-0.04659832246039142
2024-01-02,3.173,0.08364986620522175,-0.030255278915852557
2024-01-03,3.163,0.12334759783065823,-0.03224786595004736
2024-01-04,3.133,0.11708004004604546,-0.016916693265240923
2024-01-05,3.116,0.07686110442360558,-0.015083440308087392
2024-01-08,3.069,0.013679432081182327,-0.0013033561420657813
2024-01-09,3.077,-0.00863018436044773,0.003249918752031178
2024-01-10,3.061,-0.05249383786341513,-0.016007840574975507
2024-01-11,3.08,-0.02110578919083129,-0.007467532467532512
2024-01-12,3.069,-0.024149315607566803,-0.001629195177582199
2024-01-15,3.065,-0.005828530606957841,-0.022838499184339223
2024-01-16,3.087,0.05848016063665497,-0.02267573696145131
2024-01-17,3.012,0.007018903751989452,0.01859229747675961
2024-01-18,3.057,0.1661186213846947,0.021916912005234046
2024-01-19,3.064,0.18498338782287985,0.017624020887728298
2024-01-22,2.995,0.08326397415864946,0.031051752921535947
2024-01-23,3.017,0.08373418445473865,0.004971826317534012
2024-01-24,3.068,0.14531860103809785,-0.018578878748370276
2024-01-25,3.124,0.16579252824984,-0.03745198463508326
2024-01-26,3.118,0.109972055194332,-0.04522129570237332
2024-01-29,3.088,0.05552977876051204,-0.02946891191709855
2024-01-30,3.032,0.03066559366056409,0.02242744063324542
2024-01-31,3.011,0.029810721065538854,0.039189637994021975
2024-02-01,3.007,0.030298570364696766,0.047888260724974874
2024-02-02,2.977,0.06686593037917389,0.06751763520322474
2024-02-05,2.997,0.1411871886769955,0.06439773106439772
2024-02-06,3.1,0.1809682399473592,0.04451612903225799
2024-02-07,3.129,0.25740012870968043,0.043144774688398835
2024-02-08,3.151,0.287471429706933,0.03681370993335453
2024-02-19,3.178,0.3254131848646012,0.016991818753933297
2024-02-20,3.19,0.34454793275671636,0.02601880877742957
2024-02-21,3.238,0.31510955794118656,-0.00030883261272385276
2024-02-22,3.264,0.362635871058204,0.008578431372548989
2024-02-23,3.267,0.29118963973542755,0.01591674318947045
2024-02-26,3.232,0.2389414374907945,0.025990099009900902
2024-02-27,3.273,0.37967994273521566,0.021998166819431786
2024-02-28,3.237,0.27786303947754537,0.029039233858510816
2024-02-29,3.292,0.2586849897853999,0.0060753341433779084
2024-03-01,3.319,0.24052964313617703,0.0009038867128654537
2024-03-04,3.316,0.26438701044951585,0.01628468033775632
2024-03-05,3.345,0.3283832890172048,0.008968609865470878
2024-03-06,3.331,0.3550942840835469,0.006904833383368336
2024-03-07,3.312,0.34630989266359263,0.00875603864734309
2024-03-08,3.322,0.37425830804464827,0.008428657435279874
2024-03-11,3.37,0.3959929117034542,0.003264094955489627
2024-03-12,3.375,0.3720376975503266,-0.005037037037037062
2024-03-13,3.354,0.31623109708480157,0.0020870602265952165
2024-03-14,3.341,0.2201288063664696,0.005387608500448948
2024-03-15,3.35,0.18784878440850905,-0.006567164179104523
2024-03-18,3.381,0.1725918247937663,-0.02129547471162363
2024-03-19,3.358,0.12356461889599439,-0.011316259678380014
2024-03-20,3.361,0.12098905498562752,-0.02350490925319848
2024-03-21,3.359,0.06834681056615788,-0.01786245906519801
2024-03-22,3.328,0.07216554586991787,-0.00390625
2024-03-25,3.309,0.08635801551252027,0.01934119069205198
2024-03-26,3.32,0.06214970220046414,0.012349397590361466
2024-03-27,3.282,0.15803351989657047,0.01980499695307736
2024-03-28,3.299,0.09242970562551817,0.005759321006365559
2024-03-29,3.315,0.08299841418303687,-0.0009049773755656076
2024-04-01,3.373,0.10200361551094053,-0.025793062555588553
2024-04-02,3.361,0.0048791395320665785,-0.023207378756322616
2024-04-03,3.347,0.05837134078298588,-0.027487302061547703
2024-04-08,3.318,0.07144118902359246,0.003013863773357439
2024-04-09,3.312,0.040170046170336614,-0.004830917874396157
2024-04-10,3.286,-0.03220599657856354,0.01704199634814363
2024-04-11,3.283,-0.045231215372036886,0.019798964361864124
2024-04-12,3.255,-0.060527186187007136,0.019969278033794113
2024-04-15,3.328,0.016916079535053894,-0.004507211538461453
2024-04-16,3.296,-0.04113084520771205,-0.0024271844660194164
2024-04-17,3.342,-0.03189241880488346,-0.011968880909634994
2024-04-18,3.348,-0.018498042188915584,-0.010752688172043001
2024-04-19,3.32,-0.03495593080723599,0.012650602409638667
2024-04-22,3.313,-0.03860552760903579,0.027769393299124534
2024-04-23,3.288,-0.07688700676021049,0.030109489051094895
2024-04-24,3.302,-0.016454943240711194,0.04088431253785574
2024-04-25,3.312,-0.02852490092601652,0.03834541062801944
2024-04-26,3.362,0.08573074276516011,0.01427721594289122
2024-04-29,3.405,0.11892461824945677,0.011747430249632984
2024-04-30,3.387,0.04901939457978439,0.017714791851195733
2024-05-06,3.437,-0.0006821954758580947,0.0020366598778005507
2024-05-07,3.439,0.019421873936604318,-0.00029078220412903644
2024-05-08,3.41,-0.0035558924801923067,0.0005865102639295294
2024-05-09,3.445,0.05265416157915703,-0.006095791001451301
2024-05-10,3.447,0.07082911017815384,0.005221932114882533
2024-05-13,3.444,0.1021318968069906,0.008420441347270602
2024-05-14,3.438,0.09132819883415952,0.006689936009307562
2024-05-15,3.412,0.08554829020783594,0.01670574443141848
2024-05-16,3.424,0.028318089554490222,0.002336448598130758
2024-05-17,3.465,0.08992221023311979,-0.02135642135642135
2024-05-20,3.473,0.03657145802277982,-0.014972646127267453
2024-05-21,3.461,0.056268210847135576,-0.01820283155157465
2024-05-22,3.469,0.07882701214495773,-0.020178725857595836
2024-05-23,3.432,0.08835693302357024,-0.013694638694638717
2024-05-24,3.391,0.08447508078611554,-0.005897965202005362
2024-05-27,3.421,0.09373169031845852,-0.013154048523823403
2024-05-28,3.398,0.06409697829951144,0.0008828722778104758
2024-05-29,3.399,-0.010825211667866767,-0.003236245954692629
2024-05-30,3.385,-0.07320874401046437,0.0008862629246677578
2024-05-31,3.371,-0.06958770228110232,-0.001779887273805958
2024-06-03,3.376,-0.04904438296407116,-0.010663507109004766
2024-06-04,3.401,-0.044603408114551386,-0.0191120258747427
2024-06-05,3.388,-0.044712055121367396,-0.019185360094451043
2024-06-06,3.388,-0.10069351929383505,-0.013282172373081491
2024-06-07,3.365,-0.1375783534822757,-0.009509658246656727
2024-06-11,3.34,-0.16209299966750812,0.0011976047904191933
2024-06-12,3.336,-0.14653925883802013,-0.0005995203836929308
2024-06-13,3.323,-0.12922150806969634,-0.0036111947035810665
2024-06-14,3.343,-0.09059870224743251,-0.011367035596769326
2024-06-17,3.333,-0.14925963007659696,-0.013501350135013634
2024-06-18,3.344,-0.1452733169175728,-0.023026315789473673
2024-06-19,3.334,-0.1667756171630051,-0.013797240551889689
2024-06-20,3.311,-0.21042690109578557,-0.012684989429175397
2024-06-21,3.305,-0.1137830362753077,-0.008774583963691462
2024-06-24,3.288,-0.1432739182588367,0.0006082725060827521
2024-06-25,3.267,-0.18438156878436093,0.005509641873278293
2024-06-26,3.288,-0.12540630193835714,-0.0027372262773722733
2024-06-27,3.269,-0.1405342721529083,-0.0015295197308046182
2024-06-28,3.276,-0.13128131937549245,-0.00885225885225882
2024-07-01,3.29,-0.06554152914020474,-0.02036474164133739
2024-07-02,3.285,-0.08831121966609275,-0.007610350076103556
2024-07-03,3.279,-0.1098318986518035,-0.008234217749313877
2024-07-04,3.264,-0.14906907136466316,0.01041666666666674
2024-07-05,3.247,-0.11015974856393719,0.018786572220511166
2024-07-08,3.223,-0.12168275782086352,0.02854483400558494
2024-07-09,3.26,-0.0894616367554726,0.024539877300613577
2024-07-10,3.252,-0.11238388749040407,0.02859778597785989
2024-07-11,3.298,-0.07219398573999009,0.020618556701030855
2024-07-12,3.308,-0.07753669712221345,0.024486094316807705
2024-07-15,3.315,-0.04538089141205619,0.013574660633484115
2024-07-16,3.34,0.008822445814012926,-0.014970059880239472
2024-07-17,3.345,0.02523457304167076,-0.023019431988042016
2024-07-18,3.366,0.10509261265277775,-0.03505644682115272
2024-07-19,3.389,0.15829949628303838,-0.03717910888167597
2024-07-22,3.36,0.19956720866226305,-0.03482142857142856
2024-07-23,3.29,0.18415094367191778,-0.02127659574468077
2024-07-24,3.268,0.13505076345417394,0.008873929008567982
2024-07-25,3.248,0.15773761799225738,0.00738916256157629
2024-07-26,3.263,0.18989659031916475,-0.008274593931964391
2024-07-29,3.243,0.150573331801138,-0.014184397163120477
2024-07-30,3.22,0.1514846886167645,-0.0071428571428572285
2024-07-31,3.297,0.20137938247233705,-0.03245374582954208
2024-08-01,3.272,0.2308762111545776,-0.023838630806845895
2024-08-02,3.236,0.18889013776214136,-0.016687268232385755
2024-08-05,3.197,0.13088034083545794,-0.005943071629652796
2024-08-06,3.197,0.10549208094446051,-0.0043791054113231365
2024-08-07,3.19,0.11112541978506328,-0.009717868338558033
2024-08-08,3.194,0.09172350588888276,0.0009392611145899732
2024-08-09,3.182,0.058501870311918794,0.005342551854179645
2024-08-12,3.178,0.02820367986003112,0.009439899307740696
2024-08-13,3.183,0.000125285578033483,0.002827521206409056
2024-08-14,3.159,-0.02600924794043467,0.005698005698005826
2024-08-15,3.197,-0.057867798507803735,-0.009071004066312116
2024-08-16,3.199,-0.16435968663101186,-0.005314160675210955
2024-08-19,3.208,-0.17158660502493636,-0.007793017456359186
2024-08-20,3.192,-0.14523970263150462,-0.008145363408521344
2024-08-21,3.177,-0.12828199430626003,-0.009757632987094755
2024-08-22,3.168,-0.15398784818182393,-0.010101010101010055
2024-08-23,3.182,-0.17273797242318326,-0.0003142677561281948
2024-08-26,3.183,-0.13681254178788846,-0.01947847942192893
2024-08-27,3.166,-0.14342979718542714,-0.010423246999368252
2024-08-28,3.146,-0.22642503043452772,-0.010807374443738027
2024-08-29,3.136,-0.21304523944403045,-0.0054209183673469274
2024-08-30,3.181,-0.15276296443269652,-0.028292989625903764
2024-09-02,3.121,-0.11932969542657638,-0.02274911887215647
2024-09-03,3.133,-0.09779424793979646,-0.02649218001915099
2024-09-04,3.112,-0.11060073169165208,-0.022172236503856024
2024-09-05,3.119,-0.10561299309392069,-0.027893555626803512
2024-09-06,3.091,-0.11101054647909497,-0.023940472339048946
2024-09-09,3.05,-0.12263840637902365,-0.0075409836065573055
2024-09-10,3.05,-0.1334228936045602,0.0013114754098360049
2024-09-11,3.043,-0.11160740365794321,0.006572461386789463
2024-09-12,3.032,-0.18226835430434044,0.013192612137203241
