date,close,volume,volume_ratio_5,future_return_5d
2023-10-16,0.916,29208976,,-0.0360262008733625
2023-10-17,0.924,24184904,,-0.03354978354978355
2023-10-18,0.913,24710929,,-0.02409638554216864
2023-10-19,0.911,30747974,,-0.020856201975850697
2023-10-20,0.904,27163626,0.9985422420613972,0.0022123893805310324
2023-10-23,0.883,40707233,1.3797690122553645,0.04190260475651186
2023-10-24,0.893,34890121,1.1025833270272358,0.026875699888017968
2023-10-25,0.891,31618879,0.9574061024588144,0.024691358024691468
2023-10-26,0.892,32123585,0.9646522686942139,0.012331838565022402
2023-10-27,0.906,37740030,1.0656218205021273,0.013245033112582849
2023-10-30,0.92,42576226,1.1896200545942623,0.01521739130434785
2023-10-31,0.917,24498461,0.7267106881670025,0.019629225736095934
2023-11-01,0.913,21543718,0.6796896581706872,0.03285870755750264
2023-11-02,0.903,26056205,0.8547802560174009,0.037652270210409844
2023-11-03,0.918,31663947,1.0818730090388962,0.014161220043573008
2023-11-06,0.934,37465807,1.326428554910212,0.0032119914346895317
2023-11-07,0.935,28790799,0.9892353224573015,0.0117647058823529
2023-11-08,0.943,44993333,1.3313993243928595,-0.0010604453870625141
2023-11-09,0.937,26008441,0.769834321545902,-0.009605122732123772
2023-11-10,0.931,25539683,0.7843976313157976,0.0010741138560688146
2023-11-13,0.937,21882079,0.743204763313301,-0.0032017075773745907
2023-11-14,0.946,27998276,0.956082827331764,-0.020084566596194398
2023-11-15,0.942,28338717,1.0919060391811195,-0.030785562632696273
2023-11-16,0.928,28642071,1.0816424589375295,-0.010775862068965525
2023-11-17,0.932,20985381,0.8207255208596833,-0.027896995708154515
2023-11-20,0.934,23496700,0.9074807734784054,-0.02676659528907921
2023-11-21,0.927,25185173,0.994297764192833,-0.015102481121898603
2023-11-22,0.913,29648644,1.1585305796780816,-0.00766703176341732
2023-11-23,0.918,25112554,1.009116226889972,-0.011982570806100212
2023-11-24,0.906,24154610,0.9465144589892664,0.004415011037527616
2023-11-27,0.909,23500083,0.9208419688412629,-0.0033003300330033403
2023-11-28,0.913,22702548,0.9072422970366502,-0.025191675794085433
2023-11-29,0.906,23552584,0.9894183009062523,-0.015452538631346546
2023-11-30,0.907,21692031,0.9382215714598908,-0.01764057331863289
2023-12-01,0.91,25377989,1.0861518489562636,0.0
2023-12-04,0.906,22206978,0.9610736857357343,0.01876379690949226
2023-12-05,0.89,29695430,1.2118109402837685,0.030337078651685445
2023-12-06,0.892,21672809,0.8982040874104297,0.01681614349775784
2023-12-07,0.891,23438051,0.9575051181964739,0.012345679012345734
2023-12-08,0.91,36605626,1.3697773160732793,-0.016483516483516536
2023-12-11,0.923,33412109,1.153541651670018,-0.04008667388949083
2023-12-12,0.917,23308884,0.8418559832341356,-0.02726281352235549
2023-12-13,0.907,24601821,0.8701433000837518,-0.02866593164277842
2023-12-14,0.902,24860820,0.8705423643206779,-0.009977827050997812
2023-12-15,0.895,28240847,1.0504354113890906,-0.007821229050279377
2023-12-18,0.886,25160091,0.9970515912017981,-0.003386004514672636
2023-12-19,0.892,22939546,0.911724013215093,-0.026905829596412634
2023-12-20,0.881,23370799,0.9380430464435524,-0.009080590238365494
2023-12-21,0.893,33128283,1.246928305983776,0.0011198208286673506
2023-12-22,0.888,27195974,1.031755277126371,0.010135135135135087
2023-12-25,0.883,22542918,0.8725557666689994,0.003397508493771184
2023-12-26,0.868,29261766,1.0797720349869306,0.00691244239631339
2023-12-27,0.873,22544721,0.8370129936765216,-0.008018327605956443
2023-12-28,0.894,42187759,1.4675724605692528,-0.05033557046979875
2023-12-29,0.897,24888341,0.8799099214812773,-0.08138238573021184
2024-01-02,0.886,22534560,0.7967407233862525,-0.06997742663656892
2024-01-03,0.874,29041949,1.0284170741755527,-0.06407322654462244
2024-01-04,0.866,28508471,0.9686144937234763,-0.04272517321016167
2024-01-05,0.849,32556141,1.1836060625322595,-0.036513545347467646
2024-01-08,0.824,38540954,1.2746535592926609,-0.013349514563106846
2024-01-09,0.824,30797146,0.9657628485910859,-0.008495145631068013
2024-01-10,0.818,27373666,0.8674830271487155,-0.028117359413202814
2024-01-11,0.829,26261263,0.8442552287779842,-0.0277442702050662
2024-01-12,0.818,23396780,0.7992351756091995,-0.01833740831295827
2024-01-15,0.813,25434400,0.9542915637172452,-0.045510455104550984
2024-01-16,0.817,29237243,1.1099657888737715,-0.03794369645042828
2024-01-17,0.795,27500347,1.0430228368371872,-0.008805031446540879
2024-01-18,0.806,42322215,1.4308585137897352,-0.002481389578163795
2024-01-19,0.803,28452038,0.9301319680013322,-0.02241594022415938
2024-01-22,0.776,30843340,0.9738658190935247,-0.015463917525773252
2024-01-23,0.786,34928612,1.0645945182682048,-0.06488549618320616
2024-01-24,0.788,37526412,1.0778953245702052,-0.08375634517766506
2024-01-25,0.804,40130634,1.1673956282181124,-0.09701492537313439
2024-01-26,0.785,34189779,0.9624483283093431,-0.09936305732484085
2024-01-29,0.764,36301416,0.9914256063818182,-0.07198952879581155
2024-01-30,0.735,40231346,1.0678265793204016,0.029931972789115635
2024-01-31,0.722,46771777,1.1833469540830046,0.0761772853185596
2024-02-01,0.726,41918587,1.051050006016411,0.08264462809917372
2024-02-02,0.707,52639702,1.2080927821243557,0.12871287128712883
2024-02-05,0.709,63221703,1.2913820260846014,0.11424541607898453
2024-02-06,0.757,57481904,1.096841931456649,0.044914134742404244
2024-02-07,0.777,47094422,0.8975278803844167,0.028314028314028405
2024-02-08,0.786,43397940,0.8224426180794938,0.01908396946564883
2024-02-19,0.798,33198906,0.6792062640429756,0.010025062656641603
2024-02-20,0.79,22904525,0.5611716845275846,0.05822784810126569
2024-02-21,0.791,34120454,0.9440339362514539,0.02149178255372952
2024-02-22,0.799,26463808,0.8265516244046709,0.060075093867334006
2024-02-23,0.801,23451421,0.8367193259121076,0.0674157303370786
2024-02-26,0.806,28045140,1.0388216356637463,0.0620347394540941
2024-02-27,0.836,40583676,1.3291785669175122,0.02511961722488043
2024-02-28,0.808,45629136,1.389664734582928,0.051980198019801804
2024-02-29,0.847,50356641,1.3388022622737143,-0.017709563164108655
2024-03-01,0.855,36927622,0.9161262319162266,-0.01637426900584793
2024-03-04,0.856,30482357,0.74719192766455,0.001168224299065379
