date,close,volume,v5_divergence,future_return_5d
2023-10-16,0.952,686804,0.0,-0.05567226890756294
2023-10-17,0.953,588777,0.0,-0.039874081846799525
2023-10-18,0.937,623980,0.0,-0.01707577374599789
2023-10-19,0.92,1375596,0.0,0.003260869565217428
2023-10-20,0.925,814465,0.0,0.01729729729729712
2023-10-23,0.899,762988,0.0,0.05339265850945485
2023-10-24,0.915,997095,0.0,0.030601092896174853
2023-10-25,0.921,902100,0.0,0.01845819761129186
2023-10-26,0.923,569101,-1.0,0.003250270855904569
2023-10-27,0.941,646754,0.0,-0.011689691817215575
2023-10-30,0.947,670086,0.0,-0.009503695881731833
2023-10-31,0.943,526213,-1.0,-0.014846235418875864
2023-11-01,0.938,354000,-1.0,-0.018123667377398567
2023-11-02,0.926,607213,0.0,-0.002159827213822907
2023-11-03,0.93,629743,0.0,-0.012903225806451646
2023-11-06,0.938,1099540,1.0,-0.015991471215351716
2023-11-07,0.929,1131147,1.0,-0.008611410118406937
2023-11-08,0.921,737012,0.0,0.019543973941367865
2023-11-09,0.924,704224,0.0,0.0021645021645022577
2023-11-10,0.918,481653,0.0,0.01089324618736387
2023-11-13,0.923,581900,0.0,0.007583965330444142
2023-11-14,0.921,577413,0.0,0.011943539630836053
2023-11-15,0.939,1542959,0.0,-0.02768903088391894
2023-11-16,0.926,1110176,0.0,-0.009719222462203025
2023-11-17,0.928,632932,-1.0,-0.0237068965517242
2023-11-20,0.93,752522,0.0,-0.032258064516129115
2023-11-21,0.932,690612,-1.0,-0.0311158798283262
2023-11-22,0.913,1060607,1.0,-0.009857612267250793
2023-11-23,0.917,1004004,1.0,-0.02071973827699025
2023-11-24,0.906,612410,0.0,-0.008830022075055233
2023-11-27,0.9,531394,0.0,0.007777777777777883
2023-11-28,0.903,362559,0.0,-0.01218161683277963
2023-11-29,0.904,446592,0.0,0.005530973451327359
2023-11-30,0.898,545430,0.0,0.006681514476614803
2023-12-01,0.898,586729,0.0,-0.00111358574610243
2023-12-04,0.907,1063235,0.0,-0.02094818081587657
2023-12-05,0.892,795272,0.0,-0.005605381165919243
2023-12-06,0.909,957154,0.0,-0.04290429042904298
2023-12-07,0.904,788462,0.0,-0.03761061946902655
2023-12-08,0.897,551821,0.0,-0.024526198439241975
2023-12-11,0.888,636454,0.0,-0.029279279279279313
2023-12-12,0.887,386522,0.0,-0.03269447576099216
2023-12-13,0.87,566336,0.0,-0.01379310344827589
2023-12-14,0.87,639218,0.0,-0.0045977011494252595
2023-12-15,0.875,542899,0.0,0.010285714285714231
2023-12-18,0.862,483033,0.0,0.03248259860788871
2023-12-19,0.858,375481,0.0,0.034965034965035
2023-12-20,0.858,549819,0.0,0.03962703962703973
2023-12-21,0.866,635198,1.0,0.06004618937644346
2023-12-22,0.884,865686,0.0,0.040723981900452566
2023-12-25,0.89,492122,0.0,0.03370786516853941
2023-12-26,0.888,377974,-1.0,0.03828828828828823
2023-12-27,0.892,570841,0.0,0.02130044843049328
2023-12-28,0.918,953032,0.0,-0.013071895424836666
2023-12-29,0.92,810114,0.0,-0.02826086956521745
2024-01-02,0.92,736987,0.0,-0.016304347826086918
2024-01-03,0.922,790975,0.0,-0.02386117136659438
2024-01-04,0.911,575278,-1.0,0.005488474204171201
2024-01-05,0.906,817483,0.0,0.0055187637969094094
2024-01-08,0.894,550225,0.0,0.007829977628635243
2024-01-09,0.905,643538,0.0,-0.0044198895027623974
2024-01-10,0.9,550980,0.0,-0.03222222222222226
2024-01-11,0.916,788253,0.0,-0.04912663755458524
2024-01-12,0.911,741864,0.0,-0.04939626783754125
2024-01-15,0.901,721378,0.0,-0.08435072142064381
2024-01-16,0.901,794502,0.0,-0.07214206437291903
2024-01-17,0.871,699939,0.0,-0.027554535017221604
2024-01-18,0.871,895474,0.0,0.0011481056257176547
2024-01-19,0.866,794647,0.0,0.010392609699769073
2024-01-22,0.825,1092802,1.0,0.040000000000000036
2024-01-23,0.836,970906,0.0,0.0071770334928229484
2024-01-24,0.847,922422,0.0,-0.0365997638724912
2024-01-25,0.872,1033089,0.0,-0.06307339449541294
2024-01-26,0.875,639081,-1.0,-0.09028571428571419
2024-01-29,0.858,718476,0.0,-0.09673659673659674
2024-01-30,0.842,576237,-1.0,-0.029691211401425166
2024-01-31,0.816,737371,0.0,0.04289215686274517
2024-02-01,0.817,517365,0.0,0.05263157894736836
2024-02-02,0.796,1050294,1.0,0.0879396984924623
2024-02-05,0.775,869277,0.0,0.1238709677419354
2024-02-06,0.817,914185,0.0,0.07711138310893517
2024-02-07,0.851,1188423,0.0,0.04347826086956519
2024-02-08,0.86,866353,0.0,0.04418604651162794
2024-02-19,0.866,660369,-1.0,0.026558891454965483
2024-02-20,0.871,534874,-1.0,0.029850746268656803
2024-02-21,0.88,1003862,0.0,0.007954545454545547
2024-02-22,0.888,691269,0.0,0.024774774774774855
2024-02-23,0.898,568766,0.0,0.024498886414253906
2024-02-26,0.889,659731,0.0,0.04049493813273353
2024-02-27,0.897,561440,0.0,0.030100334448160515
2024-02-28,0.887,776918,0.0,0.04735062006764368
2024-02-29,0.91,927761,0.0,0.05274725274725256
2024-03-01,0.92,906294,0.0,0.04456521739130426
2024-03-04,0.925,710882,0.0,0.051891891891891806
2024-03-05,0.924,924559,0.0,0.031385281385281294
2024-03-06,0.929,577207,-1.0,0.03336921420882666
2024-03-07,0.958,3365812,0.0,0.01565762004175375
2024-03-08,0.961,1891100,0.0,0.048907388137356955
2024-03-11,0.973,1947841,0.0,0.038026721479959
2024-03-12,0.953,1505156,0.0,0.05246589716684147
2024-03-13,0.96,1570259,-1.0,0.043749999999999956
2024-03-14,0.973,1910458,0.0,0.033915724563206684
2024-03-15,1.008,3522317,0.0,-0.02777777777777779
2024-03-18,1.01,3209613,0.0,-0.023762376237623783
2024-03-19,1.003,2180174,0.0,-0.018943170488534333
2024-03-20,1.002,1526518,-1.0,-0.031936127744511045
2024-03-21,1.006,1868072,-1.0,-0.017892644135188873
2024-03-22,0.98,3148571,1.0,0.04285714285714293
2024-03-25,0.986,2311164,0.0,0.05679513184584173
2024-03-26,0.984,1848827,0.0,0.07012195121951215
2024-03-27,0.97,1220830,0.0,0.12268041237113403
2024-03-28,0.988,1703367,0.0,0.09919028340080982
2024-03-29,1.022,2711576,0.0,0.066536203522505
2024-04-01,1.042,2913708,0.0,0.052783109404990425
2024-04-02,1.053,2300785,0.0,0.03893637226970581
2024-04-03,1.089,4120930,0.0,0.01469237832874204
2024-04-08,1.086,5919135,0.0,0.016574585635359185
2024-04-09,1.09,4353849,0.0,-0.03211009174311941
2024-04-10,1.097,2856806,-1.0,-0.01731996353691878
2024-04-11,1.094,3526576,0.0,-0.000914076782449813
2024-04-12,1.105,2316687,-1.0,-0.017194570135746545
2024-04-15,1.104,2277918,-1.0,-0.03894927536231896
2024-04-16,1.055,3017477,0.0,-0.040758293838862536
2024-04-17,1.078,1997690,0.0,-0.051948051948051965
2024-04-18,1.093,2066119,0.0,-0.055809698078682524
2024-04-19,1.086,2196944,0.0,-0.023941068139963217
2024-04-22,1.061,1752760,0.0,-0.006597549481621057
2024-04-23,1.012,3361269,1.0,0.031620553359683834
2024-04-24,1.022,1821362,0.0,0.02935420743639927
2024-04-25,1.032,1753719,0.0,0.027131782945736482
2024-04-26,1.06,1634566,0.0,-0.007547169811320753
2024-04-29,1.054,1839459,0.0,0.022770398481973375
2024-04-30,1.044,1530273,0.0,0.04022988505747138
2024-05-06,1.052,1936487,0.0,0.019011406844106515
2024-05-07,1.06,1719927,0.0,0.017924528301886733
2024-05-08,1.052,1587962,0.0,0.014258555133079831
2024-05-09,1.078,2305313,0.0,-0.01576994434137302
2024-05-10,1.086,1963496,0.0,-0.009208103130755041
2024-05-13,1.072,1870669,0.0,0.041977611940298365
2024-05-14,1.079,1520211,0.0,0.002780352177942591
2024-05-15,1.067,2055667,0.0,0.004686035613870709
2024-05-16,1.061,1904405,0.0,-0.022620169651272448
2024-05-17,1.076,1789380,0.0,-0.036245353159851446
2024-05-20,1.117,4238313,0.0,-0.058191584601611446
2024-05-21,1.082,2982244,0.0,-0.02957486136783738
2024-05-22,1.072,2349531,0.0,0.004664179104477473
2024-05-23,1.037,2577443,0.0,0.0077145612343298975
2024-05-24,1.037,2074175,0.0,0.002892960462873795
2024-05-27,1.052,2335412,0.0,-0.03136882129277585
2024-05-28,1.05,2334685,0.0,-0.018095238095238164
2024-05-29,1.077,3977952,0.0,-0.06499535747446616
2024-05-30,1.045,2127309,0.0,-0.026794258373205815
2024-05-31,1.04,1156642,-1.0,-0.020192307692307843
2024-06-03,1.019,2148340,0.0,-0.02257114818449446
2024-06-04,1.031,1530752,0.0,-0.02521823472356932
2024-06-05,1.007,2091507,0.0,-0.01886792452830177
2024-06-06,1.017,2047301,0.0,-0.025565388397246758
2024-06-07,1.019,1826495,0.0,-0.04023552502453376
2024-06-11,0.996,1950651,0.0,-0.011044176706827336
2024-06-12,1.005,1065280,0.0,-0.015920398009950154
2024-06-13,0.988,1846573,0.0,-0.006072874493927127
2024-06-14,0.991,1036370,0.0,-0.014127144298688221
2024-06-17,0.978,1370064,0.0,-0.023517382413087984
2024-06-18,0.985,2761371,1.0,-0.029441624365482255
2024-06-19,0.989,1790019,0.0,-0.023255813953488413
2024-06-20,0.982,2126734,0.0,-0.03971486761710796
2024-06-21,0.977,1556487,0.0,-0.015353121801433
2024-06-24,0.955,1220757,0.0,0.03141361256544495
2024-06-25,0.956,1339785,0.0,0.01778242677824271
2024-06-26,0.966,1860058,0.0,0.007246376811594235
2024-06-27,0.943,1177421,0.0,0.024390243902439046
2024-06-28,0.962,1493100,0.0,0.031185031185031242
2024-07-01,0.985,1602251,0.0,-0.004060913705583813
2024-07-02,0.973,1064898,-1.0,0.029804727646454365
2024-07-03,0.973,1084165,0.0,0.014388489208633004
2024-07-04,0.966,1479078,0.0,0.06107660455486541
2024-07-05,0.992,1987527,0.0,0.014112903225806495
2024-07-08,0.981,1427813,0.0,0.03261977573904162
2024-07-09,1.002,1954310,0.0,0.019960079840319445
2024-07-10,0.987,1833539,0.0,0.008105369807497542
2024-07-11,1.025,2744563,0.0,-0.030243902439024306
2024-07-12,1.006,2432497,0.0,-0.02882703777335982
2024-07-15,1.013,1655659,-1.0,-0.047384007897334546
2024-07-16,1.022,1367568,-1.0,-0.10078277886497067
2024-07-17,0.995,2002973,0.0,-0.08442211055276383
2024-07-18,0.994,2014743,0.0,-0.10663983903420526
2024-07-19,0.977,1711976,0.0,-0.06857727737973385
2024-07-22,0.965,1226168,0.0,-0.059067357512953333
2024-07-23,0.919,2005425,0.0,-0.020674646354733373
2024-07-24,0.911,1453422,0.0,0.027442371020856227
2024-07-25,0.888,1580831,0.0,0.05067567567567566
2024-07-26,0.91,1927606,0.0,0.007692307692307665
2024-07-29,0.908,1050985,0.0,-0.01541850220264318
2024-07-30,0.9,1211388,0.0,-0.00666666666666671
2024-07-31,0.936,1696846,0.0,-0.04166666666666674
2024-08-01,0.933,1353683,0.0,-0.048231511254019366
2024-08-02,0.917,908604,-1.0,-0.026172300981461283
2024-08-05,0.894,1203965,0.0,-0.0011185682326622093
2024-08-06,0.894,956806,0.0,0.003355704697986628
