date,close,volume,v5_divergence,future_return_5d
2023-10-16,0.417,11347304,0.0,-0.05755395683453235
2023-10-17,0.415,11588350,0.0,-0.04819277108433728
2023-10-18,0.407,12118027,0.0,-0.04422604422604415
2023-10-19,0.403,11341539,0.0,-0.027295285359801524
2023-10-20,0.397,15339523,0.0,0.025188916876574208
2023-10-23,0.393,14132658,0.0,0.06870229007633588
2023-10-24,0.395,13261741,0.0,0.05569620253164542
2023-10-25,0.389,29520455,1.0,0.06426735218508983
2023-10-26,0.392,11866093,0.0,0.04591836734693877
2023-10-27,0.407,27052592,0.0,0.019656019656019597
2023-10-30,0.42,26383431,0.0,0.011904761904761862
2023-10-31,0.417,11972367,-1.0,0.016786570743405393
2023-11-01,0.414,11468828,-1.0,0.03140096618357502
2023-11-02,0.41,9275314,-1.0,0.029268292682926855
2023-11-03,0.415,11717739,0.0,0.014457831325301207
2023-11-06,0.425,16477717,0.0,-0.018823529411764683
2023-11-07,0.424,10401978,0.0,-0.009433962264150941
2023-11-08,0.427,15635011,0.0,-0.011709601873536313
2023-11-09,0.422,8930549,-1.0,-0.016587677725118488
2023-11-10,0.421,7003154,-1.0,-0.009501187648456089
2023-11-13,0.417,9557436,0.0,0.00959232613908867
2023-11-14,0.42,7490564,0.0,-0.0023809523809523725
2023-11-15,0.422,8699818,0.0,-0.018957345971563955
2023-11-16,0.415,9211639,0.0,0.0
2023-11-17,0.417,8936811,0.0,-0.00959232613908878
2023-11-20,0.421,9042693,0.0,-0.026128266033254133
2023-11-21,0.419,9136462,0.0,-0.004773269689737458
2023-11-22,0.414,8150575,0.0,-0.0024154589371980784
2023-11-23,0.415,8328386,0.0,-0.002409638554216831
2023-11-24,0.413,8000497,0.0,0.004842615012106588
2023-11-27,0.41,8066099,0.0,-0.019512195121951126
2023-11-28,0.417,10302524,1.0,-0.050359712230215736
2023-11-29,0.413,8579232,0.0,-0.03874092009685215
2023-11-30,0.414,8800103,0.0,-0.04347826086956508
2023-12-01,0.415,9380669,0.0,-0.036144578313252906
2023-12-04,0.402,15928720,1.0,0.0
2023-12-05,0.396,15455674,1.0,0.007575757575757569
2023-12-06,0.397,9610417,0.0,-0.007556675062972307
2023-12-07,0.396,9943029,0.0,-0.010101010101010055
2023-12-08,0.4,10939363,0.0,-0.02749999999999997
2023-12-11,0.402,9692851,0.0,-0.02985074626865669
2023-12-12,0.399,8738609,0.0,-0.03258145363408527
2023-12-13,0.394,10393554,0.0,-0.022842639593908642
2023-12-14,0.392,11218545,0.0,-0.017857142857142905
2023-12-15,0.389,14393148,1.0,-0.020565552699228773
2023-12-18,0.39,12454301,0.0,-0.015384615384615441
2023-12-19,0.386,11388009,0.0,-0.020725388601036232
2023-12-20,0.385,7694540,0.0,-0.012987012987012991
2023-12-21,0.385,12820626,0.0,0.01558441558441559
2023-12-22,0.381,12514140,0.0,0.026246719160105014
2023-12-25,0.384,6492188,0.0,0.005208333333333259
2023-12-26,0.378,9843876,0.0,0.015873015873015817
2023-12-27,0.38,8716864,0.0,0.0
2023-12-28,0.391,16248634,0.0,-0.04603580562659848
2023-12-29,0.391,10767765,0.0,-0.05882352941176472
2024-01-02,0.386,8782547,0.0,-0.04663212435233166
2024-01-03,0.384,7110760,-1.0,-0.03645833333333337
2024-01-04,0.38,10031065,0.0,-0.013157894736842146
2024-01-05,0.373,12537591,1.0,-0.008042895442359255
2024-01-08,0.368,9669061,0.0,0.0027173913043478937
2024-01-09,0.368,10234424,0.0,0.0027173913043478937
2024-01-10,0.37,9802620,0.0,-0.02972972972972976
2024-01-11,0.375,11274764,0.0,-0.034666666666666734
2024-01-12,0.37,7612587,0.0,-0.024324324324324298
2024-01-15,0.369,7080374,-1.0,-0.05962059620596216
2024-01-16,0.369,10962534,0.0,-0.04878048780487809
2024-01-17,0.359,10677830,0.0,-0.00835654596100277
2024-01-18,0.362,14182972,1.0,-0.0055248618784530246
2024-01-19,0.361,10308375,0.0,-0.04432132963988922
2024-01-22,0.347,15109466,1.0,-0.02881844380403442
2024-01-23,0.351,12251933,0.0,-0.05982905982905973
2024-01-24,0.356,12661050,0.0,-0.09550561797752799
2024-01-25,0.36,13826048,0.0,-0.09722222222222221
2024-01-26,0.345,20639224,1.0,-0.09275362318840574
2024-01-29,0.337,15616055,0.0,-0.06231454005934722
2024-01-30,0.33,11356331,0.0,0.027272727272727337
2024-01-31,0.322,14210629,0.0,0.09316770186335388
2024-02-01,0.325,12616534,0.0,0.07692307692307687
2024-02-02,0.313,17310174,1.0,0.10543130990415328
2024-02-05,0.316,19843928,1.0,0.10443037974683533
2024-02-06,0.339,20307291,0.0,0.041297935103244754
2024-02-07,0.352,18912399,0.0,-0.0028409090909090606
2024-02-08,0.35,13798792,-1.0,0.0
2024-02-19,0.346,13127986,-1.0,0.020231213872832443
2024-02-20,0.349,8820869,-1.0,0.02005730659025784
2024-02-21,0.353,13692539,0.0,-0.005665722379603388
2024-02-22,0.351,10992113,0.0,0.019943019943019946
2024-02-23,0.35,8497680,0.0,0.017142857142857126
2024-02-26,0.353,11204513,0.0,0.028328611898017053
2024-02-27,0.356,11795290,0.0,0.008426966292134797
2024-02-28,0.351,17421484,1.0,0.02279202279202286
2024-02-29,0.358,11845732,0.0,-0.03631284916201116
2024-03-01,0.356,10892774,0.0,-0.030898876404494402
2024-03-04,0.363,15536047,0.0,-0.019283746556473802
2024-03-05,0.359,10255927,-1.0,0.008356545961002881
2024-03-06,0.359,9393535,0.0,-0.0027855153203342198
2024-03-07,0.345,17731447,1.0,0.04057971014492767
2024-03-08,0.345,9702560,0.0,0.034782608695652195
2024-03-11,0.356,16158862,1.0,0.016853932584269593
2024-03-12,0.362,16082014,0.0,-0.011049723756906049
2024-03-13,0.358,8829855,0.0,-0.0027932960893854997
2024-03-14,0.359,13961221,0.0,-0.01671309192200554
2024-03-15,0.357,9641877,-1.0,-0.03081232492997199
2024-03-18,0.362,10605215,0.0,-0.05248618784530379
2024-03-19,0.358,7049680,0.0,-0.05027932960893844
2024-03-20,0.357,8732360,0.0,-0.05882352941176461
2024-03-21,0.353,8512576,0.0,-0.050991501416430496
2024-03-22,0.346,11146769,1.0,-0.03179190751445071
2024-03-25,0.343,8126570,0.0,-0.008746355685131157
2024-03-26,0.34,11264997,0.0,-0.0117647058823529
2024-03-27,0.336,10342395,0.0,-0.005952380952380931
2024-03-28,0.335,12630575,0.0,-0.032835820895522394
2024-03-29,0.335,7470812,0.0,-0.011940298507462699
2024-04-01,0.34,10347019,0.0,-0.044117647058823595
2024-04-02,0.336,8060407,0.0,-0.038690476190476275
2024-04-03,0.334,7249173,0.0,-0.041916167664670656
2024-04-08,0.324,12859132,1.0,-0.012345679012345734
