date,close,volume,v5_divergence,future_return_5d
2024-07-10,0.962,206379500,0.0,-0.023908523908523938
2024-07-11,0.972,44970300,0.0,-0.01851851851851849
2024-07-12,0.972,29393700,0.0,-0.048353909465020495
2024-07-15,0.974,21487700,0.0,-0.04312114989733051
2024-07-16,0.972,40419100,0.0,-0.043209876543209846
2024-07-17,0.939,151442400,1.0,-0.0021299254526090383
2024-07-18,0.954,72537700,0.0,-0.047169811320754595
2024-07-19,0.925,179283100,1.0,-0.027027027027027084
2024-07-22,0.932,91075800,0.0,-0.01716738197424894
2024-07-23,0.93,33127500,0.0,-0.03655913978494629
2024-07-24,0.937,53739300,0.0,-0.033084311632870844
2024-07-25,0.909,46122800,0.0,0.002200220022002153
2024-07-26,0.9,38218600,0.0,0.0022222222222221255
2024-07-29,0.916,36992100,0.0,-0.05458515283842802
2024-07-30,0.896,28178700,0.0,-0.0345982142857143
2024-07-31,0.906,40325400,0.0,-0.025386313465783683
2024-08-01,0.911,34307900,0.0,-0.028540065861690445
2024-08-02,0.902,34271400,0.0,-0.02106430155210648
2024-08-05,0.866,64185500,1.0,0.019630484988452768
2024-08-06,0.865,20013400,0.0,0.032369942196531776
2024-08-07,0.883,36633300,0.0,0.007927519818799578
2024-08-08,0.885,50020500,1.0,0.019209039548022666
2024-08-09,0.883,27719500,0.0,0.0328425821064553
2024-08-12,0.883,6187400,-1.0,0.033975084937712285
2024-08-13,0.893,14533500,-1.0,0.010078387458006821
2024-08-14,0.89,5875600,-1.0,0.014606741573033766
2024-08-15,0.902,44378100,0.0,0.003325942350332678
2024-08-16,0.912,30376000,0.0,-0.002192982456140302
2024-08-19,0.913,13268600,-1.0,0.0032858707557503752
2024-08-20,0.902,25539000,0.0,0.0354767184035476
2024-08-21,0.903,18463600,-1.0,0.02436323366555926
2024-08-22,0.905,22206900,0.0,0.008839779005524795
2024-08-23,0.91,77613100,1.0,0.007692307692307665
2024-08-26,0.916,122035600,0.0,-0.0065502183406113135
2024-08-27,0.934,72449500,0.0,-0.03854389721627416
2024-08-28,0.925,27812600,-1.0,-0.05297297297297299
