date,close,volume,v5_divergence,future_return_5d
2023-10-16,0.815,13099665,0.0,-0.036809815950920144
2023-10-17,0.824,10531728,0.0,-0.029126213592232886
2023-10-18,0.812,11646190,0.0,-0.008620689655172376
2023-10-19,0.822,17612530,0.0,-0.025547445255474366
2023-10-20,0.806,13062946,0.0,0.013647642679900596
2023-10-23,0.785,13047508,0.0,0.0878980891719745
2023-10-24,0.8,15167258,0.0,0.0674999999999999
2023-10-25,0.805,11435564,0.0,0.05465838509316767
2023-10-26,0.801,11097495,0.0,0.046192259675405634
2023-10-27,0.817,15656114,0.0,0.05263157894736836
2023-10-30,0.854,26472938,0.0,0.02810304449648715
2023-10-31,0.854,12024630,-1.0,0.030444964871194413
2023-11-01,0.849,9751639,-1.0,0.03886925795053009
2023-11-02,0.838,11190920,-1.0,0.039379474940334225
2023-11-03,0.86,16104627,0.0,0.010465116279069875
2023-11-06,0.878,16702234,0.0,-0.006833712984054663
2023-11-07,0.88,11191701,0.0,0.001136363636363713
2023-11-08,0.882,16551765,0.0,-0.0045351473922902175
2023-11-09,0.871,11463425,-1.0,-0.006888633754305373
2023-11-10,0.869,12475480,0.0,-0.0011507479861909697
2023-11-13,0.872,11918399,0.0,-0.008027522935779796
2023-11-14,0.881,13111490,0.0,-0.03178206583427923
2023-11-15,0.878,11873550,0.0,-0.04214123006833714
2023-11-16,0.865,11506479,0.0,-0.01965317919075149
2023-11-17,0.868,9204120,0.0,-0.03917050691244239
2023-11-20,0.865,11749183,0.0,-0.020809248554913284
2023-11-21,0.853,12238818,0.0,-0.007033997655334079
2023-11-22,0.841,11242793,0.0,0.007134363852556502
2023-11-23,0.848,11199669,0.0,-0.004716981132075526
2023-11-24,0.834,10884775,0.0,0.01558752997601931
2023-11-27,0.847,12358491,0.0,-0.008264462809917328
2023-11-28,0.847,8371719,0.0,-0.037780401416765086
2023-11-29,0.847,11540487,0.0,-0.038961038961038974
2023-11-30,0.844,8912560,0.0,-0.04502369668246442
2023-12-01,0.847,9368502,0.0,-0.03541912632821731
2023-12-04,0.84,7388287,0.0,-0.00952380952380949
2023-12-05,0.815,11455020,0.0,0.020858895705521574
2023-12-06,0.814,8393270,0.0,0.01228501228501222
2023-12-07,0.806,9247103,0.0,0.018610421836228186
2023-12-08,0.817,9959165,0.0,-0.003671970624234966
2023-12-11,0.832,11572032,0.0,-0.038461538461538325
2023-12-12,0.832,8110517,0.0,-0.028846153846153744
2023-12-13,0.824,7143537,-1.0,-0.029126213592232886
2023-12-14,0.821,8215454,0.0,-0.01948842874543233
2023-12-15,0.814,9354250,0.0,-0.023341523341523174
2023-12-18,0.8,9901728,0.0,-0.012499999999999956
2023-12-19,0.808,9472464,0.0,-0.04579207920792083
2023-12-20,0.8,7724557,0.0,-0.022499999999999964
2023-12-21,0.805,10224880,0.0,-0.007453416149068359
2023-12-22,0.795,10782345,0.0,0.01132075471698113
2023-12-25,0.79,6641149,0.0,0.0
2023-12-26,0.771,12392403,1.0,0.006485084306095956
2023-12-27,0.782,11644223,0.0,-0.023017902813299296
2023-12-28,0.799,12136549,0.0,-0.06257822277847314
2023-12-29,0.804,9950921,0.0,-0.09950248756218916
2024-01-02,0.79,9583771,0.0,-0.08227848101265833
2024-01-03,0.776,13507902,0.0,-0.07603092783505161
2024-01-04,0.764,12128476,0.0,-0.048429319371727786
2024-01-05,0.749,12511926,0.0,-0.04806408544726304
2024-01-08,0.724,14075485,0.0,-0.006906077348066253
2024-01-09,0.725,12296543,0.0,-0.011034482758620734
2024-01-10,0.717,11607923,0.0,-0.029288702928870314
2024-01-11,0.727,12667145,0.0,-0.022008253094910613
2024-01-12,0.713,10281605,0.0,-0.008415147265077194
2024-01-15,0.719,12844930,0.0,-0.05841446453407495
2024-01-16,0.717,11570212,0.0,-0.0460251046025103
2024-01-17,0.696,11255060,0.0,-0.02011494252873547
2024-01-18,0.711,16994541,1.0,-0.01828410689170179
2024-01-19,0.707,10323039,0.0,-0.04526166902404516
2024-01-22,0.677,12402774,0.0,-0.03249630723781394
2024-01-23,0.684,16427765,1.0,-0.08187134502923987
2024-01-24,0.682,17082419,0.0,-0.10410557184750746
2024-01-25,0.698,16758957,0.0,-0.1146131805157593
2024-01-26,0.675,16660058,0.0,-0.12296296296296305
2024-01-29,0.655,13543241,0.0,-0.11755725190839705
2024-01-30,0.628,15521636,0.0,-0.009554140127388533
2024-01-31,0.611,15075218,0.0,0.042553191489361764
2024-02-01,0.618,16248186,0.0,0.07443365695792892
2024-02-02,0.592,19782358,1.0,0.1385135135135136
2024-02-05,0.578,20290089,0.0,0.1574394463667821
2024-02-06,0.622,18179379,0.0,0.08038585209003224
2024-02-07,0.637,13476430,-1.0,0.07378335949764536
2024-02-08,0.664,13787427,0.0,0.036144578313252795
2024-02-19,0.674,11301692,-1.0,0.028189910979228294
2024-02-20,0.669,8746171,-1.0,0.0852017937219729
2024-02-21,0.672,12326718,0.0,0.025297619047618847
2024-02-22,0.684,9345339,0.0,0.07602339181286544
2024-02-23,0.688,8402346,0.0,0.08284883720930236
2024-02-26,0.693,8829614,0.0,0.08080808080808088
2024-02-27,0.726,14846916,0.0,0.026170798898071723
2024-02-28,0.689,17250421,0.0,0.06531204644412192
2024-02-29,0.736,22655958,0.0,-0.02309782608695654
2024-03-01,0.745,16028405,0.0,-0.00939597315436247
2024-03-04,0.749,12398327,-1.0,-0.004005340453938633
2024-03-05,0.745,10117350,-1.0,0.006711409395973256
2024-03-06,0.734,10411703,-1.0,0.021798365122615904
2024-03-07,0.719,11930060,0.0,0.026425591098748313
2024-03-08,0.738,12283009,0.0,0.004065040650406582
2024-03-11,0.746,9666503,0.0,0.022788203753351333
2024-03-12,0.75,10596084,0.0,0.0040000000000000036
2024-03-13,0.75,10070913,0.0,0.006666666666666599
2024-03-14,0.738,10307123,0.0,0.02168021680216814
2024-03-15,0.741,8146025,0.0,0.006747638326585648
2024-03-18,0.763,12214230,0.0,-0.04849279161205766
2024-03-19,0.753,7985273,0.0,-0.049136786188579085
2024-03-20,0.755,7361657,-1.0,-0.08609271523178819
2024-03-21,0.754,10236761,0.0,-0.0663129973474802
2024-03-22,0.746,11271328,0.0,-0.05495978552278824
2024-03-25,0.726,10377137,0.0,-0.016528925619834767
2024-03-26,0.716,12965131,1.0,-0.018156424581005637
2024-03-27,0.69,12431876,0.0,0.011594202898550732
2024-03-28,0.704,12224056,0.0,-0.03693181818181801
2024-03-29,0.705,8523714,0.0,-0.028368794326240954
2024-04-01,0.714,8564157,0.0,-0.06862745098039202
2024-04-02,0.703,8230022,0.0,-0.05547652916073953
2024-04-03,0.698,9823913,0.0,-0.04154727793696267
2024-04-08,0.678,9137311,0.0,-0.002949852507374673
2024-04-09,0.685,7726489,0.0,-0.0481751824817519
2024-04-10,0.665,9346512,0.0,0.024060150375939893
2024-04-11,0.664,9365374,0.0,0.016566265060240948
2024-04-12,0.669,9810815,0.0,-0.022421524663677195
2024-04-15,0.676,11885108,1.0,-0.028106508875739622
2024-04-16,0.652,10708822,0.0,0.004601226993865115
2024-04-17,0.681,14187680,0.0,-0.017621145374449365
2024-04-18,0.675,9630393,0.0,-0.00592592592592589
2024-04-19,0.654,12568883,0.0,0.05351681957186538
2024-04-22,0.657,9300235,0.0,0.0852359208523592
2024-04-23,0.655,7686842,-1.0,0.07480916030534335
2024-04-24,0.669,9823677,0.0,0.06278026905829592
2024-04-25,0.671,8607610,0.0,0.05365126676602072
2024-04-26,0.689,11479631,0.0,0.00870827285921627
2024-04-29,0.713,12610217,0.0,-0.0014025245441795509
2024-04-30,0.704,8811233,0.0,-0.009943181818181879
2024-05-06,0.711,10832186,0.0,-0.033755274261603296
2024-05-07,0.707,8467188,0.0,-0.026874115983026914
2024-05-08,0.695,8324726,0.0,-0.02446043165467615
