date,close,volume,v5_divergence,future_return_5d
2023-10-16,0.309,457285,0.0,-0.07766990291262144
2023-10-17,0.308,504603,0.0,-0.06818181818181823
2023-10-18,0.301,643558,0.0,-0.04983388704318936
2023-10-19,0.298,590464,0.0,-0.030201342281879207
2023-10-20,0.289,700298,0.0,0.01384083044982698
2023-10-23,0.285,1081440,1.0,0.06666666666666665
2023-10-24,0.287,608652,0.0,0.04878048780487809
2023-10-25,0.286,644270,0.0,0.04195804195804209
2023-10-26,0.289,467222,0.0,0.02076124567474058
2023-10-27,0.293,563649,0.0,0.027303754266211566
2023-10-30,0.304,808026,0.0,0.016447368421052655
2023-10-31,0.301,548699,0.0,0.036544850498339
2023-11-01,0.298,429400,-1.0,0.046979865771812124
2023-11-02,0.295,378203,-1.0,0.05084745762711873
2023-11-03,0.301,526794,0.0,0.029900332225913706
2023-11-06,0.309,881700,0.0,0.012944983818770295
2023-11-07,0.312,657135,0.0,0.009615384615384581
2023-11-08,0.312,789667,0.0,0.012820512820512775
2023-11-09,0.31,503825,-1.0,0.003225806451612856
2023-11-10,0.31,489462,-1.0,0.016129032258064502
2023-11-13,0.313,692611,0.0,-0.0031948881789137795
2023-11-14,0.315,534982,0.0,-0.022222222222222254
2023-11-15,0.316,492787,0.0,-0.044303797468354444
2023-11-16,0.311,453264,0.0,-0.012861736334405127
2023-11-17,0.315,477085,0.0,-0.04444444444444451
2023-11-20,0.312,489993,0.0,-0.03525641025641024
2023-11-21,0.308,535114,0.0,-0.019480519480519543
2023-11-22,0.302,494298,0.0,-0.0033112582781457123
2023-11-23,0.307,523042,0.0,-0.0228013029315961
2023-11-24,0.301,664391,1.0,0.009966777408637828
2023-11-27,0.301,396493,0.0,0.0
2023-11-28,0.302,359559,0.0,-0.026490066225165587
2023-11-29,0.301,394538,0.0,-0.023255813953488413
2023-11-30,0.3,462327,0.0,-0.01666666666666672
2023-12-01,0.304,653271,0.0,0.006578947368421018
2023-12-04,0.301,508295,0.0,0.029900332225913706
2023-12-05,0.294,730762,1.0,0.054421768707483054
2023-12-06,0.294,541695,0.0,0.04761904761904767
2023-12-07,0.295,576042,0.0,0.03728813559322042
2023-12-08,0.306,1688279,0.0,-0.006535947712418277
2023-12-11,0.31,690390,0.0,-0.029032258064516148
2023-12-12,0.31,419569,-1.0,-0.022580645161290325
