date,close,volume,v5_divergence,future_return_5d
2021-06-07,1.122,5180595,0.0,-0.0089126559714795
2021-06-08,1.138,6502569,0.0,-0.035149384885764356
2021-06-09,1.145,6187058,0.0,-0.029694323144104806
2021-06-10,1.149,5422636,0.0,-0.013054830287206332
2021-06-11,1.108,9598814,0.0,0.06498194945848357
2021-06-15,1.112,4895177,0.0,0.05485611510791366
2021-06-16,1.098,4927292,0.0,0.06557377049180313
2021-06-17,1.111,4348731,0.0,0.036903690369036735
2021-06-18,1.134,7567391,1.0,0.01940035273368612
2021-06-21,1.18,11438254,0.0,-0.016949152542372947
2021-06-22,1.173,6946792,0.0,-0.03239556692242118
2021-06-23,1.17,6195712,0.0,-0.015384615384615441
2021-06-24,1.152,7365899,0.0,-0.04079861111111105
2021-06-25,1.156,7849514,0.0,-0.07871972318339093
2021-06-28,1.16,6854852,0.0,-0.0775862068965516
2021-06-29,1.135,7153509,0.0,-0.04933920704845818
2021-06-30,1.152,5792420,0.0,-0.03906249999999989
2021-07-01,1.105,12437355,1.0,0.04253393665158356
2021-07-02,1.065,8902934,0.0,0.07323943661971843
2021-07-05,1.07,4763941,0.0,0.08411214953271018
2021-07-06,1.079,4974685,0.0,0.06858202038924932
2021-07-07,1.107,6947623,0.0,0.02168021680216814
2021-07-08,1.152,12814117,0.0,-0.01909722222222221
2021-07-09,1.143,6311555,0.0,0.03149606299212593
2021-07-12,1.16,7864021,0.0,0.007758620689655382
2021-07-13,1.153,5933446,-1.0,0.03209019947961833
2021-07-14,1.131,5528723,-1.0,0.06896551724137945
2021-07-15,1.13,5288399,0.0,0.06725663716814156
2021-07-16,1.179,15379668,0.0,0.046649703138252674
2021-07-19,1.169,7782313,0.0,0.06330196749358441
2021-07-20,1.19,7932659,0.0,0.0235294117647058
2021-07-21,1.209,11181742,0.0,-0.042183622828784295
2021-07-22,1.206,6928204,-1.0,0.0016583747927032544
2021-07-23,1.234,12389762,0.0,-0.02269043760129663
2021-07-26,1.243,18574550,0.0,0.022526146419951543
2021-07-27,1.218,15323069,0.0,0.027093596059113212
2021-07-28,1.158,12587400,0.0,0.11053540587219346
2021-07-29,1.208,11452784,0.0,0.10182119205298013
2021-07-30,1.206,11410897,0.0,0.11276948590381441
2021-08-02,1.271,12830579,0.0,0.04878048780487809
2021-08-03,1.251,9260190,0.0,0.10711430855315762
2021-08-04,1.286,11947968,0.0,0.07231726283048201
2021-08-05,1.331,17415000,0.0,0.0067618332081142984
2021-08-06,1.342,11708680,0.0,-0.005216095380029873
2021-08-09,1.333,8431792,-1.0,-0.01800450112528129
