date,close,volume,v5_divergence,future_return_5d
2023-10-16,3.413,11389806,0.0,-0.043656607090536204
2023-10-17,3.425,8880603,0.0,-0.045547445255474384
2023-10-18,3.397,8102706,0.0,-0.03179275831616124
2023-10-19,3.32,16903688,0.0,-0.005421686746987842
2023-10-20,3.302,17404462,0.0,0.016353725015142206
2023-10-23,3.264,27102417,1.0,0.03308823529411775
2023-10-24,3.269,15350130,0.0,0.02906087488528586
2023-10-25,3.289,13833516,0.0,0.022195196108239612
2023-10-26,3.302,11436095,0.0,0.01302241066020593
2023-10-27,3.356,16476624,0.0,0.005065554231227676
2023-10-30,3.372,9614014,-1.0,0.014531435349940613
2023-10-31,3.364,8396600,-1.0,0.013674197384066611
2023-11-01,3.362,8119834,-1.0,0.011005353955978459
2023-11-02,3.345,10753816,0.0,0.01704035874439458
2023-11-03,3.373,10578227,0.0,0.0005929439667951009
2023-11-06,3.421,11766496,0.0,-0.014907921660333168
2023-11-07,3.41,6575291,-1.0,-0.011730205278592365
2023-11-08,3.399,11353212,0.0,-0.0011768167107972793
2023-11-09,3.402,8185694,0.0,-0.012639623750734907
2023-11-10,3.375,7841768,0.0,-0.00622222222222224
2023-11-13,3.37,6744633,0.0,-0.0014836795252225476
2023-11-14,3.37,7533172,0.0,0.0
2023-11-15,3.395,9940631,1.0,-0.018851251840942607
2023-11-16,3.359,8815567,0.0,-0.002679368859779707
2023-11-17,3.354,11984509,1.0,-0.008646392367322564
2023-11-20,3.365,8584304,0.0,-0.019019316493313565
2023-11-21,3.37,9316055,0.0,-0.01928783382789312
2023-11-22,3.331,7622027,0.0,-0.015911137796457475
2023-11-23,3.35,7749718,0.0,-0.020298507462686577
2023-11-24,3.325,7434533,0.0,-0.017142857142857237
2023-11-27,3.301,7762956,0.0,-0.017267494698576136
2023-11-28,3.305,7274837,0.0,-0.03842662632375193
2023-11-29,3.278,7590570,0.0,-0.028981086028065928
2023-11-30,3.282,6678101,0.0,-0.03290676416819016
2023-12-01,3.268,8604681,0.0,-0.026621787025703725
2023-12-04,3.244,6925230,0.0,-0.012022194821208476
2023-12-05,3.178,10087896,1.0,0.011013215859030812
2023-12-06,3.183,10019449,0.0,-0.00879673264216152
2023-12-07,3.174,9345058,0.0,-0.011027095148078203
2023-12-08,3.181,7091986,0.0,-0.015403961018547574
2023-12-11,3.205,9982478,0.0,-0.027145085803432223
2023-12-12,3.213,6407242,-1.0,-0.028944911297852483
2023-12-13,3.155,7088152,0.0,-0.02091917591125192
2023-12-14,3.139,7415331,0.0,-0.006052883083784599
2023-12-15,3.132,8999768,0.0,-0.0019157088122606636
2023-12-18,3.118,8473038,0.0,0.005452212957023805
2023-12-19,3.12,10985366,1.0,-0.0016025641025640969
2023-12-20,3.089,10347176,0.0,0.011654257041113558
2023-12-21,3.12,15924481,1.0,0.028525641025640924
2023-12-22,3.126,20765265,1.0,0.029750479846449185
2023-12-25,3.135,10041465,-1.0,0.0121212121212122
2023-12-26,3.115,7771693,0.0,0.015409309791332149
2023-12-27,3.125,8361725,-1.0,0.0025599999999998957
2023-12-28,3.209,23832992,0.0,-0.02898099096291684
2023-12-29,3.219,25188735,0.0,-0.04659832246039142
2024-01-02,3.173,9429306,-1.0,-0.030255278915852557
2024-01-03,3.163,10617503,-1.0,-0.03224786595004736
2024-01-04,3.133,16661525,0.0,-0.016916693265240923
2024-01-05,3.116,16996697,0.0,-0.015083440308087392
2024-01-08,3.069,17304244,1.0,-0.0013033561420657813
2024-01-09,3.077,11312178,0.0,0.003249918752031178
2024-01-10,3.061,9582541,0.0,-0.016007840574975507
2024-01-11,3.08,12662372,0.0,-0.007467532467532512
2024-01-12,3.069,8413273,0.0,-0.001629195177582199
2024-01-15,3.065,9055706,0.0,-0.022838499184339223
2024-01-16,3.087,17689524,0.0,-0.02267573696145131
2024-01-17,3.012,12862152,0.0,0.01859229747675961
2024-01-18,3.057,47543511,1.0,0.021916912005234046
2024-01-19,3.064,36944521,1.0,0.017624020887728298
2024-01-22,2.995,46470565,1.0,0.031051752921535947
2024-01-23,3.017,13924804,0.0,0.004971826317534012
2024-01-24,3.068,22789369,-1.0,-0.018578878748370276
2024-01-25,3.124,16487014,-1.0,-0.03745198463508326
2024-01-26,3.118,21833051,0.0,-0.04522129570237332
2024-01-29,3.088,10113930,-1.0,-0.02946891191709855
2024-01-30,3.032,18892623,0.0,0.02242744063324542
2024-01-31,3.011,19090997,0.0,0.039189637994021975
2024-02-01,3.007,18909976,0.0,0.047888260724974874
2024-02-02,2.977,25386942,1.0,0.06751763520322474
2024-02-05,2.997,26601787,1.0,0.06439773106439772
2024-02-06,3.1,20089182,0.0,0.04451612903225799
2024-02-07,3.129,34658147,0.0,0.043144774688398835
2024-02-08,3.151,23942620,0.0,0.03681370993335453
2024-02-19,3.178,14861876,-1.0,0.016991818753933297
2024-02-20,3.19,9801668,-1.0,0.02601880877742957
2024-02-21,3.238,16009581,0.0,-0.00030883261272385276
2024-02-22,3.264,9446351,-1.0,0.008578431372548989
2024-02-23,3.267,10908774,0.0,0.01591674318947045
2024-02-26,3.232,11172368,0.0,0.025990099009900902
2024-02-27,3.273,10468849,0.0,0.021998166819431786
2024-02-28,3.237,28549979,1.0,0.029039233858510816
2024-02-29,3.292,14835850,0.0,0.0060753341433779084
2024-03-01,3.319,12256393,-1.0,0.0009038867128654537
2024-03-04,3.316,10146550,-1.0,0.01628468033775632
2024-03-05,3.345,27991019,0.0,0.008968609865470878
2024-03-06,3.331,12995274,0.0,0.006904833383368336
2024-03-07,3.312,10589480,-1.0,0.00875603864734309
2024-03-08,3.322,8621877,-1.0,0.008428657435279874
2024-03-11,3.37,11207615,-1.0,0.003264094955489627
2024-03-12,3.375,11058396,0.0,-0.005037037037037062
2024-03-13,3.354,6858706,-1.0,0.0020870602265952165
2024-03-14,3.341,7018811,-1.0,0.005387608500448948
2024-03-15,3.35,8490238,0.0,-0.006567164179104523
2024-03-18,3.381,7873329,0.0,-0.02129547471162363
2024-03-19,3.358,6548752,0.0,-0.011316259678380014
2024-03-20,3.361,5379620,-1.0,-0.02350490925319848
2024-03-21,3.359,6197332,0.0,-0.01786245906519801
2024-03-22,3.328,14506378,1.0,-0.00390625
2024-03-25,3.309,6305427,0.0,0.01934119069205198
2024-03-26,3.32,8791033,0.0,0.012349397590361466
2024-03-27,3.282,8746475,0.0,0.01980499695307736
2024-03-28,3.299,10319251,0.0,0.005759321006365559
2024-03-29,3.315,6511959,0.0,-0.0009049773755656076
2024-04-01,3.373,10932625,0.0,-0.025793062555588553
2024-04-02,3.361,5831914,-1.0,-0.023207378756322616
2024-04-03,3.347,5983464,-1.0,-0.027487302061547703
2024-04-08,3.318,7099487,0.0,0.003013863773357439
2024-04-09,3.312,5345371,0.0,-0.004830917874396157
2024-04-10,3.286,6816711,0.0,0.01704199634814363
2024-04-11,3.283,5391159,0.0,0.019798964361864124
2024-04-12,3.255,7405129,0.0,0.019969278033794113
2024-04-15,3.328,10999537,0.0,-0.004507211538461453
2024-04-16,3.296,9132298,0.0,-0.0024271844660194164
2024-04-17,3.342,9964664,0.0,-0.011968880909634994
2024-04-18,3.348,9302193,0.0,-0.010752688172043001
2024-04-19,3.32,6442757,-1.0,0.012650602409638667
2024-04-22,3.313,7251824,0.0,0.027769393299124534
2024-04-23,3.288,9428474,0.0,0.030109489051094895
2024-04-24,3.302,5942319,0.0,0.04088431253785574
2024-04-25,3.312,6647552,0.0,0.03834541062801944
2024-04-26,3.362,13743140,0.0,0.01427721594289122
2024-04-29,3.405,15303224,0.0,0.011747430249632984
2024-04-30,3.387,8231090,0.0,0.017714791851195733
2024-05-06,3.437,13090611,0.0,0.0020366598778005507
2024-05-07,3.439,6860184,-1.0,-0.00029078220412903644
2024-05-08,3.41,6387759,-1.0,0.0005865102639295294
2024-05-09,3.445,6502023,-1.0,-0.006095791001451301
2024-05-10,3.447,8650954,0.0,0.005221932114882533
2024-05-13,3.444,7411594,0.0,0.008420441347270602
2024-05-14,3.438,5876668,0.0,0.006689936009307562
2024-05-15,3.412,8559463,0.0,0.01670574443141848
2024-05-16,3.424,10511975,1.0,0.002336448598130758
2024-05-17,3.465,9320469,0.0,-0.02135642135642135
2024-05-20,3.473,9365359,0.0,-0.014972646127267453
2024-05-21,3.461,4969839,-1.0,-0.01820283155157465
2024-05-22,3.469,6766846,0.0,-0.020178725857595836
2024-05-23,3.432,6988061,0.0,-0.013694638694638717
2024-05-24,3.391,8412742,0.0,-0.005897965202005362
2024-05-27,3.421,6696225,0.0,-0.013154048523823403
2024-05-28,3.398,5317532,0.0,0.0008828722778104758
2024-05-29,3.399,6152451,0.0,-0.003236245954692629
2024-05-30,3.385,7779253,0.0,0.0008862629246677578
2024-05-31,3.371,7232183,0.0,-0.001779887273805958
2024-06-03,3.376,7075116,0.0,-0.010663507109004766
2024-06-04,3.401,6817379,0.0,-0.0191120258747427
2024-06-05,3.388,5839394,0.0,-0.019185360094451043
2024-06-06,3.388,10266993,0.0,-0.013282172373081491
2024-06-07,3.365,10281271,1.0,-0.009509658246656727
2024-06-11,3.34,8799170,0.0,0.0011976047904191933
2024-06-12,3.336,5698353,0.0,-0.0005995203836929308
2024-06-13,3.323,5488037,0.0,-0.0036111947035810665
2024-06-14,3.343,6741040,0.0,-0.011367035596769326
2024-06-17,3.333,3930172,0.0,-0.013501350135013634
2024-06-18,3.344,5490352,0.0,-0.023026315789473673
2024-06-19,3.334,5308595,0.0,-0.013797240551889689
2024-06-20,3.311,5546558,0.0,-0.012684989429175397
2024-06-21,3.305,19658677,1.0,-0.008774583963691462
2024-06-24,3.288,20875455,1.0,0.0006082725060827521
2024-06-25,3.267,17384585,1.0,0.005509641873278293
2024-06-26,3.288,10454895,0.0,-0.0027372262773722733
2024-06-27,3.269,14337049,0.0,-0.0015295197308046182
2024-06-28,3.276,12755434,0.0,-0.00885225885225882
2024-07-01,3.29,8536040,-1.0,-0.02036474164133739
2024-07-02,3.285,5992049,-1.0,-0.007610350076103556
2024-07-03,3.279,7914240,0.0,-0.008234217749313877
2024-07-04,3.264,15599237,1.0,0.01041666666666674
2024-07-05,3.247,16363845,1.0,0.018786572220511166
