date,close,v9_ad_osc,future_return_5d
2023-10-16,0.417,,-0.05755395683453235
2023-10-17,0.415,,-0.04819277108433728
2023-10-18,0.407,,-0.04422604422604415
2023-10-19,0.403,,-0.027295285359801524
2023-10-20,0.397,,0.025188916876574208
2023-10-23,0.393,,0.06870229007633588
2023-10-24,0.395,,0.05569620253164542
2023-10-25,0.389,,0.06426735218508983
2023-10-26,0.392,,0.04591836734693877
2023-10-27,0.407,,0.019656019656019597
2023-10-30,0.42,,0.011904761904761862
2023-10-31,0.417,,0.016786570743405393
2023-11-01,0.414,,0.03140096618357502
2023-11-02,0.41,,0.029268292682926855
2023-11-03,0.415,,0.014457831325301207
2023-11-06,0.425,,-0.018823529411764683
2023-11-07,0.424,,-0.009433962264150941
2023-11-08,0.427,,-0.011709601873536313
2023-11-09,0.422,,-0.016587677725118488
2023-11-10,0.421,,-0.009501187648456089
2023-11-13,0.417,,0.00959232613908867
2023-11-14,0.42,,-0.0023809523809523725
2023-11-15,0.422,,-0.018957345971563955
2023-11-16,0.415,,0.0
2023-11-17,0.417,,-0.00959232613908878
2023-11-20,0.421,,-0.026128266033254133
2023-11-21,0.419,,-0.004773269689737458
2023-11-22,0.414,,-0.0024154589371980784
2023-11-23,0.415,,-0.002409638554216831
2023-11-24,0.413,,0.004842615012106588
2023-11-27,0.41,,-0.019512195121951126
2023-11-28,0.417,,-0.050359712230215736
2023-11-29,0.413,,-0.03874092009685215
2023-11-30,0.414,,-0.04347826086956508
2023-12-01,0.415,,-0.036144578313252906
2023-12-04,0.402,,0.0
2023-12-05,0.396,,0.007575757575757569
2023-12-06,0.397,,-0.007556675062972307
2023-12-07,0.396,,-0.010101010101010055
2023-12-08,0.4,-7424451.345333699,-0.02749999999999997
2023-12-11,0.402,-7641048.838130411,-0.02985074626865669
2023-12-12,0.399,-7930073.518427137,-0.03258145363408527
2023-12-13,0.394,-8405280.840390515,-0.022842639593908642
2023-12-14,0.392,-8808167.672353908,-0.017857142857142905
2023-12-15,0.389,-10093468.12098395,-0.020565552699228773
2023-12-18,0.39,-11853143.22675686,-0.015384615384615441
2023-12-19,0.386,-13070845.195386913,-0.020725388601036232
2023-12-20,0.385,-14595341.135337308,-0.012987012987012991
2023-12-21,0.385,-16009313.657430552,0.01558441558441559
2023-12-22,0.381,-16850788.42952382,0.026246719160105014
2023-12-25,0.384,-16775759.858492069,0.005208333333333259
2023-12-26,0.378,-17348882.53388889,0.015873015873015817
2023-12-27,0.38,-17537135.704841264,0.0
2023-12-28,0.391,-17551055.87579366,-0.04603580562659848
2023-12-29,0.391,-17835815.945555553,-0.05882352941176472
2024-01-02,0.386,-17205064.672261916,-0.04663212435233166
2024-01-03,0.384,-16084525.633412696,-0.03645833333333337
2024-01-04,0.38,-14935502.381071426,-0.013157894736842146
2024-01-05,0.373,-14419246.49539683,-0.008042895442359255
2024-01-08,0.368,-14472898.024722219,0.0027173913043478937
2024-01-09,0.368,-15253269.417936519,0.0027173913043478937
2024-01-10,0.37,-15972374.436150804,-0.02972972972972976
2024-01-11,0.375,-16369223.578174606,-0.034666666666666734
2024-01-12,0.37,-16750401.620198406,-0.024324324324324298
2024-01-15,0.369,-16624191.837222233,-0.05962059620596216
2024-01-16,0.369,-16140745.857817464,-0.04878048780487809
2024-01-17,0.359,-15985387.938412696,-0.00835654596100277
2024-01-18,0.362,-15428985.089029565,-0.0055248618784530246
2024-01-19,0.361,-15136780.13964647,-0.04432132963988922
2024-01-22,0.347,-14877964.214013353,-0.02881844380403442
2024-01-23,0.351,-14858330.832130209,-0.05982905982905973
2024-01-24,0.356,-13913041.100247115,-0.09550561797752799
2024-01-25,0.36,-13095723.528364003,-0.09722222222222221
2024-01-26,0.345,-13452024.076480895,-0.09275362318840574
2024-01-29,0.337,-13982319.766264439,-0.06231454005934722
2024-01-30,0.33,-14975178.05604799,0.027272727272727337
2024-01-31,0.322,-16426368.459720433,0.09316770186335388
2024-02-01,0.325,-17716023.423674256,0.07692307692307687
2024-02-02,0.313,-18566954.674946934,0.10543130990415328
2024-02-05,0.316,-18619356.022523955,0.10443037974683533
2024-02-06,0.339,-17634455.52565652,0.041297935103244754
2024-02-07,0.352,-16299277.80378908,-0.0028409090909090606
2024-02-08,0.35,-15608907.934302583,0.0
2024-02-19,0.346,-14865446.973149464,0.020231213872832443
2024-02-20,0.349,-14055668.751282021,0.02005730659025784
2024-02-21,0.353,-13558414.183535486,-0.005665722379603388
2024-02-22,0.351,-12690986.460788935,0.019943019943019946
2024-02-23,0.35,-12489525.162284806,0.017142857142857126
2024-02-26,0.353,-11840850.41655846,0.028328611898017053
2024-02-27,0.356,-10518543.84583211,0.008426966292134797
2024-02-28,0.351,-9629469.10427244,0.02279202279202286
2024-02-29,0.358,-9306931.299076393,-0.03631284916201116
2024-03-01,0.356,-9352218.583880335,-0.030898876404494402
2024-03-04,0.363,-8139450.120350957,-0.019283746556473802
2024-03-05,0.359,-6351468.465154901,0.008356545961002881
2024-03-06,0.359,-4071903.758173153,-0.0027855153203342198
2024-03-07,0.345,-1661648.5009388626,0.04057971014492767
2024-03-08,0.345,607666.6661438942,0.034782608695652195
2024-03-11,0.356,3233253.9911976904,0.016853932584269593
2024-03-12,0.362,5487449.266717315,-0.011049723756906049
2024-03-13,0.358,6482124.133903593,-0.0027932960893854997
2024-03-14,0.359,6417930.163589895,-0.01671309192200554
2024-03-15,0.357,6854147.9944666475,-0.03081232492997199
2024-03-18,0.362,7583981.292010084,-0.05248618784530379
2024-03-19,0.358,7960813.81812495,-0.05027932960893844
2024-03-20,0.357,8375415.04533872,-0.05882352941176461
2024-03-21,0.353,8434583.405885816,-0.050991501416430496
2024-03-22,0.346,8559546.599387467,-0.03179190751445071
2024-03-25,0.343,8315263.685944676,-0.008746355685131157
2024-03-26,0.34,7298137.828751862,-0.0117647058823529
2024-03-27,0.336,6940144.276142418,-0.005952380952380931
2024-03-28,0.335,6368969.649831653,-0.032835820895522394
2024-03-29,0.335,6058773.393520892,-0.011940298507462699
2024-04-01,0.34,5313224.796972007,-0.044117647058823595
2024-04-02,0.336,4273928.575423151,-0.038690476190476275
2024-04-03,0.334,2793012.737802863,-0.041916167664670656
2024-04-08,0.324,1439678.1913441718,-0.012345679012345734
2024-04-09,0.331,347843.5552390516,-0.05438066465256797
2024-04-10,0.325,-1684951.7098515928,-0.024615384615384595
2024-04-11,0.323,-3970733.106960848,-0.01547987616099078
2024-04-12,0.32,-5705728.443355843,-0.021874999999999978
2024-04-15,0.32,-6710085.879750833,-0.009375000000000022
2024-04-16,0.313,-8034011.707812488,0.022364217252396124
2024-04-17,0.317,-9864922.27992177,0.009463722397476282
2024-04-18,0.318,-11425081.541316777,0.012578616352201255
2024-04-19,0.313,-12944360.638975501,0.0543130990415337
2024-04-22,0.317,-14071849.765800878,0.0725552050473186
2024-04-23,0.32,-14705246.505126283,0.050000000000000044
2024-04-24,0.32,-14883086.097229466,0.08749999999999991
2024-04-25,0.322,-14801071.419689745,0.08074534161490665
2024-04-26,0.33,-14422744.368816763,0.045454545454545414
2024-04-29,0.34,-13430644.86145021,0.0235294117647058
2024-04-30,0.336,-12832329.084083721,0.02678571428571419
2024-05-06,0.348,-12162961.678740978,-0.011494252873563204
2024-05-07,0.348,-11184526.735898256,0.0
2024-05-08,0.345,-10188172.245436504,-0.014492753623188248
2024-05-09,0.348,-8721354.06027776,-0.02011494252873547
2024-05-10,0.345,-7812828.5556746125,-0.014492753623188248
2024-05-13,0.344,-6405971.345119074,-0.005813953488371992
2024-05-14,0.348,-4503013.038849235,-0.028735632183907955
2024-05-15,0.34,-2715390.7290079594,-0.008823529411764675
2024-05-16,0.341,-919878.481666714,-0.02346041055718473
2024-05-17,0.34,1295857.7406745404,-0.032352941176470584
2024-05-20,0.342,3593715.2511110306,-0.040935672514619936
2024-05-21,0.338,5685097.936547548,-0.03846153846153855
2024-05-22,0.337,7792875.884126902,-0.035608308605341255
2024-05-23,0.333,9450863.33170627,-0.024024024024024038
2024-05-24,0.329,10448419.941785619,-0.015197568389057725
2024-05-27,0.328,11185325.04293643,-0.021341463414634165
2024-05-28,0.325,11711450.129801497,0.006153846153846176
2024-05-29,0.325,11407139.24666655,0.003076923076922977
2024-05-30,0.325,10586926.36710307,-0.012307692307692353
2024-05-31,0.324,10136799.86253956,-0.012345679012345734
2024-06-03,0.321,9096569.859404638,0.0031152647975078995
2024-06-04,0.327,7945896.839603037,-0.00917431192660556
2024-06-05,0.326,7007083.148968115,-0.018404907975460127
2024-06-06,0.321,5133410.310416535,-0.009345794392523366
2024-06-07,0.32,3587637.0913093984,-0.015625
2024-06-11,0.322,2317582.4591070265,-0.02795031055900621
2024-06-12,0.324,620708.2897617817,-0.04629629629629639
2024-06-13,0.32,-837200.2105358243,-0.046875
2024-06-14,0.318,-2209514.592976272,-0.04088050314465408
2024-06-17,0.315,-3832115.4504167587,-0.04444444444444451
2024-06-18,0.313,-5611828.418571502,-0.04472843450479236
2024-06-19,0.309,-7449161.361726254,-0.012944983818770184
2024-06-20,0.305,-9571156.368452445,-0.016393442622950838
2024-06-21,0.305,-11401435.221011937,-0.02622950819672132
