date,close,v9_ad_osc,future_return_5d
2023-10-16,1.637,,-0.04642638973732438
2023-10-17,1.623,,-0.014171287738755312
2023-10-18,1.598,,0.0012515644555695093
2023-10-19,1.586,,-0.0012610340479193294
2023-10-20,1.595,,0.005015673981191293
2023-10-23,1.561,,0.02882767456758506
2023-10-24,1.6,,0.0
2023-10-25,1.6,,-0.010000000000000009
2023-10-26,1.584,,-0.007575757575757569
2023-10-27,1.603,,-0.02058640049906424
2023-10-30,1.606,,0.0031133250311332628
2023-10-31,1.6,,0.0068749999999999645
2023-11-01,1.584,,0.02777777777777768
2023-11-02,1.572,,0.03371501272264621
2023-11-03,1.57,,0.019108280254777066
2023-11-06,1.611,,-0.006828057107386654
2023-11-07,1.611,,0.008690254500310468
2023-11-08,1.628,,-0.00859950859950842
2023-11-09,1.625,,-0.009846153846153838
2023-11-10,1.6,,0.0
2023-11-13,1.6,,0.001874999999999849
2023-11-14,1.625,,0.008615384615384691
2023-11-15,1.614,,0.008674101610904428
2023-11-16,1.609,,0.039776258545680676
2023-11-17,1.6,,0.043749999999999956
2023-11-20,1.603,,0.01933873986275736
2023-11-21,1.639,,-0.01342281879194629
2023-11-22,1.628,,-0.032555282555282505
2023-11-23,1.673,,-0.06156604901374774
2023-11-24,1.67,,-0.05329341317365266
2023-11-27,1.634,,-0.047735618115055
2023-11-28,1.617,,-0.05875077303648735
2023-11-29,1.575,,-0.020952380952380945
2023-11-30,1.57,,-0.01273885350318471
2023-12-01,1.581,,-0.037318153067678606
2023-12-04,1.556,,-0.028920308483290635
2023-12-05,1.522,,0.02233902759526951
2023-12-06,1.542,,-0.012970168612192023
2023-12-07,1.55,,-0.021290322580645227
2023-12-08,1.522,393152.00647865236,0.011169513797634645
2023-12-11,1.511,304448.19959736895,0.0019854401058903015
2023-12-12,1.556,184375.65628978657,-0.03791773778920304
2023-12-13,1.522,93943.5264015575,-0.03482260183968455
2023-12-14,1.517,-131964.4004866709,-0.018457481872115933
2023-12-15,1.539,-383798.4738800223,-0.04353476283300839
2023-12-18,1.514,-692989.5325727975,-0.036988110964332965
2023-12-19,1.497,-1013960.422205742,-0.042752171008684114
2023-12-20,1.469,-1276585.826560908,-0.02246426140231461
2023-12-21,1.489,-1736441.2002237658,-0.011417058428475624
2023-12-22,1.472,-2126089.875809701,-0.0020380434782607537
2023-12-25,1.458,-2373241.3763329787,-0.011659807956104218
2023-12-26,1.433,-2564082.6975229215,0.007676203768318235
2023-12-27,1.436,-2628719.951953708,-0.0062674094707519945
2023-12-28,1.472,-2693582.239000273,-0.03600543478260865
2023-12-29,1.469,-2830115.700481228,-0.0496936691626958
2024-01-02,1.441,-2838961.132659151,-0.024982650936849482
2024-01-03,1.444,-2793606.8543333896,-0.03116343490304707
2024-01-04,1.427,-2757654.3872471247,-0.01191310441485638
2024-01-05,1.419,-2848392.889814386,-0.007751937984496249
2024-01-08,1.396,-2912816.0051918216,0.014326647564469885
2024-01-09,1.405,-3021318.34237801,-0.002135231316726105
2024-01-10,1.399,-3271585.909320294,-0.027877055039313703
2024-01-11,1.41,-3438894.00097226,-0.0375886524822695
2024-01-12,1.408,-3525153.407624225,-0.037642045454545414
2024-01-15,1.416,-3522339.0558102205,-0.08686440677966101
2024-01-16,1.402,-3427431.1678431844,-0.06205420827389441
2024-01-17,1.36,-3309579.7820082773,0.0022058823529411686
2024-01-18,1.357,-3151411.2278079884,0.0641120117907148
2024-01-19,1.355,-2983771.584453853,0.09667896678966792
2024-01-22,1.293,-2836695.688159749,0.12142304717710761
2024-01-23,1.315,-2679756.5741338115,0.057794676806083745
2024-01-24,1.363,-2389973.957239952,-0.010271460014673495
2024-01-25,1.444,-2111174.0016668495,-0.08518005540166207
2024-01-26,1.486,-1867208.0573750734,-0.11843876177658141
2024-01-29,1.45,-1700299.1611602213,-0.15034482758620693
2024-01-30,1.391,-1571962.2811535802,-0.08267433501078358
2024-01-31,1.349,-1516193.8665831722,-0.05189028910303939
2024-02-01,1.321,-1427077.131200442,0.018925056775170424
2024-02-02,1.31,-1276466.8738941737,0.02519083969465652
2024-02-05,1.232,-1138792.4683101103,0.10146103896103886
2024-02-06,1.276,-935632.5244338494,0.08307210031347956
2024-02-07,1.279,-598194.163457321,0.08287724784988271
2024-02-08,1.346,-323845.0384807922,0.035661218424962726
2024-02-19,1.343,-11771.395612370223,0.027550260610573307
2024-02-20,1.357,275599.4924352318,0.037582903463522443
2024-02-21,1.382,535841.055579355,-0.011577424023154648
2024-02-22,1.385,879159.1925115548,0.0043321299638989785
2024-02-23,1.394,1134688.7261220757,-0.002152080344332785
2024-02-26,1.38,1474877.1220659297,-0.020289855072463614
2024-02-27,1.408,1942475.6500419322,-0.04403409090909083
2024-02-28,1.366,2253639.441175826,-0.02049780380673505
2024-02-29,1.391,2432192.570035412,-0.04457225017972688
2024-03-01,1.391,2461741.3488949975,-0.05248023005032343
2024-03-04,1.352,2383505.542710039,0.0
2024-03-05,1.346,2557604.411525078,0.04606240713224352
2024-03-06,1.338,2830431.8578474503,0.026905829596412634
2024-03-07,1.329,3155271.6857204237,0.039879608728367044
2024-03-08,1.318,3494080.676569586,0.047040971168436974
2024-03-11,1.352,3884813.035160685,0.02218934911242587
2024-03-12,1.408,4404155.7890237495,-0.029829545454545303
2024-03-13,1.374,4777365.528514409,-0.003639010189228631
2024-03-14,1.382,5070851.453560626,0.0
2024-03-15,1.38,5251855.6546068415,-0.018115942028985477
2024-03-18,1.382,5394309.308869274,-0.00940665701881327
2024-03-19,1.366,5385586.6980236,0.016105417276720102
2024-03-20,1.369,5328352.408915377,-0.016800584368151905
2024-03-21,1.382,5181339.238576899,-0.02387843704775683
2024-03-22,1.355,4983493.24015327,-0.016974169741697298
2024-03-25,1.369,4791639.575062975,-0.01241782322863394
2024-03-26,1.388,4503554.811377421,-0.03818443804034577
2024-03-27,1.346,4354438.728373685,-0.023031203566121983
2024-03-28,1.349,4162083.8743147943,-0.039288361749443945
2024-03-29,1.332,4007825.3386769574,-0.02327327327327333
2024-04-01,1.352,4023358.6997080487,-0.06656804733727817
2024-04-02,1.335,3853415.212913052,-0.05468164794007491
2024-04-03,1.315,3591919.9741825704,-0.06311787072243347
2024-04-08,1.296,3322885.0171635943,-0.06018518518518523
2024-04-09,1.301,3067702.192763664,-0.08301306687163712
2024-04-10,1.262,2657600.767363733,-0.032488114104595844
2024-04-11,1.262,2044061.3898594335,-0.03961965134706813
2024-04-12,1.232,1544409.084497347,-0.02759740259740262
2024-04-15,1.218,1093445.428024149,-0.018883415435139494
2024-04-16,1.193,688305.071550952,-0.010058675607711676
2024-04-17,1.221,256488.19286708313,-0.030303030303030387
2024-04-18,1.212,-10672.887816786766,-0.018151815181518205
2024-04-19,1.198,-298904.20630285516,0.030050083472454192
2024-04-22,1.195,-586214.865386325,0.11715481171548103
2024-04-23,1.181,-829256.8889012611,0.09229466553767995
2024-04-24,1.184,-1047779.5503555923,0.09881756756756754
2024-04-25,1.19,-1347087.508574628,0.1075630252100841
2024-04-26,1.234,-1492377.4828448016,0.03646677471636939
2024-04-29,1.335,-1221107.9591671973,-0.025468164794007486
2024-04-30,1.29,-1026825.8663793183,0.045736434108527124
2024-05-06,1.301,-1068785.8178338648,0.019984627209838512
2024-05-07,1.318,-956394.641493379,0.01062215477996964
2024-05-08,1.279,-869711.3434862269,0.06098514464425331
2024-05-09,1.301,-724150.0891150213,0.08224442736356652
