date,close,v9_ad_osc,future_return_5d
2023-10-16,0.952,,-0.05567226890756294
2023-10-17,0.953,,-0.039874081846799525
2023-10-18,0.937,,-0.01707577374599789
2023-10-19,0.92,,0.003260869565217428
2023-10-20,0.925,,0.01729729729729712
2023-10-23,0.899,,0.05339265850945485
2023-10-24,0.915,,0.030601092896174853
2023-10-25,0.921,,0.01845819761129186
2023-10-26,0.923,,0.003250270855904569
2023-10-27,0.941,,-0.011689691817215575
2023-10-30,0.947,,-0.009503695881731833
2023-10-31,0.943,,-0.014846235418875864
2023-11-01,0.938,,-0.018123667377398567
2023-11-02,0.926,,-0.002159827213822907
2023-11-03,0.93,,-0.012903225806451646
2023-11-06,0.938,,-0.015991471215351716
2023-11-07,0.929,,-0.008611410118406937
2023-11-08,0.921,,0.019543973941367865
2023-11-09,0.924,,0.0021645021645022577
2023-11-10,0.918,,0.01089324618736387
2023-11-13,0.923,,0.007583965330444142
2023-11-14,0.921,,0.011943539630836053
2023-11-15,0.939,,-0.02768903088391894
2023-11-16,0.926,,-0.009719222462203025
2023-11-17,0.928,,-0.0237068965517242
2023-11-20,0.93,,-0.032258064516129115
2023-11-21,0.932,,-0.0311158798283262
2023-11-22,0.913,,-0.009857612267250793
2023-11-23,0.917,,-0.02071973827699025
2023-11-24,0.906,,-0.008830022075055233
2023-11-27,0.9,,0.007777777777777883
2023-11-28,0.903,,-0.01218161683277963
2023-11-29,0.904,,0.005530973451327359
2023-11-30,0.898,,0.006681514476614803
2023-12-01,0.898,,-0.00111358574610243
2023-12-04,0.907,,-0.02094818081587657
2023-12-05,0.892,,-0.005605381165919243
2023-12-06,0.909,,-0.04290429042904298
2023-12-07,0.904,,-0.03761061946902655
2023-12-08,0.897,616798.6611752256,-0.024526198439241975
2023-12-11,0.888,621417.6341532896,-0.029279279279279313
2023-12-12,0.887,644732.3362980203,-0.03269447576099216
2023-12-13,0.87,619783.2256976536,-0.01379310344827589
2023-12-14,0.87,577904.330054552,-0.0045977011494252595
2023-12-15,0.875,499397.1113558944,0.010285714285714231
2023-12-18,0.862,372450.0686989038,0.03248259860788871
2023-12-19,0.858,292597.43513282214,0.034965034965035
2023-12-20,0.858,229553.70811297192,0.03962703962703973
2023-12-21,0.866,141109.93769034406,0.06004618937644346
2023-12-22,0.884,101054.48394718347,0.040723981900452566
2023-12-25,0.89,83521.19558863848,0.03370786516853941
2023-12-26,0.888,51942.38139675988,0.03828828828828823
2023-12-27,0.892,42421.58887154801,0.02130044843049328
2023-12-28,0.918,36781.11134633605,-0.013071895424836666
2023-12-29,0.92,29983.808821124112,-0.02826086956521745
2024-01-02,0.92,44881.222125258195,-0.016304347826086918
2024-01-03,0.922,92779.51379073679,-0.02386117136659438
2024-01-04,0.911,113099.13450383442,0.005488474204171201
2024-01-05,0.906,112249.04421693209,0.0055187637969094094
2024-01-08,0.894,119572.61107288685,0.007829977628635243
2024-01-09,0.905,134306.20068425965,-0.0044198895027623974
2024-01-10,0.9,128641.85815277521,-0.03222222222222226
2024-01-11,0.916,171149.05371652864,-0.04912663755458524
2024-01-12,0.911,215621.5072778402,-0.04939626783754125
2024-01-15,0.901,271065.1566083825,-0.08435072142064381
2024-01-16,0.901,362010.3074270198,-0.07214206437291903
2024-01-17,0.871,426860.3064431496,-0.027554535017221604
2024-01-18,0.871,508388.9444004147,0.0011481056257176547
2024-01-19,0.866,570449.3629132356,0.010392609699769073
2024-01-22,0.825,574402.1053687085,0.040000000000000036
2024-01-23,0.836,564243.0365604454,0.0071770334928229484
2024-01-24,0.847,576663.6152521821,-0.0365997638724912
2024-01-25,0.872,579249.0118174823,-0.06307339449541294
2024-01-26,0.875,541430.696239925,-0.09028571428571419
2024-01-29,0.858,472672.15566236805,-0.09673659673659674
2024-01-30,0.842,397979.7916398348,-0.029691211401425166
2024-01-31,0.816,278507.9937937723,0.04289215686274517
2024-02-01,0.817,175907.37785247143,0.05263157894736836
2024-02-02,0.796,105097.4505778373,0.0879396984924623
2024-02-05,0.775,51564.17844257614,0.1238709677419354
2024-02-06,0.817,-1618.3259260090417,0.07711138310893517
2024-02-07,0.851,-6036.253508879978,0.04347826086956519
2024-02-08,0.86,-55131.826221620955,0.04418604651162794
2024-02-19,0.866,-90854.0171089652,0.026558891454965483
2024-02-20,0.871,-91043.91585830029,0.029850746268656803
2024-02-21,0.88,-109049.12850452488,0.007954545454545547
2024-02-22,0.888,-81680.8727131979,0.024774774774774855
2024-02-23,0.898,-92943.8619397839,0.024498886414253906
2024-02-26,0.889,-61672.1671020427,0.04049493813273353
2024-02-27,0.897,38675.60798659478,0.030100334448160515
2024-02-28,0.887,101909.72459308931,0.04735062006764368
2024-02-29,0.91,147905.5695329171,0.05274725274725256
2024-03-01,0.92,178249.37086847576,0.04456521739130426
2024-03-04,0.925,227775.6639897488,0.051891891891891806
2024-03-05,0.924,310568.86299337447,0.031385281385281294
2024-03-06,0.929,414796.5174515459,0.03336921420882666
2024-03-07,0.958,590374.6719097169,0.01565762004175375
2024-03-08,0.961,811175.7620821742,0.048907388137356955
2024-03-11,0.973,1065837.1631296307,0.038026721479959
2024-03-12,0.953,1282657.7130253261,0.05246589716684147
2024-03-13,0.96,1497340.7551740468,0.043749999999999956
2024-03-14,0.973,1618042.4201799105,0.033915724563206684
2024-03-15,1.008,1848863.2557250177,-0.02777777777777779
2024-03-18,1.01,2100068.673412983,-0.023762376237623783
2024-03-19,1.003,2262454.468683903,-0.018943170488534333
2024-03-20,1.002,2448149.885895429,-0.031936127744511045
2024-03-21,1.006,2566915.785275738,-0.017892644135188873
2024-03-22,0.98,2641043.4645821564,0.04285714285714293
2024-03-25,0.986,2695142.7452043635,0.05679513184584173
2024-03-26,0.984,2714821.512240712,0.07012195121951215
2024-03-27,0.97,2756001.4069556333,0.12268041237113403
2024-03-28,0.988,2802640.805262508,0.09919028340080982
2024-03-29,1.022,2911659.150490564,0.066536203522505
2024-04-01,1.042,3033903.152212128,0.052783109404990425
2024-04-02,1.053,3209605.802463102,0.03893637226970581
2024-04-03,1.089,3445017.154304985,0.01469237832874204
2024-04-08,1.086,3506403.263839176,0.016574585635359185
2024-04-09,1.09,3503711.3163733697,-0.03211009174311941
2024-04-10,1.097,3438569.709028527,-0.01731996353691878
2024-04-11,1.094,3411837.6936903847,-0.000914076782449813
2024-04-12,1.105,3374196.6923607495,-0.017194570135746545
2024-04-15,1.104,3475230.4723101817,-0.03894927536231896
2024-04-16,1.055,3340695.117931924,-0.040758293838862536
2024-04-17,1.078,3163060.1918869987,-0.051948051948051965
2024-04-18,1.093,3138470.9786852105,-0.055809698078682524
2024-04-19,1.086,3050380.0723702656,-0.023941068139963217
2024-04-22,1.061,2980807.205887854,-0.006597549481621057
2024-04-23,1.012,2933034.94631391,0.031620553359683834
2024-04-24,1.022,2951848.4333646838,0.02935420743639927
2024-04-25,1.032,2980317.9181427266,0.027131782945736482
2024-04-26,1.06,3090007.4221442584,-0.007547169811320753
2024-04-29,1.054,3199973.931461882,0.022770398481973375
2024-04-30,1.044,3159031.914226709,0.04022988505747138
2024-05-06,1.052,3145476.1615291536,0.019011406844106515
2024-05-07,1.06,3000530.11254677,0.017924528301886733
2024-05-08,1.052,2710551.731897725,0.014258555133079831
2024-05-09,1.078,2688982.8044538014,-0.01576994434137302
2024-05-10,1.086,2667988.6716550477,-0.009208103130755041
2024-05-13,1.072,2657624.982989352,0.041977611940298365
2024-05-14,1.079,2632536.6978509054,0.002780352177942591
2024-05-15,1.067,2553035.6824127566,0.004686035613870709
2024-05-16,1.061,2308844.903478967,-0.022620169651272448
2024-05-17,1.076,2313042.7299594525,-0.036245353159851446
2024-05-20,1.117,2338956.4097732734,-0.058191584601611446
2024-05-21,1.082,2171577.8110793363,-0.02957486136783738
2024-05-22,1.072,2046660.4739294183,0.004664179104477473
2024-05-23,1.037,1985438.0636933781,0.0077145612343298975
2024-05-24,1.037,2035293.4493694548,0.002892960462873795
2024-05-27,1.052,2042898.444427684,-0.03136882129277585
2024-05-28,1.05,1964876.5053950008,-0.018095238095238164
2024-05-29,1.077,1839228.0266653541,-0.06499535747446616
2024-05-30,1.045,1644696.1688522212,-0.026794258373205815
2024-05-31,1.04,1572806.3343127426,-0.020192307692307843
2024-06-03,1.019,1403467.3288630117,-0.02257114818449446
2024-06-04,1.031,1342454.3188652918,-0.02521823472356932
2024-06-05,1.007,1306259.9734509047,-0.01886792452830177
2024-06-06,1.017,1061741.7454243395,-0.025565388397246758
2024-06-07,1.019,822710.5894920621,-0.04023552502453376
2024-06-11,0.996,604119.5374307502,-0.011044176706827336
2024-06-12,1.005,402934.65818915516,-0.015920398009950154
2024-06-13,0.988,294364.2566697765,-0.006072874493927127
2024-06-14,0.991,322340.18080447055,-0.014127144298688221
2024-06-17,0.978,175162.29534796998,-0.023517382413087984
2024-06-18,0.985,-16308.310722565278,-0.029441624365482255
2024-06-19,0.989,-67461.37894426472,-0.023255813953488413
2024-06-20,0.982,-123182.09624605812,-0.03971486761710796
2024-06-21,0.977,-248113.34879270568,-0.015353121801433
2024-06-24,0.955,-466914.3872264493,0.03141361256544495
2024-06-25,0.956,-762430.6590664443,0.01778242677824271
2024-06-26,0.966,-886059.192594748,0.007246376811594235
2024-06-27,0.943,-1117270.8929412328,0.024390243902439046
2024-06-28,0.962,-1225519.1321035046,0.031185031185031242
2024-07-01,0.985,-1327829.7474953718,-0.004060913705583813
2024-07-02,0.973,-1371312.344960332,0.029804727646454365
2024-07-03,0.973,-1456518.9861860573,0.014388489208633004
2024-07-04,0.966,-1490573.1440784484,0.06107660455486541
2024-07-05,0.992,-1376777.3062977605,0.014112903225806495
2024-07-08,0.981,-1287484.4464189224,0.03261977573904162
2024-07-09,1.002,-1206118.3643972278,0.019960079840319445
2024-07-10,0.987,-1192522.7772366405,0.008105369807497542
2024-07-11,1.025,-1138258.5185440015,-0.030243902439024306
2024-07-12,1.006,-1193597.8614138663,-0.02882703777335982
2024-07-15,1.013,-1138014.9759503938,-0.047384007897334546
2024-07-16,1.022,-1064901.9575921912,-0.10078277886497067
2024-07-17,0.995,-1052234.1730195098,-0.08442211055276383
2024-07-18,0.994,-945864.2236247007,-0.10663983903420526
2024-07-19,0.977,-761613.353168657,-0.06857727737973385
2024-07-22,0.965,-546843.5577126145,-0.059067357512953333
2024-07-23,0.919,-308301.0847797934,-0.020674646354733373
2024-07-24,0.911,-227347.24528852664,0.027442371020856227
2024-07-25,0.888,-59807.025797260925,0.05067567567567566
2024-07-26,0.91,61289.06042332202,0.007692307692307665
2024-07-29,0.908,104045.0926361531,-0.01541850220264318
2024-07-30,0.9,172713.1369321104,-0.00666666666666671
2024-07-31,0.936,276000.48959170096,-0.04166666666666674
2024-08-01,0.933,388735.03165346757,-0.048231511254019366
2024-08-02,0.917,369430.02665083297,-0.026172300981461283
2024-08-05,0.894,386996.7425883785,-0.0011185682326622093
2024-08-06,0.894,357905.8292402029,0.003355704697986628
2024-08-07,0.897,421252.5457896888,-0.01449275362318847
2024-08-08,0.888,366454.11944173835,0.005630630630630629
2024-08-09,0.893,378301.640177127,0.0011198208286673506
2024-08-12,0.893,350035.0042458456,0.01791713325867872
2024-08-13,0.897,318385.63744411804,0.0011148272017837968
2024-08-14,0.884,328814.76786461286,0.02714932126696845
2024-08-15,0.893,224151.73295901902,0.002239641657334923
2024-08-16,0.894,17487.190373688936,-0.0022371364653244186
2024-08-19,0.909,-195879.02666816488,-0.005500550055005493
2024-08-20,0.898,-353198.31670466997,-0.007795100222717122
2024-08-21,0.908,-396852.3533577174,-0.02753303964757714
2024-08-22,0.895,-433164.64167743176,-0.005586592178770999
2024-08-23,0.892,-499808.12577636354,0.004484304932735439
2024-08-26,0.904,-483861.52278738655,-0.03207964601769919
2024-08-27,0.891,-508002.88423562795,-0.014590347923681302
2024-08-28,0.883,-623130.6055323482,-0.029445073612684003
2024-08-29,0.89,-720610.4610682037,-0.03707865168539326
2024-08-30,0.896,-754942.7207707278,-0.049107142857142905
2024-09-02,0.875,-785197.1582510248,-0.04342857142857148
2024-09-03,0.878,-769580.2002551351,-0.05125284738041003
2024-09-04,0.857,-828473.6755267866,-0.017502917152858788
2024-09-05,0.857,-867968.3052181415,-0.018669778296382722
2024-09-06,0.852,-901717.0776557066,-0.016431924882629123
2024-09-09,0.837,-943211.2183285691,0.009557945041815952
2024-09-10,0.833,-972427.4968219418,0.04681872749099636
2024-09-11,0.842,-977834.8018110432,0.04869358669833734
2024-09-12,0.841,-989603.7550299596,0.04875148632580273
2024-09-13,0.838,-958280.1304710936,0.09546539379474939
2024-09-18,0.845,-929934.4986658525,0.09704142011834338
2024-09-19,0.872,-841438.0502830725,0.10550458715596323
2024-09-20,0.883,-807033.9729529247,0.14156285390713474
2024-09-23,0.882,-776878.6439561099,0.25056689342403615
2024-09-24,0.918,-698665.2591151372,0.22875816993464038
2024-09-25,0.927,-726398.6385598797,0.09385113268608403
2024-09-26,0.964,-690118.8252161592,0.06950207468879666
2024-09-27,1.008,-556698.8143499196,0.0
2024-09-30,1.103,-355479.9242607895,-0.05802357207615594
2024-10-08,1.128,-185178.0554209631,-0.11081560283687941
2024-10-09,1.014,-109240.53658113815,-0.0019723865877712132
2024-10-10,1.031,-39216.915771611035,-0.033947623666343296
2024-10-11,1.008,58335.36264924705,0.012896825396825351
2024-10-14,1.039,247917.26762512885,0.00673724735322434
2024-10-15,1.003,389655.3902809359,0.04985044865403787
2024-10-16,1.012,576211.7394073308,0.042490118577074965
2024-10-17,0.996,722282.3384625018,0.04417670682730934
2024-10-18,1.021,823581.7871822566,0.022526934378060748
2024-10-21,1.046,999670.2080909424,0.007648183556405286
2024-10-22,1.053,1249512.3714599535,-0.015194681861348536
2024-10-23,1.055,1494027.176205773,-0.028436018957346043
2024-10-24,1.04,1632959.3630222976,-0.018269230769230926
2024-10-25,1.044,1741291.3853651416,0.015325670498084198
2024-10-28,1.054,1905816.767707983,0.006641366223908873
2024-10-29,1.037,1961017.3568690103,0.055930568948891146
2024-10-30,1.025,2122048.290077653,0.07804878048780495
2024-10-31,1.021,2180461.6348671746,0.08031341821743387
2024-11-01,1.06,2226126.789157111,0.027358490566037563
2024-11-04,1.061,2079646.9322651383,0.029217719132893727
2024-11-05,1.095,2052681.287166763,-0.017351598173515947
2024-11-06,1.105,2218101.5170683824,-0.018099547511312264
2024-11-07,1.103,2477178.9380306154,-0.04895738893925661
2024-11-08,1.089,2679465.7939177956,-0.053259871441689643
2024-11-11,1.092,2829913.8468001913,-0.07326007326007333
2024-11-12,1.076,3022935.292353047,-0.0269516728624537
2024-11-13,1.085,3155979.38485579,-0.029493087557603714
2024-11-14,1.049,3315627.6565495655,0.0057197330791229906
2024-11-15,1.031,3416754.2181714773,-0.0038797284190106307
2024-11-18,1.012,3431956.97684408,0.01086956521739113
2024-11-19,1.047,3372590.2682150938,-0.0372492836676217
2024-11-20,1.053,3323219.3762527704,-0.03228869895536568
2024-11-21,1.055,3317291.1065126806,-0.048341232227488096
2024-11-22,1.027,3321539.871147584,-0.010710808179162479
2024-11-25,1.023,3214033.7005136684,0.0029325513196483133
2024-11-26,1.008,3213151.682720661,0.016865079365079305
2024-11-27,1.019,3222580.0804038458,0.006869479882237517
2024-11-28,1.004,3272958.644263506,0.014940239043824688
2024-11-29,1.016,3271875.8002584763,0.012795275590551158
2024-12-02,1.026,3363158.1067871153,0.0019493177387914784
2024-12-03,1.025,3300370.6943855546,0.007804878048780495
2024-12-04,1.026,3117702.9165993817,0.01949317738791434
2024-12-05,1.019,2747489.872449577,0.03238469087340534
2024-12-06,1.029,2561807.2244755067,-0.006802721088435271
2024-12-09,1.028,2289490.5423196107,-0.021400778210116767
2024-12-10,1.033,2005897.5668270253,-0.03291384317521773
2024-12-11,1.046,1747596.335094504,-0.0497131931166348
2024-12-12,1.052,1571242.3477576934,-0.05893536121673004
2024-12-13,1.022,1468544.2606093362,-0.03718199608610573
2024-12-16,1.006,1425053.940649923,-0.0248508946322068
2024-12-17,0.999,1331256.7306905016,-0.010010010010010006
2024-12-18,0.994,1184506.8440644182,-0.015090543259557387
2024-12-19,0.99,1009388.2852161154,-0.007070707070707116
2024-12-20,0.984,869610.1576178111,-0.0060975609756097615
2024-12-23,0.981,773830.4638904706,0.0
2024-12-24,0.989,721741.343502298,-0.03134479271991919
2024-12-25,0.979,577741.0564474575,-0.03166496424923393
2024-12-26,0.983,463721.2929220274,-0.0264496439471007
2024-12-27,0.978,344663.2598679699,-0.012269938650306789
2024-12-30,0.981,211278.16051671281,0.004077471967380175
2024-12-31,0.958,66630.49427862465,0.01148225469728592
2025-01-02,0.948,-57532.559047374874,0.029535864978903037
2025-01-03,0.957,-110384.5575346686,0.01567398119122254
2025-01-06,0.966,-322305.81391337886,0.03002070393374745
2025-01-07,0.985,-400051.2122920975,0.025380710659898442
2025-01-08,0.969,-437548.0571224205,0.03095975232198156
2025-01-09,0.976,-460595.1416951008,0.04200819672131151
