date,close,v9_ad_osc,future_return_5d
2021-06-07,1.112,,0.06025179856115104
2021-06-08,1.107,,0.02168021680216814
2021-06-09,1.114,,0.03680430879712748
2021-06-10,1.166,,0.012864493996569637
2021-06-11,1.189,,0.021026072329688672
2021-06-15,1.179,,0.03392705682782027
2021-06-16,1.131,,0.09195402298850586
2021-06-17,1.155,,0.10476190476190483
2021-06-18,1.181,,0.0846740050804402
2021-06-21,1.214,,0.07001647446457993
2021-06-22,1.219,,0.095159967186218
2021-06-23,1.235,,0.09554655870445328
2021-06-24,1.276,,0.025078369905956244
2021-06-25,1.281,,0.010148321623731471
2021-06-28,1.299,,0.01385681293302543
2021-06-29,1.335,,-0.03445692883895135
2021-06-30,1.353,,0.003695491500369741
2021-07-01,1.308,,0.04969418960244654
2021-07-02,1.294,,0.06877897990726423
2021-07-05,1.317,,0.06378132118451041
2021-07-06,1.289,,0.10550814584949575
2021-07-07,1.358,,0.01988217967599404
2021-07-08,1.373,,0.05972323379461031
2021-07-09,1.383,,0.033984092552422185
2021-07-12,1.401,,0.01498929336188426
2021-07-13,1.425,,0.0035087719298245723
2021-07-14,1.385,,0.09025270758122739
2021-07-15,1.455,,0.0597938144329897
2021-07-16,1.43,,0.08671328671328671
2021-07-19,1.422,,0.08790436005625879
2021-07-20,1.43,,0.0062937062937062915
2021-07-21,1.51,,-0.051655629139072845
2021-07-22,1.542,,0.018806744487678273
2021-07-23,1.554,,0.039897039897039965
2021-07-26,1.547,,0.050420168067226934
2021-07-27,1.439,,0.08061153578874203
2021-07-28,1.432,,0.16620111731843568
2021-07-29,1.571,,0.06874602164226618
2021-07-30,1.616,,0.05136138613861374
2021-08-02,1.625,8331636.036819063,0.02892307692307683
2021-08-03,1.555,8392488.556998271,0.07717041800643099
2021-08-04,1.67,8337532.112244803,0.0005988023952097077
2021-08-05,1.679,8449096.579152416,-0.008338296605122086
2021-08-06,1.699,8577967.021060035,-0.03649205414949974
2021-08-09,1.672,8807457.867999624,-0.03588516746411474
2021-08-10,1.675,8881695.633643337,-0.04895522388059703
2021-08-11,1.671,9029573.910354108,-0.0628366247755835
2021-08-12,1.665,8969651.383426443,-0.0402402402402402
2021-08-13,1.637,9099173.1198472,-0.017104459376908965
2021-08-16,1.612,9422986.653191663,0.03473945409429269
2021-08-17,1.593,9684029.840936467,0.058380414312617646
2021-08-18,1.566,9679663.468155984,0.127713920817369
2021-08-19,1.598,9600595.966245174,0.09762202753441795
2021-08-20,1.609,9509889.206965946,0.11497824735860784
2021-08-23,1.668,9404061.058448758,0.13968824940047964
2021-08-24,1.686,9729254.71786616,0.1103202846975091
2021-08-25,1.766,10159660.264352128,0.001698754246885592
2021-08-26,1.754,10009461.862925291,0.06727480045610035
2021-08-27,1.794,9782081.388260446,0.00557413600891854
2021-08-30,1.901,9666950.23564557,-0.06680694371383478
2021-08-31,1.872,9741461.4989665,-0.028311965811965933
2021-09-01,1.769,9517680.87152803,-0.009609949123798756
2021-09-02,1.872,9263490.591174603,-0.0657051282051282
2021-09-03,1.804,8948806.113470934,-0.012749445676275006
2021-09-06,1.774,8540370.550703324,-0.02931228861330326
2021-09-07,1.819,8330953.4511768,-0.05277625068719072
2021-09-08,1.752,7845361.418758608,0.008561643835616417
2021-09-09,1.749,7538077.243954301,-0.04745568896512298
2021-09-10,1.781,7377650.031938441,-0.0797304884896125
2021-09-13,1.722,7132215.500900857,-0.030197444831591147
2021-09-14,1.723,7032652.279153511,-0.028438769587928125
2021-09-15,1.767,7229028.279307954,-0.03452178834182229
2021-09-16,1.666,7228414.361055292,0.013805522208883536
2021-09-17,1.639,7163237.953334212,0.016473459426479486
2021-09-22,1.67,7080560.740140207,-0.005988023952095856
2021-09-23,1.674,6752331.923309639,0.011350059737156526
2021-09-24,1.706,6286043.931278139,-0.034583821805392656
2021-09-27,1.689,6224837.752151236,-0.04026050917702784
2021-09-28,1.666,6001001.0851155,-0.04141656662665061
2021-09-29,1.66,5594888.756087221,0.0072289156626506035
2021-09-30,1.693,5143426.5012464225,0.005906674542232704
2021-10-08,1.647,4997114.903947152,0.05889496053430476
2021-10-11,1.621,4616530.259096861,0.09315237507711283
2021-10-12,1.597,4475297.584396556,0.10958046336881666
2021-10-13,1.672,4433103.280085355,0.0837320574162681
2021-10-14,1.703,4137072.6282756478,0.04051673517322363
2021-10-15,1.744,4227357.148109734,0.0028669724770642446
2021-10-18,1.772,4231231.946792714,0.02990970654627545
2021-10-19,1.772,3932643.6072064564,0.020880361173814865
2021-10-20,1.812,3825934.0812145844,0.022626931567328867
2021-10-21,1.772,3583717.721873224,0.030474040632054278
2021-10-22,1.749,3039393.9161469117,0.07547169811320753
2021-10-25,1.825,3044168.7817727923,0.021369863013698698
2021-10-26,1.809,3007900.601610884,0.004422332780541716
2021-10-27,1.853,2983053.7308852524,-0.03723691311386934
2021-10-28,1.826,3053604.065215096,-0.005476451259583848
2021-10-29,1.881,3305573.805986643,-0.05582137161084533
2021-11-01,1.864,3438612.832049571,-0.03916309012875541
2021-11-02,1.817,3710991.65964818,-0.0011007154650523043
2021-11-03,1.784,4081694.929549642,0.002802690582959677
2021-11-04,1.816,4300346.55217056,-0.012665198237885589
2021-11-05,1.776,4479445.022518508,0.0298423423423424
2021-11-08,1.791,4925664.830934525,-0.014517029592406527
2021-11-09,1.815,5249117.004327133,-0.044628099173553704
2021-11-10,1.789,5372187.968560047,-0.0061486864169927324
2021-11-11,1.793,5546194.956594355,-0.01617401003904062
2021-11-12,1.829,5472124.978374198,-0.020229633679606285
2021-11-15,1.765,5219432.217385568,0.03682719546742219
2021-11-16,1.734,4996826.826535866,0.047866205305651555
2021-11-17,1.778,4683623.7379372865,-0.004499437570303688
2021-11-18,1.764,4492033.478686258,-0.012471655328798237
2021-11-19,1.792,4583989.356201142,-0.024553571428571397
2021-11-22,1.83,4362850.953310639,-0.03333333333333344
2021-11-23,1.817,4215999.923570663,-0.02421574023115025
2021-11-24,1.77,3843817.6997436956,-0.007909604519774072
2021-11-25,1.742,3378162.2711829618,-0.006888633754305373
2021-11-26,1.748,2649564.074961081,-0.010297482837528626
2021-11-29,1.769,2001594.4568913504,-0.02543810062182017
2021-11-30,1.773,1418079.3444995657,-0.02876480541455162
2021-12-01,1.756,850004.1366566122,-0.005125284738040969
2021-12-02,1.73,344814.31506222486,0.005780346820809301
2021-12-03,1.73,21912.98811404407,0.023699421965317935
2021-12-06,1.724,-516226.03788368404,0.037122969837587005
2021-12-07,1.722,-962027.0600941926,0.030197444831591147
2021-12-08,1.747,-1252221.028872177,0.017744705208929457
2021-12-09,1.74,-1450739.9081921056,0.03275862068965507
2021-12-10,1.771,-1601544.6868848056,-0.01976284584980237
2021-12-13,1.788,-1386083.685370341,-0.07494407158836691
2021-12-14,1.774,-1041790.180919379,-0.0625704622322435
2021-12-15,1.778,-838023.7805619985,-0.0680539932508436
2021-12-16,1.797,-608440.1432230622,-0.06065664997217579
2021-12-17,1.736,-659794.2839875072,-0.061635944700460854
2021-12-20,1.654,-917498.3722584099,-0.027206771463119672
2021-12-21,1.663,-1026126.5741029382,-0.013229104028863459
2021-12-22,1.657,-813222.4544401318,-0.007845503922752073
2021-12-23,1.688,-377845.25025177,-0.023696682464455
2021-12-24,1.629,134636.6481319964,0.050951503990178004
2021-12-27,1.609,502669.80651576817,0.0124300807955251
2021-12-28,1.641,856493.3151546419,-0.04387568555758692
2021-12-29,1.644,1219423.296983555,-0.04379562043795615
2021-12-30,1.648,1607425.1924890876,-0.06917475728155331
2021-12-31,1.712,1783702.8734702617,-0.11448598130841114
2022-01-04,1.629,2014597.0368738174,-0.08471454880294649
2022-01-05,1.569,2012200.412885055,-0.017208413001912004
2022-01-06,1.572,1940923.0440086722,-0.03498727735368967
2022-01-07,1.534,1746655.079822287,-0.001955671447196994
2022-01-10,1.516,1428531.9386517406,0.0237467018469657
2022-01-11,1.491,835150.6179264337,0.03822937625754519
2022-01-12,1.542,348518.75370903313,-0.015564202334630406
2022-01-13,1.517,-79085.11323481798,-0.011206328279498967
2022-01-14,1.531,-637899.0369458497,-0.020248203788373553
2022-01-17,1.552,-949406.8136835247,-0.0038659793814432852
2022-01-18,1.548,-902263.7357751131,-0.0277777777777779
2022-01-19,1.518,-1129790.16125682,0.011857707509881354
2022-01-20,1.5,-1475005.0355130658,-0.01533333333333331
2022-01-21,1.5,-2052006.3783203363,-0.029999999999999916
2022-01-24,1.546,-2381724.727857329,-0.04269081500646832
2022-01-25,1.505,-2715384.475761667,-0.04850498338870424
2022-01-26,1.536,-3091779.9069318324,-0.06575520833333337
