date,close,v9_ad_osc,future_return_5d
2023-10-16,0.815,,-0.036809815950920144
2023-10-17,0.824,,-0.029126213592232886
2023-10-18,0.812,,-0.008620689655172376
2023-10-19,0.822,,-0.025547445255474366
2023-10-20,0.806,,0.013647642679900596
2023-10-23,0.785,,0.0878980891719745
2023-10-24,0.8,,0.0674999999999999
2023-10-25,0.805,,0.05465838509316767
2023-10-26,0.801,,0.046192259675405634
2023-10-27,0.817,,0.05263157894736836
2023-10-30,0.854,,0.02810304449648715
2023-10-31,0.854,,0.030444964871194413
2023-11-01,0.849,,0.03886925795053009
2023-11-02,0.838,,0.039379474940334225
2023-11-03,0.86,,0.010465116279069875
2023-11-06,0.878,,-0.006833712984054663
2023-11-07,0.88,,0.001136363636363713
2023-11-08,0.882,,-0.0045351473922902175
2023-11-09,0.871,,-0.006888633754305373
2023-11-10,0.869,,-0.0011507479861909697
2023-11-13,0.872,,-0.008027522935779796
2023-11-14,0.881,,-0.03178206583427923
2023-11-15,0.878,,-0.04214123006833714
2023-11-16,0.865,,-0.01965317919075149
2023-11-17,0.868,,-0.03917050691244239
2023-11-20,0.865,,-0.020809248554913284
2023-11-21,0.853,,-0.007033997655334079
2023-11-22,0.841,,0.007134363852556502
2023-11-23,0.848,,-0.004716981132075526
2023-11-24,0.834,,0.01558752997601931
2023-11-27,0.847,,-0.008264462809917328
2023-11-28,0.847,,-0.037780401416765086
2023-11-29,0.847,,-0.038961038961038974
2023-11-30,0.844,,-0.04502369668246442
2023-12-01,0.847,,-0.03541912632821731
2023-12-04,0.84,,-0.00952380952380949
2023-12-05,0.815,,0.020858895705521574
2023-12-06,0.814,,0.01228501228501222
2023-12-07,0.806,,0.018610421836228186
2023-12-08,0.817,2330704.3244546596,-0.003671970624234966
2023-12-11,0.832,1376934.1251238473,-0.038461538461538325
2023-12-12,0.832,40279.8326112153,-0.028846153846153744
2023-12-13,0.824,-1266231.402758561,-0.029126213592232886
2023-12-14,0.821,-2295556.932284181,-0.01948842874543233
2023-12-15,0.814,-3903280.3395875823,-0.023341523341523174
2023-12-18,0.8,-5834097.897800074,-0.012499999999999956
2023-12-19,0.808,-6975239.1062023165,-0.04579207920792083
2023-12-20,0.8,-7648712.614629534,-0.022499999999999964
2023-12-21,0.805,-8541387.494485324,-0.007453416149068359
2023-12-22,0.795,-8977612.5350554,0.01132075471698113
2023-12-25,0.79,-9566160.567548553,0.0
2023-12-26,0.771,-10617757.003869455,0.006485084306095956
2023-12-27,0.782,-11185230.383139078,-0.023017902813299296
2023-12-28,0.799,-12034632.650461331,-0.06257822277847314
2023-12-29,0.804,-12841346.997243904,-0.09950248756218916
2024-01-02,0.79,-13225095.381873695,-0.08227848101265833
2024-01-03,0.776,-13054284.02804195,-0.07603092783505161
2024-01-04,0.764,-12791230.521534543,-0.048429319371727786
2024-01-05,0.749,-12791426.577001927,-0.04806408544726304
2024-01-08,0.724,-13686899.024626173,-0.006906077348066253
2024-01-09,0.725,-15132331.378660677,-0.011034482758620734
2024-01-10,0.717,-16305757.995015753,-0.029288702928870314
2024-01-11,0.727,-17219729.518712103,-0.022008253094910613
2024-01-12,0.713,-18248637.10669417,-0.008415147265077194
