date,close,v9_ad_osc,future_return_5d
2021-06-07,1.12,,-0.03749999999999998
2021-06-08,1.122,,-0.04634581105169344
2021-06-09,1.109,,-0.03155996393146976
2021-06-10,1.113,,-0.02515723270440251
2021-06-11,1.093,,-0.008234217749313766
2021-06-15,1.078,,0.0018552875695732052
2021-06-16,1.07,,0.014018691588784993
2021-06-17,1.074,,0.013966480446927276
2021-06-18,1.085,,0.035023041474654404
2021-06-21,1.084,,0.02583025830258312
2021-06-22,1.08,,0.01574074074074061
2021-06-23,1.085,,0.022119815668202758
2021-06-24,1.089,,-0.011019283746556474
2021-06-25,1.123,,-0.06856634016028496
2021-06-28,1.112,,-0.05755395683453246
2021-06-29,1.097,,-0.03919781221513208
2021-06-30,1.109,,-0.04688908926961233
2021-07-01,1.077,,-0.020427112349117982
2021-07-02,1.046,,0.013384321223709472
2021-07-05,1.048,,0.033396946564885344
2021-07-06,1.054,,0.02182163187855779
2021-07-07,1.057,,0.0066225165562914245
2021-07-08,1.055,,0.02369668246445511
2021-07-09,1.06,,0.018867924528301883
2021-07-12,1.083,,-0.006463527239150446
2021-07-13,1.077,,-0.005571030640668551
2021-07-14,1.064,,0.022556390977443552
2021-07-15,1.08,,0.024074074074074137
2021-07-16,1.08,,0.028703703703703676
2021-07-19,1.076,,0.0037174721189590088
2021-07-20,1.071,,-0.020541549953314697
2021-07-21,1.088,,-0.04687500000000011
2021-07-22,1.106,,-0.04972875226039797
2021-07-23,1.111,,-0.07470747074707462
2021-07-26,1.08,,-0.010185185185185297
2021-07-27,1.049,,0.020019065776930578
2021-07-28,1.037,,0.03375120540019294
2021-07-29,1.051,,0.0019029495718363432
2021-07-30,1.028,,0.02821011673151741
2021-08-02,1.069,-12544845.308492169,0.01028999064546321
2021-08-03,1.07,-11603594.173868537,0.024299065420560817
2021-08-04,1.072,-10899932.607951194,0.013059701492537323
2021-08-05,1.053,-10116635.37933541,0.024691358024691468
2021-08-06,1.057,-9776889.554390952,0.02081362346263016
2021-08-09,1.08,-9906130.940486401,0.008333333333333304
2021-08-10,1.096,-9794068.858856983,-0.012773722627737238
2021-08-11,1.086,-9720396.46406965,0.06537753222836096
2021-08-12,1.079,-10342864.167908706,0.05004633920296575
2021-08-13,1.079,-10309007.203953631,0.05189990732159422
2021-08-16,1.089,-11037860.50068698,0.045913682277318735
2021-08-17,1.082,-12303024.079261824,0.07301293900184835
2021-08-18,1.157,-12489779.981096283,-0.012100259291270565
2021-08-19,1.133,-14301120.386476189,-0.003530450132391838
2021-08-20,1.135,-15230579.417323545,-0.008810572687224627
2021-08-23,1.139,-15544829.99128355,-0.02985074626865669
2021-08-24,1.161,-15136483.592174217,-0.02670111972437561
2021-08-25,1.143,-14348289.894580007,0.023622047244094446
2021-08-26,1.129,-14339606.259330526,0.05491585473870697
