date,close,volume,v6_turnover,future_return_5d
2023-10-16,3.413,11389806,,-0.043656607090536204
2023-10-17,3.425,8880603,,-0.045547445255474384
2023-10-18,3.397,8102706,,-0.03179275831616124
2023-10-19,3.32,16903688,,-0.005421686746987842
2023-10-20,3.302,17404462,,0.016353725015142206
2023-10-23,3.264,27102417,,0.03308823529411775
2023-10-24,3.269,15350130,,0.02906087488528586
2023-10-25,3.289,13833516,,0.022195196108239612
2023-10-26,3.302,11436095,,0.01302241066020593
2023-10-27,3.356,16476624,,0.005065554231227676
2023-10-30,3.372,9614014,,0.014531435349940613
2023-10-31,3.364,8396600,,0.013674197384066611
2023-11-01,3.362,8119834,,0.011005353955978459
2023-11-02,3.345,10753816,,0.01704035874439458
2023-11-03,3.373,10578227,,0.0005929439667951009
2023-11-06,3.421,11766496,,-0.014907921660333168
2023-11-07,3.41,6575291,,-0.011730205278592365
2023-11-08,3.399,11353212,,-0.0011768167107972793
2023-11-09,3.402,8185694,,-0.012639623750734907
2023-11-10,3.375,7841768,0.6533037329610887,-0.00622222222222224
2023-11-13,3.37,6744633,0.5729876803154208,-0.0014836795252225476
2023-11-14,3.37,7533172,0.6436617184183552,0.0
2023-11-15,3.395,9940631,0.8427465996400666,-0.018851251840942607
2023-11-16,3.359,8815567,0.7738988596102525,-0.002679368859779707
2023-11-17,3.354,11984509,1.0777327311703497,-0.008646392367322564
2023-11-20,3.365,8584304,0.8420767103048671,-0.019019316493313565
2023-11-21,3.37,9316055,0.9417288116235982,-0.01928783382789312
2023-11-22,3.331,7622027,0.7954585592840657,-0.015911137796457475
2023-11-23,3.35,7749718,0.8246477912851371,-0.020298507462686577
2023-11-24,3.325,7434533,0.8310914764952259,-0.017142857142857237
2023-11-27,3.301,7762956,0.8768776639101116,-0.017267494698576136
2023-11-28,3.305,7274837,0.8269807285869146,-0.03842662632375193
2023-11-29,3.278,7590570,0.8654758400551089,-0.028981086028065928
2023-11-30,3.282,6678101,0.7795495608268285,-0.03290676416819016
2023-12-01,3.268,8604681,1.0161483532398428,-0.026621787025703725
2023-12-04,3.244,6925230,0.841883746475124,-0.012022194821208476
2023-12-05,3.178,10087896,1.2007249130027864,0.011013215859030812
2023-12-06,3.183,10019449,1.2021199194840106,-0.00879673264216152
2023-12-07,3.174,9345058,1.1134633233623679,-0.011027095148078203
2023-12-08,3.181,7091986,0.8488013227874228,-0.015403961018547574
2023-12-11,3.205,9982478,1.1720391891318964,-0.027145085803432223
2023-12-12,3.213,6407242,0.7572774187835575,-0.028944911297852483
2023-12-13,3.155,7088152,0.8521187906743729,-0.02091917591125192
2023-12-14,3.139,7415331,0.89901808511476,-0.006052883083784599
2023-12-15,3.132,8999768,1.1112171047489632,-0.0019157088122606636
2023-12-18,3.118,8473038,1.046899956314085,0.005452212957023805
2023-12-19,3.12,10985366,1.3434599895876453,-0.0016025641025640969
2023-12-20,3.089,10347176,1.244671487438204,0.011654257041113558
2023-12-21,3.12,15924481,1.8258006816838976,0.028525641025640924
2023-12-22,3.126,20765265,2.2117877023414416,0.029750479846449185
2023-12-25,3.135,10041465,1.0567317435313694,0.0121212121212122
2023-12-26,3.115,7771693,0.8157355387556705,0.015409309791332149
2023-12-27,3.125,8361725,0.8741290130467732,0.0025599999999998957
2023-12-28,3.209,23832992,2.2864621326323857,-0.02898099096291684
2023-12-29,3.219,25188735,2.238456204164496,-0.04659832246039142
2024-01-02,3.173,9429306,0.8287365027844564,-0.030255278915852557
2024-01-03,3.163,10617503,0.9309997256368479,-0.03224786595004736
2024-01-04,3.133,16661525,1.4196314719253207,-0.016916693265240923
2024-01-05,3.116,16996697,1.4024723229773521,-0.015083440308087392
2024-01-08,3.069,17304244,1.3701221352754673,-0.0013033561420657813
2024-01-09,3.077,11312178,0.8909896864289433,0.003249918752031178
2024-01-10,3.061,9582541,0.745435357882373,-0.016007840574975507
2024-01-11,3.08,12662372,0.9641152816991926,-0.007467532467532512
2024-01-12,3.069,8413273,0.6381636247819317,-0.001629195177582199
2024-01-15,3.065,9055706,0.6867477619806803,-0.022838499184339223
2024-01-16,3.087,17689524,1.2962028182163985,-0.02267573696145131
2024-01-17,3.012,12862152,0.9360400348222864,0.01859229747675961
2024-01-18,3.057,47543511,3.0474960060495184,0.021916912005234046
2024-01-19,3.064,36944521,2.218644113844336,0.017624020887728298
2024-01-22,2.995,46470565,2.5907496454529464,0.031051752921535947
2024-01-23,3.017,13924804,0.7679990197712672,0.004971826317534012
2024-01-24,3.068,22789369,1.2069258180795785,-0.018578878748370276
2024-01-25,3.124,16487014,0.8547619949467521,-0.03745198463508326
2024-01-26,3.118,21833051,1.137823756921264,-0.04522129570237332
2024-01-29,3.088,10113930,0.5486357722340348,-0.02946891191709855
2024-01-30,3.032,18892623,0.9991944009577417,0.02242744063324542
2024-01-31,3.011,19090997,0.9875574850068061,0.039189637994021975
2024-02-01,3.007,18909976,0.9725376616330331,0.047888260724974874
2024-02-02,2.977,25386942,1.2780722017696948,0.06751763520322474
2024-02-05,2.997,26601787,1.3086058499862492,0.06439773106439772
2024-02-06,3.1,20089182,0.9673518692368231,0.04451612903225799
2024-02-07,3.129,34658147,1.5738699694018505,0.043144774688398835
2024-02-08,3.151,23942620,1.0601122966445933,0.03681370993335453
2024-02-19,3.178,14861876,0.6487801481449138,0.016991818753933297
2024-02-20,3.19,9801668,0.42718634228980407,0.02601880877742957
2024-02-21,3.238,16009581,0.7003096989640193,-0.00030883261272385276
2024-02-22,3.264,9446351,0.41632357479177734,0.008578431372548989
2024-02-23,3.267,10908774,0.5229971812173971,0.01591674318947045
2024-02-26,3.232,11172368,0.5709048066626362,0.025990099009900902
2024-02-27,3.273,10468849,0.5891472287132384,0.021998166819431786
2024-02-28,3.237,28549979,1.5431791964459483,0.029039233858510816
2024-02-29,3.292,14835850,0.8195208458539365,0.0060753341433779084
2024-03-01,3.319,12256393,0.6850381838413617,0.0009038867128654537
2024-03-04,3.316,10146550,0.5862610366967527,0.01628468033775632
2024-03-05,3.345,27991019,1.53787710557737,0.008968609865470878
2024-03-06,3.331,12995274,0.725741215861985,0.006904833383368336
2024-03-07,3.312,10589480,0.6057662176856692,0.00875603864734309
2024-03-08,3.322,8621877,0.508163791046964,0.008428657435279874
2024-03-11,3.37,11207615,0.689370099033311,0.003264094955489627
2024-03-12,3.375,11058396,0.7143393274977664,-0.005037037037037062
2024-03-13,3.354,6858706,0.4628297608972882,0.0020870602265952165
2024-03-14,3.341,7018811,0.5223455979088228,0.005387608500448948
2024-03-15,3.35,8490238,0.670397533606337,-0.006567164179104523
2024-03-18,3.381,7873329,0.6393255039680942,-0.02129547471162363
2024-03-19,3.358,6548752,0.5388850619386628,-0.011316259678380014
2024-03-20,3.361,5379620,0.4629258192744785,-0.02350490925319848
2024-03-21,3.359,6197332,0.5408520582599028,-0.01786245906519801
2024-03-22,3.328,14506378,1.2464300753248263,-0.00390625
2024-03-25,3.309,6305427,0.5533506325968806,0.01934119069205198
2024-03-26,3.32,8791033,0.7772038711750918,0.012349397590361466
2024-03-27,3.282,8746475,0.8474504629683122,0.01980499695307736
2024-03-28,3.299,10319251,1.022204163292009,0.005759321006365559
2024-03-29,3.315,6511959,0.6639520048586258,-0.0009049773755656076
2024-04-01,3.373,10932625,1.110229036793717,-0.025793062555588553
2024-04-02,3.361,5831914,0.6673262522627008,-0.023207378756322616
2024-04-03,3.347,5983464,0.7132822732129895,-0.027487302061547703
2024-04-08,3.318,7099487,0.8643012898334042,0.003013863773357439
2024-04-09,3.312,5345371,0.6639957423250012,-0.004830917874396157
2024-04-10,3.286,6816711,0.8705039563860177,0.01704199634814363
2024-04-11,3.283,5391159,0.7143065823934305,0.019798964361864124
2024-04-12,3.255,7405129,0.9776105021394677,0.019969278033794113
2024-04-15,3.328,10999537,1.4149571940387582,-0.004507211538461453
2024-04-16,3.296,9132298,1.1699281074325347,-0.0024271844660194164
2024-04-17,3.342,9964664,1.259686879446606,-0.011968880909634994
2024-04-18,3.348,9302193,1.1558245349382934,-0.010752688172043001
2024-04-19,3.32,6442757,0.7952785654949251,0.012650602409638667
2024-04-22,3.313,7251824,0.8893597371826686,0.027769393299124534
2024-04-23,3.288,9428474,1.1934644876596052,0.030109489051094895
2024-04-24,3.302,5942319,0.7539165333089265,0.04088431253785574
2024-04-25,3.312,6647552,0.8550172071911973,0.03834541062801944
2024-04-26,3.362,13743140,1.7126280099445312,0.01427721594289122
2024-04-29,3.405,15303224,1.8496026497554166,0.011747430249632984
2024-04-30,3.387,8231090,0.984609988058729,0.017714791851195733
2024-05-06,3.437,13090611,1.5459563560634957,0.0020366598778005507
2024-05-07,3.439,6860184,0.8052748170766364,-0.00029078220412903644
