date,close,volume,v6_turnover,future_return_5d
2021-06-07,1.122,5180595,,-0.0089126559714795
2021-06-08,1.138,6502569,,-0.035149384885764356
2021-06-09,1.145,6187058,,-0.029694323144104806
2021-06-10,1.149,5422636,,-0.013054830287206332
2021-06-11,1.108,9598814,,0.06498194945848357
2021-06-15,1.112,4895177,,0.05485611510791366
2021-06-16,1.098,4927292,,0.06557377049180313
2021-06-17,1.111,4348731,,0.036903690369036735
2021-06-18,1.134,7567391,,0.01940035273368612
2021-06-21,1.18,11438254,,-0.016949152542372947
2021-06-22,1.173,6946792,,-0.03239556692242118
2021-06-23,1.17,6195712,,-0.015384615384615441
2021-06-24,1.152,7365899,,-0.04079861111111105
2021-06-25,1.156,7849514,,-0.07871972318339093
2021-06-28,1.16,6854852,,-0.0775862068965516
2021-06-29,1.135,7153509,,-0.04933920704845818
2021-06-30,1.152,5792420,,-0.03906249999999989
2021-07-01,1.105,12437355,,0.04253393665158356
2021-07-02,1.065,8902934,,0.07323943661971843
2021-07-05,1.07,4763941,0.6789555968728178,0.08411214953271018
2021-07-06,1.079,4974685,0.7100326146836835,0.06858202038924932
2021-07-07,1.107,6947623,0.9884888509644076,0.02168021680216814
2021-07-08,1.152,12814117,1.7410763248064942,-0.01909722222222221
2021-07-09,1.143,6311555,0.8524142503755928,0.03149606299212593
2021-07-12,1.16,7864021,1.0746738198062429,0.007758620689655382
2021-07-13,1.153,5933446,0.8051352559819797,0.03209019947961833
2021-07-14,1.131,5528723,0.7471677726515515,0.06896551724137945
2021-07-15,1.13,5288399,0.7101804134423411,0.06725663716814156
2021-07-16,1.179,15379668,1.9624004756461257,0.046649703138252674
2021-07-19,1.169,7782313,1.0167145088117526,0.06330196749358441
2021-07-20,1.19,7932659,1.0297250312829906,0.0235294117647058
2021-07-21,1.209,11181742,1.4059833945657085,-0.042183622828784295
2021-07-22,1.206,6928204,0.8735507025269181,0.0016583747927032544
2021-07-23,1.234,12389762,1.5187074769060096,-0.02269043760129663
2021-07-26,1.243,18574550,2.1242426005348323,0.022526146419951543
2021-07-27,1.218,15323069,1.674184072208087,0.027093596059113212
2021-07-28,1.158,12587400,1.3260631241823444,0.11053540587219346
2021-07-29,1.208,11452784,1.2128229669986637,0.10182119205298013
2021-07-30,1.206,11410897,1.1925509071824265,0.11276948590381441
2021-08-02,1.271,12830579,1.2866850910052454,0.04878048780487809
2021-08-03,1.251,9260190,0.9091019714193334,0.10711430855315762
2021-08-04,1.286,11947968,1.144868807964828,0.07231726283048201
2021-08-05,1.331,17415000,1.6327358790390507,0.0067618332081142984
2021-08-06,1.342,11708680,1.0706544540264242,-0.005216095380029873
2021-08-09,1.333,8431792,0.7690159725009813,-0.01800450112528129
2021-08-10,1.385,15370077,1.343981948305519,-0.07075812274368243
2021-08-11,1.379,10848883,0.9270781943559,-0.040609137055837574
2021-08-12,1.34,13186814,1.090075952632006,0.00746268656716409
2021-08-13,1.335,12088095,1.0130334087462394,0.008239700374532033
2021-08-16,1.309,9658092,0.8030767841897257,0.07333842627960285
2021-08-17,1.287,10530006,0.8662230554191921,0.08547008547008561
2021-08-18,1.323,12929882,1.0560491825132798,0.04535147392290262
2021-08-19,1.35,12571659,1.0036604462181264,0.020740740740740504
2021-08-20,1.346,11923215,0.9536678702250599,0.006686478454680511
2021-08-23,1.405,14752646,1.1982928258997703,-0.009964412811387935
2021-08-24,1.397,21053939,1.6712221108644205,-0.0021474588403722628
2021-08-25,1.383,9563880,0.7683834738630125,-0.024584237165582112
2021-08-26,1.378,9386583,0.7604509012288333,-0.02539912917271403
2021-08-27,1.355,9036034,0.7391619821007152,-0.04649446494464937
2021-08-30,1.391,12657930,1.0361705371120533,-0.056793673616103546
2021-08-31,1.394,7738438,0.6374341296829003,-0.04734576757532272
2021-09-01,1.349,10841399,0.8971213089607991,-0.02891030392883609
2021-09-02,1.343,7010789,0.6062367049082737,0.0007446016381236209
2021-09-03,1.292,12253691,1.0571097634907871,0.02786377708978338
2021-09-06,1.312,8996996,0.7742713300615586,0.0015243902439023849
2021-09-07,1.328,6531755,0.5843383242546815,-0.02183734939759041
2021-09-08,1.31,6964890,0.634103567080998,-0.0022900763358779663
2021-09-09,1.344,8740460,0.8121957542062406,-0.05133928571428581
2021-09-10,1.328,8282824,0.7835232133356649,-0.052710843373493965
2021-09-13,1.314,5366955,0.5182109891573506,-0.026636225266362334
2021-09-14,1.299,6022994,0.5944908841078743,0.01000769822940728
2021-09-15,1.307,5620231,0.5754974874013725,0.0
2021-09-16,1.275,7217318,0.7598657900515947,-0.01019607843137249
2021-09-17,1.258,6926833,0.7489820931710449,0.0119236883942766
2021-09-22,1.279,5898307,0.66983496423071,-0.03987490226739632
2021-09-23,1.312,6803800,0.8406908974686707,-0.05640243902439024
2021-09-24,1.307,3655360,0.4687753671225273,-0.06656465187452176
2021-09-27,1.262,6604091,0.8623155693964322,-0.011885895404120328
2021-09-28,1.273,4526054,0.6089089268568987,-0.04948939512961503
2021-09-29,1.228,5784530,0.8159423402796215,-0.015472312703582958
2021-09-30,1.238,3511687,0.5105644650760081,-0.005654281098545932
2021-10-08,1.22,4357357,0.6648549467769773,0.015573770491803307
2021-10-11,1.247,6145967,0.9439932233640346,0.006415396952686336
2021-10-12,1.21,5112418,0.8308090754927648,0.03966942148760344
2021-10-13,1.209,6745935,1.1166939356595014,0.05210918114143914
2021-10-14,1.231,5228252,0.8749021879976283,0.021121039805036324
2021-10-15,1.239,2694297,0.46757453013202144,0.01775625504439038
2021-10-18,1.255,4616013,0.8308067307718526,0.01912350597609569
2021-10-19,1.258,2876785,0.5442519969505989,0.015103338632750374
2021-10-20,1.272,4759125,0.9055741237668299,0.013364779874213806
2021-10-21,1.257,2600738,0.5115278543567908,0.003977724741448085
2021-10-22,1.261,2304260,0.46849251798280167,0.03330689928628083
2021-10-25,1.279,5168522,1.0731944017094377,0.037529319781079096
2021-10-26,1.277,2881742,0.624597020825955,0.06577916992952249
2021-10-27,1.289,5315356,1.1593899678957735,0.044220325833979945
2021-10-28,1.262,3186646,0.7236198956720304,0.08082408874801916
2021-10-29,1.303,6080888,1.343832807059104,0.03453568687643904
2021-11-01,1.327,5960203,1.3266006931586405,0.019593067068575776
2021-11-02,1.361,9365153,1.9779431995104664,0.03085966201322554
2021-11-03,1.346,6071930,1.2785261539837003,0.03863298662704295
2021-11-04,1.364,5019837,1.0404731927264332,0.027859237536656645
2021-11-05,1.348,4219430,0.8758229086381785,0.07863501483679514
2021-11-08,1.353,3495600,0.7461010107133027,0.05691056910569103
2021-11-09,1.403,11383834,2.2773464757719433,-0.021382751247327136
2021-11-10,1.398,7192645,1.4324945308391681,0.0014306151645206988
2021-11-11,1.402,3891917,0.7855720044425327,0.02710413694721825
2021-11-12,1.454,7291583,1.4065254224382011,-0.01031636863823926
2021-11-15,1.43,5905213,1.1251088594058762,0.0181818181818183
2021-11-16,1.373,9536475,1.7085696112078879,0.05316824471959203
2021-11-17,1.4,6555618,1.1559124195444865,0.01571428571428579
2021-11-18,1.44,5422084,0.9328401939093878,-0.018055555555555602
2021-11-19,1.439,3436761,0.5855714647623542,-0.01737317581653941
2021-11-22,1.456,3815281,0.6576472153372099,-0.006181318681318659
2021-11-23,1.446,3859724,0.6597470434424411,0.020746887966804906
2021-11-24,1.422,3732297,0.6467156722735936,0.021800281293952173
2021-11-25,1.414,3288443,0.5693045472545507,0.019094766619519143
2021-11-26,1.414,3505925,0.6207926443316005,0.04314002828854324
2021-11-29,1.447,6571992,1.1574306424429452,0.01727712508638546
2021-11-30,1.476,6413470,1.1596540238713733,-0.03658536585365857
2021-12-01,1.453,4094427,0.753812144491933,-0.0034411562284928365
2021-12-02,1.441,3289323,0.6153901157472745,0.000693962526023606
2021-12-03,1.475,3855059,0.723698756283118,-0.029830508474576245
2021-12-06,1.472,3634154,0.6813428202957126,-0.03057065217391297
2021-12-07,1.422,7551967,1.4686205732355293,0.007735583684950864
2021-12-08,1.448,5522460,1.0916738602844818,-0.015193370165745845
2021-12-09,1.442,4848419,0.9494540205476953,-0.00832177531206657
2021-12-10,1.431,4063299,0.8216786184673736,-0.018169112508735208
2021-12-13,1.427,5898882,1.1929458059299836,-0.0371408549404344
2021-12-14,1.433,4795639,1.018666579774692,-0.03698534542916965
2021-12-15,1.426,3832092,0.8382414597615806,-0.03295932678821878
2021-12-16,1.43,3028960,0.680370285355199,-0.029370629370629397
2021-12-17,1.405,3637950,0.8153204082355081,-0.012099644128113929
2021-12-20,1.374,5098731,1.1265024364524046,0.0065502183406112024
2021-12-21,1.38,3030954,0.67583986223093,0.008695652173912993
2021-12-22,1.379,2692490,0.6074109875088766,0.02393038433647554
2021-12-23,1.388,2705906,0.6144751926486957,0.050432276657060626
2021-12-24,1.388,3350312,0.762157850576512,0.049711815561959805
2021-12-27,1.383,2190209,0.5243830219878797,0.04338394793926259
2021-12-28,1.392,2574667,0.6461228243861981,-0.01652298850574707
2021-12-29,1.412,6040632,1.479783501417559,-0.041784702549575004
2021-12-30,1.458,6679561,1.5710636128184776,-0.08367626886145396
2021-12-31,1.457,4548705,1.061219602844127,-0.09196980096087859
2022-01-04,1.443,2877577,0.6773206809998874,-0.1074151074151074
2022-01-05,1.369,6249049,1.493799656526781,-0.03725346968590204
2022-01-06,1.353,5806489,1.3833121682875043,-0.04582409460458248
2022-01-07,1.336,2949374,0.7189081956573653,-0.0291916167664672
2022-01-10,1.323,4386933,1.0651112680732986,-0.0015117157974300355
2022-01-11,1.288,3597659,0.8985848058410151,0.026397515527950333
2022-01-12,1.318,3248373,0.8273303692175837,-0.018209408194233667
2022-01-13,1.291,2787751,0.7195841237613523,-0.021688613477924057
2022-01-14,1.297,2953105,0.7630128697194614,-0.05011565150346953
2022-01-17,1.321,3478785,0.9006882341020708,-0.05677517032551094
2022-01-18,1.322,3550185,0.9379776005711907,-0.06959152798789714
2022-01-19,1.294,3011196,0.7957815698255254,-0.05177743431221016
2022-01-20,1.263,4319030,1.1173927111885367,-0.05463182897862229
2022-01-21,1.232,6616280,1.629307138387925,-0.025162337662337553
2022-01-24,1.246,3747638,0.9183901848816168,-0.0417335473515249
2022-01-25,1.23,4301416,1.0275178426170959,-0.039024390243902474
2022-01-26,1.227,3989128,0.9370874166916905,-0.014669926650366705
2022-01-27,1.194,3607745,0.8724266476550625,0.00670016750418756
2022-01-28,1.201,3543451,0.8906514600394779,-0.020815986677768628
2022-02-07,1.194,2908771,0.7465092842692606,-0.010887772194304812
2022-02-08,1.182,4240389,1.0695528053782775,0.022842639593908753
2022-02-09,1.209,3615384,0.9432369670171631,-0.010752688172043112
2022-02-10,1.202,3401193,0.9160995508027026,0.0
2022-02-11,1.176,3630117,0.9688769779282925,0.018707482993197244
2022-02-14,1.181,3803982,1.0232417663011806,0.01608806096528359
2022-02-15,1.209,4012214,1.0732704338206178,-0.016542597187758523
2022-02-16,1.196,3019395,0.8101717861380676,0.03260869565217406
2022-02-17,1.202,5448214,1.4114979558048022,0.03910149750415992
2022-02-18,1.198,2940202,0.7618612052917472,0.036727879799666185
2022-02-21,1.2,3354004,0.8704923105695885,0.04916666666666658
2022-02-22,1.189,5291551,1.3430110924565966,0.07653490328006729
2022-02-23,1.235,6781673,1.642612826414042,0.025101214574898778
2022-02-24,1.249,12693618,2.7914514230447804,-0.008006405124099336
2022-02-25,1.242,5519657,1.2286417027218621,-0.017713365539452464
2022-02-28,1.259,6827012,1.4692945104524615,-0.045274027005559936
2022-03-01,1.28,4788246,1.025145321549278,-0.09765625
2022-03-02,1.266,5590948,1.1768216061825745,-0.11058451816745662
2022-03-03,1.239,4703985,0.9788344479159469,-0.06779661016949157
2022-03-04,1.22,3721051,0.7728713134143801,-0.049180327868852514
2022-03-07,1.202,4483419,0.9162339042832884,-0.0391014975041597
2022-03-08,1.155,4850848,0.9851766681123891,-0.04069264069264067
2022-03-09,1.126,7446299,1.455668388675769,0.01598579040852588
2022-03-10,1.155,5876543,1.1216598558594124,0.0
2022-03-11,1.16,3550346,0.6781733056180409,-0.018103448275861966
2022-03-14,1.155,7849029,1.443522762213727,0.0017316017316018062
2022-03-15,1.108,3772018,0.6952512227248597,0.0306859205776171
2022-03-16,1.144,5853963,1.0515223522750399,0.019230769230769162
2022-03-17,1.155,4897992,0.8841746948644602,-0.0017316017316016952
2022-03-18,1.139,5530690,0.9755775148159037,0.0035118525021948788
2022-03-21,1.157,4253709,0.7444193799691129,-0.03197925669835777
2022-03-22,1.142,3255742,0.5801042609789422,-0.008756567425569184
2022-03-23,1.166,5017971,0.9083690873732474,-0.013722126929674117
2022-03-24,1.153,2919776,0.5798427004377076,-0.02254986990459673
2022-03-25,1.143,3948305,0.7965279310155193,-0.013998250218722696
2022-03-28,1.12,4179451,0.866294261131719,-0.015178571428571486
2022-03-29,1.132,5220253,1.0772032758846573,-0.0406360424028267
2022-03-30,1.15,4620272,0.9630415781646389,-0.06434782608695644
2022-03-31,1.127,3015577,0.6398202633658286,-0.0922803904170365
2022-04-01,1.127,2289508,0.4932598947788434,-0.07808340727595398
2022-04-06,1.103,4552223,0.9800210472460782,-0.08159564823209431
2022-04-07,1.086,3457913,0.7557653693825146,-0.06721915285451208
2022-04-08,1.076,3360264,0.7687496257358526,-0.05669144981412655
2022-04-11,1.023,5299213,1.2203951639150634,0.02052785923753686
2022-04-12,1.039,4614595,1.0498636399789671,0.0019249278152069227
2022-04-13,1.013,2763532,0.6673347019794642,0.010858835143139345
2022-04-14,1.013,3801229,0.9175930172891774,-0.021717670286278246
2022-04-15,1.015,4388904,1.0785254605215844,-0.03842364532019693
2022-04-18,1.044,5641471,1.373780573228019,-0.1369731800766284
2022-04-19,1.041,2476059,0.6262481747456847,-0.17195004803073966
2022-04-20,1.024,3429778,0.8765977667341461,-0.0986328125
2022-04-21,0.991,4993428,1.2485174032733855,-0.06458123107971736
2022-04-22,0.976,3225414,0.8249439733524866,0.0051229508196721785
2022-04-25,0.901,6543853,1.5995486844357605,0.1298557158712541
2022-04-26,0.862,9636012,2.202291790751595,0.1682134570765661
2022-04-27,0.923,5999215,1.343177305151592,0.11917659804983738
2022-04-28,0.927,5379601,1.2023058584317745,0.11866235167206018
2022-04-29,0.981,5355646,1.1871962090558845,0.051987767584097844
2022-05-05,1.018,7246533,1.5343983319949626,0.0216110019646365
2022-05-06,1.007,5514159,1.1290362573375772,0.03574975173783512
2022-05-09,1.033,5163384,1.0506406218328799,0.0058083252662148865
2022-05-10,1.037,5007252,1.0030598898380363,0.01446480231436853
2022-05-11,1.032,5684026,1.1127333939787225,0.023255813953488413
2022-05-12,1.04,3589350,0.7146295765020135,0.022115384615384537
2022-05-13,1.043,2692993,0.5466239191983415,0.016299137104506256
2022-05-16,1.039,3317296,0.6695818362229676,0.017324350336862304
2022-05-17,1.052,3457009,0.7002148227962333,-0.029467680608365132
2022-05-18,1.056,3639695,0.7428542201747662,-0.022727272727272707
2022-05-19,1.063,4797925,0.9877494101100428,0.002822201317027373
2022-05-20,1.06,4910228,0.9861598886402037,0.002830188679245227
2022-05-23,1.057,3156846,0.6357567800540258,0.0179754020813625
2022-05-24,1.021,5579843,1.1171272844193998,0.05876591576885404
2022-05-25,1.032,3914595,0.7783619940858053,0.053294573643410725
2022-05-26,1.066,6749347,1.3392763269283439,0.04221388367729828
2022-05-27,1.063,5357953,1.1103082017143078,0.06020696142991544
2022-05-30,1.076,3494370,0.7434193056507469,0.04460966542750944
2022-05-31,1.081,3345993,0.727591902894155,0.028677150786309058
2022-06-01,1.087,5498276,1.1937582949471266,-0.0009199632014718073
2022-06-02,1.111,4937681,1.0996055695168485,0.00990099009900991
2022-06-06,1.127,4869268,1.0922131329101326,-0.003549245785270605
2022-06-07,1.124,4108632,0.9326292838365862,-0.018683274021352392
2022-06-08,1.112,4809850,1.094252225678337,-0.0026978417266187993
2022-06-09,1.086,3865954,0.8980867968240522,0.022099447513812098
2022-06-10,1.122,5520401,1.2542923019255339,-0.007130124777183555
2022-06-13,1.123,5348442,1.1796350588385895,0.003561887800534347
2022-06-14,1.103,6330007,1.3512329159547398,0.0018132366273799772
2022-06-15,1.109,4516681,0.953369136206083,-0.02254283137962121
2022-06-16,1.11,2969218,0.6312011786375452,0.03153153153153143
2022-06-17,1.114,4173347,0.8931059281937482,0.0511669658886893
2022-06-20,1.127,3872396,0.838007727839808,0.03904170363797688
2022-06-21,1.105,4115857,0.8815464257999394,0.08325791855203635
2022-06-22,1.084,4999582,1.0775210848096157,0.07287822878228778
2022-06-23,1.145,8682689,1.7798606038188898,0.02183406113537112
2022-06-24,1.171,9317782,1.861055532186403,-0.0034158838599487318
2022-06-27,1.171,6631561,1.30789717776372,0.026473099914602782
2022-06-28,1.197,5692191,1.0988169697976777,-0.005847953216374324
2022-06-29,1.163,5084931,0.9653886298230764,0.016337059329320613
2022-06-30,1.17,4891502,0.9340455818640445,0.028205128205128327
2022-07-01,1.167,4876181,0.9316670512166287,0.017994858611825038
2022-07-04,1.202,6239170,1.1766870972882109,-0.019966722129783676
2022-07-05,1.19,5350084,0.9973329126829358,-0.02773109243697469
2022-07-06,1.182,4501246,0.8415178042704405,-0.02622673434856171
2022-07-07,1.203,5921994,1.0862529958427578,-0.018287614297589405
2022-07-08,1.188,4393804,0.8143561038402245,-0.022727272727272707
2022-07-11,1.178,4933108,0.917844475393548,-0.011884550084889645
2022-07-12,1.157,4830845,0.9115303314468176,0.01123595505617958
2022-07-13,1.151,3335214,0.6364140865293216,0.05907906168549082
2022-07-14,1.181,4504901,0.8471968803287422,0.012701100762065876
2022-07-15,1.161,3626963,0.685613308958117,0.02928509905254084
2022-07-18,1.164,4663614,0.8750301461484149,0.014604810996563744
2022-07-19,1.17,3640358,0.6860980428150926,0.013675213675213627
2022-07-20,1.219,7220038,1.3328705109452832,-0.018047579983593076
2022-07-21,1.196,6935034,1.3012477910676503,0.013377926421404673
2022-07-22,1.195,4922738,0.9633964524672654,-0.0033472803347280866
2022-07-25,1.181,5491662,1.086859747613338,0.007620660457239525
2022-07-26,1.186,3688164,0.7446958604413979,-0.010118043844856706
2022-07-27,1.197,4657239,0.9444446906098046,0.024227234753550375
2022-07-28,1.212,5570365,1.121895732123033,-0.00990099009900991
2022-07-29,1.191,6389632,1.2675807481801555,0.011754827875734675
2022-08-01,1.19,4238115,0.8577867609286263,0.03361344537815136
2022-08-02,1.174,9082522,1.7713775645711147,0.06388415672913128
2022-08-03,1.226,15396789,2.714451409688658,0.020391517128874215
2022-08-04,1.2,9501128,1.6238158777913594,0.04500000000000015
2022-08-05,1.205,6958523,1.1637595713619326,0.018257261410788317
2022-08-08,1.23,7340271,1.203381163099548,-0.0008130081300812275
2022-08-09,1.249,7225100,1.1617002457705652,-0.014411529223378738
2022-08-10,1.251,5981537,0.9417170788140528,-0.018385291766586653
2022-08-11,1.254,5243135,0.8206957644478161,-0.013556618819776656
2022-08-12,1.227,4535911,0.7049805576737206,-0.013039934800326058
2022-08-15,1.229,3851329,0.6023838818909172,-0.0016273393002440573
2022-08-16,1.231,3793159,0.5925774343645871,-0.008935824532900205
2022-08-17,1.228,4027903,0.6453408218597261,-0.0456026058631922
2022-08-18,1.237,3050576,0.5044534081291522,-0.050121261115602334
2022-08-19,1.211,4622204,0.7662470695907301,-0.04789430222956237
2022-08-22,1.227,3958861,0.6647265786116773,-0.041564792176039256
2022-08-23,1.22,2761497,0.46731453245024474,-0.04426229508196722
2022-08-24,1.172,6316125,1.0540517767822188,-0.029863481228668887
2022-08-25,1.175,3934614,0.6657050303584929,-0.03659574468085114
2022-08-26,1.153,5223229,0.8925352330052201,-0.004336513443191747
2022-08-29,1.176,4325910,0.7386490345459049,-0.021258503401360485
2022-08-30,1.166,2937957,0.5294295507717305,0.013722126929674117
2022-08-31,1.137,4369666,0.8742948520655569,0.04837291116974485
2022-09-01,1.132,3719516,0.7898988270206841,0.06537102473498235
2022-09-02,1.148,3636689,0.8005462406775687,0.04529616724738683
2022-09-05,1.151,2396521,0.5579049839917126,0.052128583840139076
2022-09-06,1.182,4206717,1.0149745233183345,0.032994923857868175
2022-09-07,1.192,3545676,0.8813819572009688,-0.005033557046979831
2022-09-08,1.206,3250861,0.8286151208894992,-0.020729684908789348
2022-09-09,1.2,2273309,0.596650870953153,-0.03416666666666657
2022-09-13,1.211,2598565,0.693417058980537,-0.03963666391412057
2022-09-14,1.221,3794813,1.012608882666589,-0.050778050778050865
2022-09-15,1.186,3740221,1.0018870391697408,-0.003372681281618939
2022-09-16,1.181,5258587,1.3681492882320112,-0.005080440304826461
2022-09-19,1.159,3895363,1.0231475476223906,-0.0172562553925798
2022-09-20,1.163,2097560,0.5647453167057683,-0.009458297506448998
2022-09-21,1.159,4510243,1.1864042972773277,-0.04227782571182048
2022-09-22,1.182,4341369,1.1724337664308055,-0.05414551607444995
2022-09-23,1.175,3368092,0.9166015519969938,-0.07574468085106378
2022-09-26,1.139,4562384,1.2528855718134577,-0.06584723441615448
2022-09-27,1.152,2545040,0.7164167441329944,-0.07118055555555547
2022-09-28,1.11,3678437,1.0247822843603216,-0.016216216216216273
2022-09-29,1.118,2423751,0.6940498610941566,-0.016994633273703208
2022-09-30,1.086,4125833,1.174613858889258,0.03499079189686927
2022-10-10,1.064,2242316,0.651309148770316,0.08552631578947367
2022-10-11,1.07,2819085,0.8138445008014207,0.07943925233644866
2022-10-12,1.092,3190628,0.934816379089707,0.0512820512820511
2022-10-13,1.099,3107605,0.916372422518722,0.046405823475887065
2022-10-14,1.124,3494200,1.0266882380304194,0.02491103202846956
2022-10-17,1.155,4410828,1.25655808738191,0.030303030303030276
2022-10-18,1.155,2283598,0.6534839134889675,0.032900432900432985
2022-10-19,1.148,2202819,0.6450614431977388,0.05052264808362383
2022-10-20,1.15,3458716,1.0170233220332245,0.04608695652173922
2022-10-21,1.152,2390804,0.7339532682101835,0.023437500000000222
2022-10-24,1.19,7960534,2.3002722490105376,0.01680672268907557
2022-10-25,1.193,4000507,1.1250527635605145,0.005867560771165126
2022-10-26,1.206,4832741,1.3529645109699933,-0.008291873963515717
